"Gene ID","Organism","Genomic Location (Gene)","Product Description","Is Pseudo","# Transcripts","Gene Name or Symbol"
"YHR140W","Saccharomyces cerevisiae S288C","BK006934:380,572..381,291(+)","hypothetical protein","No","1","N/A"
"YHR141C","Saccharomyces cerevisiae S288C","BK006934:381,990..382,751(-)","ribosomal 60S subunit protein L42B","No","1","RPL42B"
"YHR142W","Saccharomyces cerevisiae S288C","BK006934:383,538..384,488(+)","Chs7p","No","1","CHS7"
"YHR143W-A","Saccharomyces cerevisiae S288C","BK006934:387,233..387,445(+)","DNA-directed RNA polymerase core subunit RPC10","No","1","RPC10"
"YHR143W","Saccharomyces cerevisiae S288C","BK006934:385,510..386,487(+)","Dse2p","No","1","DSE2"
"YHR144C","Saccharomyces cerevisiae S288C","BK006934:387,788..388,726(-)","deoxycytidine monophosphate deaminase","No","1","DCD1"
"YHR146W","Saccharomyces cerevisiae S288C","BK006934:390,300..391,697(+)","Crp1p","No","1","CRP1"
"YHR147C","Saccharomyces cerevisiae S288C","BK006934:392,639..393,283(-)","mitochondrial 54S ribosomal protein YmL16","No","1","MRPL6"
"YHR148W","Saccharomyces cerevisiae S288C","BK006934:393,534..394,085(+)","snoRNA-binding rRNA-processing protein IMP3","No","1","IMP3"
"YHR149C","Saccharomyces cerevisiae S288C","BK006934:394,455..396,659(-)","Skg6p","No","1","SKG6"
"YHR150W","Saccharomyces cerevisiae S288C","BK006934:397,251..398,990(+)","Pex28p","No","1","PEX28"
"YHR151C","Saccharomyces cerevisiae S288C","BK006934:399,268..400,848(-)","Mtc6p","No","1","MTC6"
"YHR152W","Saccharomyces cerevisiae S288C","BK006934:401,434..401,955(+)","Spo12p","No","1","SPO12"
"YHR153C","Saccharomyces cerevisiae S288C","BK006934:402,086..402,682(-)","Spo16p","No","1","SPO16"
"YHR154W","Saccharomyces cerevisiae S288C","BK006934:402,966..406,178(+)","Rtt107p","No","1","RTT107"
"YHR155W","Saccharomyces cerevisiae S288C","BK006934:407,103..410,789(+)","Lam1p","No","1","LAM1"
"YHR156C","Saccharomyces cerevisiae S288C","BK006934:411,384..412,406(-)","U5 snRNP complex subunit LIN1","No","1","LIN1"
"YHR157W","Saccharomyces cerevisiae S288C","BK006934:412,907..413,455(+)","Rec104p","No","1","REC104"
"YHR158C","Saccharomyces cerevisiae S288C","BK006934:413,685..417,179(-)","Kel1p","No","1","KEL1"
"YHR159W","Saccharomyces cerevisiae S288C","BK006934:417,549..419,063(+)","Tda11p","No","1","TDA11"
"YHR160C","Saccharomyces cerevisiae S288C","BK006934:419,221..420,072(-)","Pex18p","No","1","PEX18"
"YHR161C","Saccharomyces cerevisiae S288C","BK006934:420,373..422,286(-)","Yap1801p","No","1","YAP1801"
"YHR162W","Saccharomyces cerevisiae S288C","BK006934:423,072..423,461(+)","mitochondrial pyruvate carrier","No","1","MPC2"
"YHR163W","Saccharomyces cerevisiae S288C","BK006934:423,724..424,473(+)","6-phosphogluconolactonase SOL3","No","1","SOL3"
"YHR164C","Saccharomyces cerevisiae S288C","BK006934:424,610..429,178(-)","bifunctional ATP-dependent DNA helicase/ssDNA endodeoxyribonuclease DNA2","No","1","DNA2"
"YHR165C","Saccharomyces cerevisiae S288C","BK006934:429,707..436,948(-)","U4/U6-U5 snRNP complex subunit PRP8","No","1","PRP8"
"YHR166C","Saccharomyces cerevisiae S288C","BK006934:437,170..439,050(-)","anaphase promoting complex subunit CDC23","No","1","CDC23"
"YHR167W","Saccharomyces cerevisiae S288C","BK006934:439,342..440,127(+)","Thp2p","No","1","THP2"
"YHR168W","Saccharomyces cerevisiae S288C","BK006934:440,377..441,933(+)","putative GTPase MTG2","No","1","MTG2"
"YHR169W","Saccharomyces cerevisiae S288C","BK006934:442,181..443,476(+)","ATP-dependent RNA helicase DBP8","No","1","DBP8"
"YHR170W","Saccharomyces cerevisiae S288C","BK006934:443,828..445,384(+)","ribosome-binding protein NMD3","No","1","NMD3"
"YHR171W","Saccharomyces cerevisiae S288C","BK006934:445,713..447,605(+)","Atg7p","No","1","ATG7"
"YHR172W","Saccharomyces cerevisiae S288C","BK006934:448,335..450,806(+)","Spc97p","No","1","SPC97"
"YHR173C","Saccharomyces cerevisiae S288C","BK006934:450,815..451,153(-)","hypothetical protein","No","1","N/A"
"YHR174W","Saccharomyces cerevisiae S288C","BK006934:451,327..452,640(+)","phosphopyruvate hydratase ENO2","No","1","ENO2"
"YHR175W-A","Saccharomyces cerevisiae S288C","BK006934:453,558..453,707(+)","hypothetical protein","No","1","N/A"
"YHR175W","Saccharomyces cerevisiae S288C","BK006934:452,872..453,441(+)","low-affinity Cu transporter","No","1","CTR2"
"YHR176W","Saccharomyces cerevisiae S288C","BK006934:454,229..455,527(+)","N,N-dimethylaniline monooxygenase","No","1","FMO1"
"YHR177W","Saccharomyces cerevisiae S288C","BK006934:456,591..457,952(+)","hypothetical protein","No","1","ROF1"
"YHR178W","Saccharomyces cerevisiae S288C","BK006934:459,299..461,530(+)","Stb5p","No","1","STB5"
"YHR179W","Saccharomyces cerevisiae S288C","BK006934:462,502..463,704(+)","NADPH dehydrogenase","No","1","OYE2"
"YHR181W","Saccharomyces cerevisiae S288C","BK006934:467,228..467,914(+)","Svp26p","No","1","SVP26"
"YHR182W","Saccharomyces cerevisiae S288C","BK006934:468,219..470,576(+)","hypothetical protein","No","1","RGD3"
"YHR183W","Saccharomyces cerevisiae S288C","BK006934:470,960..472,429(+)","phosphogluconate dehydrogenase (decarboxylating) GND1","No","1","GND1"
"YHR184W","Saccharomyces cerevisiae S288C","BK006934:472,744..474,459(+)","Ssp1p","No","1","SSP1"
"YHR185C","Saccharomyces cerevisiae S288C","BK006934:474,627..475,340(-)","Pfs1p","No","1","PFS1"
"YHR186C","Saccharomyces cerevisiae S288C","BK006934:475,999..480,672(-)","ubiquitin-binding TORC1 subunit KOG1","No","1","KOG1"
"YHR187W","Saccharomyces cerevisiae S288C","BK006934:480,990..481,919(+)","Elongator subunit IKI1","No","1","IKI1"
"YHR188C","Saccharomyces cerevisiae S288C","BK006934:482,005..483,837(-)","GPI-anchor transamidase subunit GPI16","No","1","GPI16"
"YHR189W","Saccharomyces cerevisiae S288C","BK006934:484,028..484,600(+)","aminoacyl-tRNA hydrolase","No","1","PTH1"
"YHR190W","Saccharomyces cerevisiae S288C","BK006934:484,845..486,179(+)","bifunctional farnesyl-diphosphate farnesyltransferase/squalene synthase","No","1","ERG9"
"YHR191C","Saccharomyces cerevisiae S288C","BK006934:486,230..486,631(-)","Ctf8p","No","1","CTF8"
"YHR192W","Saccharomyces cerevisiae S288C","BK006934:486,826..487,662(+)","Lnp1p","No","1","LNP1"
"YHR193C","Saccharomyces cerevisiae S288C","BK006934:487,712..488,236(-)","Egd2p","No","1","EGD2"
"YHR194W","Saccharomyces cerevisiae S288C","BK006934:488,657..490,396(+)","Mdm31p","No","1","MDM31"
"YHR195W","Saccharomyces cerevisiae S288C","BK006934:490,747..491,712(+)","Nvj1p","No","1","NVJ1"
"YHR196W","Saccharomyces cerevisiae S288C","BK006934:491,931..493,658(+)","Utp9p","No","1","UTP9"
"YHR197W","Saccharomyces cerevisiae S288C","BK006934:493,896..496,187(+)","Rix1p","No","1","RIX1"
"YHR199C","Saccharomyces cerevisiae S288C","BK006934:497,490..498,422(-)","Aim46p","No","1","AIM46"
"YHR198C","Saccharomyces cerevisiae S288C","BK006934:496,315..497,280(-)","Aim18p","No","1","AIM18"
"YHR199C-A","Saccharomyces cerevisiae S288C","BK006934:498,571..498,859(-)","Nbl1p","No","1","NBL1"
"YHR200W","Saccharomyces cerevisiae S288C","BK006934:499,079..499,885(+)","proteasome regulatory particle base subunit RPN10","No","1","RPN10"
"YHR201C","Saccharomyces cerevisiae S288C","BK006934:499,950..501,143(-)","exopolyphosphatase","No","1","PPX1"
"YHR202W","Saccharomyces cerevisiae S288C","BK006934:502,388..504,196(+)","hypothetical protein","No","1","N/A"
"YHR203C","Saccharomyces cerevisiae S288C","BK006934:504,476..505,530(-)","ribosomal 40S subunit protein S4B","No","1","RPS4B"
"YHR204W","Saccharomyces cerevisiae S288C","BK006934:506,319..508,709(+)","alpha-1,2-mannosidase MNL1","No","1","MNL1"
"YHR205W","Saccharomyces cerevisiae S288C","BK006934:509,363..511,837(+)","serine/threonine protein kinase SCH9","No","1","SCH9"
"YHR206W","Saccharomyces cerevisiae S288C","BK006934:512,732..514,600(+)","kinase-regulated stress-responsive transcription factor SKN7","No","1","SKN7"
"YHR207C","Saccharomyces cerevisiae S288C","BK006934:514,905..516,485(-)","S-adenosylmethionine-dependent methyltransferase","No","1","SET5"
"YHR208W","Saccharomyces cerevisiae S288C","BK006934:517,532..518,713(+)","branched-chain-amino-acid transaminase BAT1","No","1","BAT1"
"YHR209W","Saccharomyces cerevisiae S288C","BK006934:519,437..520,312(+)","S-adenosylmethionine-dependent methyltransferase","No","1","CRG1"
"YHR210C","Saccharomyces cerevisiae S288C","BK006934:520,712..521,737(-)","aldose 1-epimerase superfamily protein","No","1","N/A"
"YHR211W","Saccharomyces cerevisiae S288C","BK006934:525,392..528,619(+)","flocculin FLO5","No","1","FLO5"
"YHR212W-A","Saccharomyces cerevisiae S288C","BK006934:538,742..538,945(+)","hypothetical protein","No","1","N/A"
"YHR213W-A","Saccharomyces cerevisiae S288C","BK006934:540,549..540,782(+)","hypothetical protein","No","1","N/A"
"YHR213W-B","Saccharomyces cerevisiae S288C","BK006934:540,800..541,099(+)","hypothetical protein","No","1","N/A"
"YHR213W","Saccharomyces cerevisiae S288C","BK006934:539,151..539,747(+)","hypothetical protein","No","1","N/A"
"YHR214C-B","Saccharomyces cerevisiae S288C","BK006934:543,964..549,346(-)","gag-pol fusion protein","No","1","TY1B-H"
"YHR214C-C","Saccharomyces cerevisiae S288C","BK006934:547,910..549,346(-)","gag protein","No","1","TY1A-H"
"YHR214C-D","Saccharomyces cerevisiae S288C","BK006934:550,648..550,941(-)","hypothetical protein","No","1","N/A"
"YHR214C-E","Saccharomyces cerevisiae S288C","BK006934:551,200..551,499(-)","hypothetical protein","No","1","N/A"
"YHR214W","Saccharomyces cerevisiae S288C","BK006934:541,651..542,262(+)","hypothetical protein","No","1","N/A"
"YHR215W","Saccharomyces cerevisiae S288C","BK006934:552,099..553,502(+)","acid phosphatase PHO12","No","1","PHO12"
"YHR216W","Saccharomyces cerevisiae S288C","BK006934:554,396..555,967(+)","IMP dehydrogenase IMD2","No","1","IMD2"
"YHR218W","Saccharomyces cerevisiae S288C","BK006934:558,014..559,924(+)","hypothetical protein","No","1","N/A"
"YHR219W","Saccharomyces cerevisiae S288C","BK006934:560,173..562,047(+)","hypothetical protein","No","1","N/A"
"YIL001W","Saccharomyces cerevisiae S288C","BK006942:353,940..355,481(+)","hypothetical protein","No","1","N/A"
"YIL002C","Saccharomyces cerevisiae S288C","BK006942:350,591..353,431(-)","phosphoinositide 5-phosphatase INP51","No","1","INP51"
"YIL002W-A","Saccharomyces cerevisiae S288C","BK006942:350,301..350,510(+)","hypothetical protein","No","1","CMI7"
"YIL003W","Saccharomyces cerevisiae S288C","BK006942:349,122..350,003(+)","iron-sulfur cluster assembly protein CFD1","No","1","CFD1"
"YIL004C","Saccharomyces cerevisiae S288C","BK006942:347,946..348,505(-)","Bet1p","No","1","BET1"
"YIL005W","Saccharomyces cerevisiae S288C","BK006942:345,692..347,797(+)","protein disulfide isomerase EPS1","No","1","EPS1"
"YIL006W","Saccharomyces cerevisiae S288C","BK006942:344,062..345,183(+)","NAD+ transporter","No","1","YIA6"
"YIL007C","Saccharomyces cerevisiae S288C","BK006942:342,994..343,656(-)","Nas2p","No","1","NAS2"
"YIL008W","Saccharomyces cerevisiae S288C","BK006942:342,536..342,835(+)","ubiquitin-related modifier URM1","No","1","URM1"
"YIL009C-A","Saccharomyces cerevisiae S288C","BK006942:335,666..336,212(-)","telomerase subunit EST3","No","1","EST3"
"YIL009W","Saccharomyces cerevisiae S288C","BK006942:339,344..341,428(+)","long-chain fatty acid-CoA ligase FAA3","No","1","FAA3"
"YIL010W","Saccharomyces cerevisiae S288C","BK006942:334,882..335,529(+)","thioredoxin peroxidase DOT5","No","1","DOT5"
"YIL011W","Saccharomyces cerevisiae S288C","BK006942:333,727..334,536(+)","Tir3p","No","1","TIR3"
"YIL013C","Saccharomyces cerevisiae S288C","BK006942:328,207..332,442(-)","ATP-binding cassette multidrug transporter PDR11","No","1","PDR11"
"YIL014C-A","Saccharomyces cerevisiae S288C","BK006942:325,212..325,526(-)","hypothetical protein","No","1","N/A"
"YIL014W","Saccharomyces cerevisiae S288C","BK006942:326,103..327,995(+)","alpha-1,3-mannosyltransferase MNT3","No","1","MNT3"
"YIL015W","Saccharomyces cerevisiae S288C","BK006942:322,342..324,105(+)","aspartyl protease BAR1","No","1","BAR1"
"YIL016W","Saccharomyces cerevisiae S288C","BK006942:321,454..321,933(+)","Snl1p","No","1","SNL1"
"YIL017C","Saccharomyces cerevisiae S288C","BK006942:318,200..320,965(-)","glucose-induced degradation complex subunit VID28","No","1","VID28"
"YIL018W","Saccharomyces cerevisiae S288C","BK006942:316,768..317,932(+)","ribosomal 60S subunit protein L2B","No","1","RPL2B"
"YIL019W","Saccharomyces cerevisiae S288C","BK006942:315,093..316,133(+)","Faf1p","No","1","FAF1"
"YIL020C","Saccharomyces cerevisiae S288C","BK006942:314,035..314,820(-)","1-(5-phosphoribosyl)-5- ((5-phosphoribosylamino)methylideneamino)imidazole-4- carboxamide isomerase HIS6","No","1","HIS6"
"YIL021W","Saccharomyces cerevisiae S288C","BK006942:312,905..313,861(+)","DNA-directed RNA polymerase II core subunit RPB3","No","1","RPB3"
"YIL022W","Saccharomyces cerevisiae S288C","BK006942:311,165..312,460(+)","protein translocase subunit TIM44","No","1","TIM44"
"YIL023C","Saccharomyces cerevisiae S288C","BK006942:309,386..310,426(-)","Zn(2+) transporter YKE4","No","1","YKE4"
"YIL024C","Saccharomyces cerevisiae S288C","BK006942:308,602..309,171(-)","hypothetical protein","No","1","N/A"
"YIL026C","Saccharomyces cerevisiae S288C","BK006942:304,477..307,929(-)","Irr1p","No","1","IRR1"
"YIL027C","Saccharomyces cerevisiae S288C","BK006942:303,679..304,104(-)","Emc5p","No","1","EMC5"
"YIL029C","Saccharomyces cerevisiae S288C","BK006942:300,829..301,257(-)","hypothetical protein","No","1","EMA17"
"YIL030C","Saccharomyces cerevisiae S288C","BK006942:296,050..300,009(-)","E3 ubiquitin-protein ligase SSM4","No","1","SSM4"
"YIL031W","Saccharomyces cerevisiae S288C","BK006942:292,633..295,737(+)","SUMO protease ULP2","No","1","ULP2"
"YIL033C","Saccharomyces cerevisiae S288C","BK006942:290,419..291,669(-)","cAMP-dependent protein kinase regulatory subunit BCY1","No","1","BCY1"
"YIL034C","Saccharomyces cerevisiae S288C","BK006942:289,226..290,089(-)","F-actin-capping protein subunit beta","No","1","CAP2"
"YIL035C","Saccharomyces cerevisiae S288C","BK006942:287,790..288,908(-)","casein kinase 2 catalytic subunit CKA1","No","1","CKA1"
"YIL036W","Saccharomyces cerevisiae S288C","BK006942:285,666..287,429(+)","Cst6p","No","1","CST6"
"YIL037C","Saccharomyces cerevisiae S288C","BK006942:283,029..284,999(-)","pheromone-regulated protein PRM2","No","1","PRM2"
"YIL038C","Saccharomyces cerevisiae S288C","BK006942:280,142..282,652(-)","CCR4-NOT core subunit NOT3","No","1","NOT3"
"YIL039W","Saccharomyces cerevisiae S288C","BK006942:278,426..279,847(+)","Ted1p","No","1","TED1"
"YIL040W","Saccharomyces cerevisiae S288C","BK006942:277,723..278,139(+)","Apq12p","No","1","APQ12"
"YIL041W","Saccharomyces cerevisiae S288C","BK006942:276,525..277,505(+)","Gvp36p","No","1","GVP36"
"YIL042C","Saccharomyces cerevisiae S288C","BK006942:275,108..276,292(-)","protein kinase PKP1","No","1","PKP1"
"YIL043C","Saccharomyces cerevisiae S288C","BK006942:274,072..274,926(-)","Cbr1p","No","1","CBR1"
"YIL044C","Saccharomyces cerevisiae S288C","BK006942:272,950..273,846(-)","Age2p","No","1","AGE2"
"YIL045W","Saccharomyces cerevisiae S288C","BK006942:271,161..272,777(+)","putative protein phosphatase regulator PIG2","No","1","PIG2"
"YIL046W-A","Saccharomyces cerevisiae S288C","BK006942:268,309..268,473(+)","hypothetical protein","No","1","N/A"
"YIL046W","Saccharomyces cerevisiae S288C","BK006942:268,651..270,573(+)","ubiquitin-binding SDF ubiquitin ligase complex subunit MET30","No","1","MET30"
"YIL047C","Saccharomyces cerevisiae S288C","BK006942:265,115..267,823(-)","Syg1p","No","1","SYG1"
"YIL048W","Saccharomyces cerevisiae S288C","BK006942:261,437..264,892(+)","putative aminophospholipid-translocating P4-type ATPase NEO1","No","1","NEO1"
"YIL049W","Saccharomyces cerevisiae S288C","BK006942:260,158..260,919(+)","putative polyprenol reductase","No","1","DFG10"
"YIL050W","Saccharomyces cerevisiae S288C","BK006942:258,913..259,770(+)","Pcl7p","No","1","PCL7"
"YIL051C","Saccharomyces cerevisiae S288C","BK006942:257,843..258,280(-)","isoleucine biosynthesis protein MMF1","No","1","MMF1"
"YIL052C","Saccharomyces cerevisiae S288C","BK006942:256,226..257,063(-)","ribosomal 60S subunit protein L34B","No","1","RPL34B"
"YIL053W","Saccharomyces cerevisiae S288C","BK006942:255,115..255,867(+)","glycerol-1-phosphatase RHR2","No","1","GPP1"
"YIL054W","Saccharomyces cerevisiae S288C","BK006942:254,543..254,860(+)","hypothetical protein","No","1","N/A"
"YIL055C","Saccharomyces cerevisiae S288C","BK006942:252,042..253,925(-)","hypothetical protein","No","1","N/A"
"YIL056W","Saccharomyces cerevisiae S288C","BK006942:249,991..251,913(+)","Vhr1p","No","1","VHR1"
"YIL057C","Saccharomyces cerevisiae S288C","BK006942:247,902..248,396(-)","Rgi2p","No","1","RGI2"
"YIL060W","Saccharomyces cerevisiae S288C","BK006942:246,392..246,826(+)","hypothetical protein","No","1","N/A"
"YIL061C","Saccharomyces cerevisiae S288C","BK006942:244,657..245,559(-)","U1 snRNP complex subunit SNP1","No","1","SNP1"
"YIL062C","Saccharomyces cerevisiae S288C","BK006942:243,998..244,462(-)","Arc15p","No","1","ARC15"
"YIL063C","Saccharomyces cerevisiae S288C","BK006942:242,761..243,744(-)","Yrb2p","No","1","YRB2"
"YIL064W","Saccharomyces cerevisiae S288C","BK006942:241,943..242,716(+)","Efm4p","No","1","EFM4"
"YIL065C","Saccharomyces cerevisiae S288C","BK006942:241,308..241,775(-)","Fis1p","No","1","FIS1"
"YIL066C","Saccharomyces cerevisiae S288C","BK006942:238,099..240,708(-)","ribonucleotide-diphosphate reductase subunit RNR3","No","1","RNR3"
"YIL067C","Saccharomyces cerevisiae S288C","BK006942:235,724..237,760(-)","hypothetical protein","No","1","N/A"
"YIL068C","Saccharomyces cerevisiae S288C","BK006942:233,057..235,474(-)","SNARE-binding exocyst subunit SEC6","No","1","SEC6"
"YIL069C","Saccharomyces cerevisiae S288C","BK006942:231,553..232,369(-)","ribosomal 40S subunit protein S24B","No","1","RPS24B"
"YIL070C","Saccharomyces cerevisiae S288C","BK006942:230,272..231,072(-)","Mam33p","No","1","MAM33"
"YIL071C","Saccharomyces cerevisiae S288C","BK006942:228,660..229,994(-)","Pci8p","No","1","PCI8"
"YIL072W","Saccharomyces cerevisiae S288C","BK006942:226,602..228,419(+)","Hop1p","No","1","HOP1"
"YIL073C","Saccharomyces cerevisiae S288C","BK006942:222,937..225,954(-)","Spo22p","No","1","SPO22"
"YIL074C","Saccharomyces cerevisiae S288C","BK006942:221,081..222,490(-)","phosphoglycerate dehydrogenase SER33","No","1","SER33"
"YIL075C","Saccharomyces cerevisiae S288C","BK006942:217,863..220,700(-)","proteasome regulatory particle base subunit RPN2","No","1","RPN2"
"YIL076W","Saccharomyces cerevisiae S288C","BK006942:216,658..217,548(+)","coatomer subunit epsilon","No","1","SEC28"
"YIL077C","Saccharomyces cerevisiae S288C","BK006942:214,991..215,953(-)","hypothetical protein","No","1","RCI37"
"YIL078W","Saccharomyces cerevisiae S288C","BK006942:212,499..214,703(+)","threonine--tRNA ligase THS1","No","1","THS1"
"YIL083C","Saccharomyces cerevisiae S288C","BK006942:203,556..204,653(-)","phosphopantothenate--cysteine ligase CAB2","No","1","CAB2"
"YIL079C","Saccharomyces cerevisiae S288C","BK006942:210,923..212,005(-)","TRAMP complex RNA-binding subunit","No","1","AIR1"
"YIL082W-A","Saccharomyces cerevisiae S288C","BK006942:205,635..210,132(+)","gag-pol fusion protein","No","1","N/A"
"YIL084C","Saccharomyces cerevisiae S288C","BK006942:202,276..203,259(-)","Sds3p","No","1","SDS3"
"YIL085C","Saccharomyces cerevisiae S288C","BK006942:200,490..202,043(-)","putative mannosyltransferase","No","1","KTR7"
"YIL087C","Saccharomyces cerevisiae S288C","BK006942:199,646..200,119(-)","Aim19p","No","1","AIM19"
"YIL088C","Saccharomyces cerevisiae S288C","BK006942:197,931..199,403(-)","Avt7p","No","1","AVT7"
"YIL089W","Saccharomyces cerevisiae S288C","BK006942:195,599..196,216(+)","hypothetical protein","No","1","N/A"
"YIL090W","Saccharomyces cerevisiae S288C","BK006942:193,595..195,070(+)","Ice2p","No","1","ICE2"
"YIL091C","Saccharomyces cerevisiae S288C","BK006942:191,030..193,195(-)","rRNA-binding ribosome biosynthesis protein UTP25","No","1","UTP25"
"YIL092W","Saccharomyces cerevisiae S288C","BK006942:189,066..190,967(+)","hypothetical protein","No","1","N/A"
"YIL093C","Saccharomyces cerevisiae S288C","BK006942:187,990..188,784(-)","mitochondrial 37S ribosomal protein RSM25","No","1","RSM25"
"YIL094C","Saccharomyces cerevisiae S288C","BK006942:186,517..187,632(-)","homoisocitrate dehydrogenase","No","1","LYS12"
"YIL095W","Saccharomyces cerevisiae S288C","BK006942:183,937..186,369(+)","serine/threonine protein kinase PRK1","No","1","PRK1"
"YIL096C","Saccharomyces cerevisiae S288C","BK006942:182,117..183,127(-)","25S rRNA (uracil2634-N3)-methyltransferase","No","1","BMT5"
"YIL097W","Saccharomyces cerevisiae S288C","BK006942:180,427..181,977(+)","glucose-induced degradation complex subunit FYV10","No","1","FYV10"
"YIL098C","Saccharomyces cerevisiae S288C","BK006942:179,772..180,239(-)","Fmc1p","No","1","FMC1"
"YIL099W","Saccharomyces cerevisiae S288C","BK006942:178,004..179,653(+)","glucan 1,4-alpha-glucosidase","No","1","SGA1"
"YIL101C","Saccharomyces cerevisiae S288C","BK006942:175,307..177,250(-)","Xbp1p","No","1","XBP1"
"YIL102C-A","Saccharomyces cerevisiae S288C","BK006942:173,365..173,592(-)","hypothetical protein","No","1","N/A"
"YIL102C","Saccharomyces cerevisiae S288C","BK006942:174,582..174,887(-)","hypothetical protein","No","1","N/A"
"YIL103W","Saccharomyces cerevisiae S288C","BK006942:171,751..173,028(+)","Dph1p","No","1","DPH1"
"YIL104C","Saccharomyces cerevisiae S288C","BK006942:169,982..171,505(-)","Hsp90 cochaperone SHQ1","No","1","SHQ1"
"YIL105C","Saccharomyces cerevisiae S288C","BK006942:167,581..169,641(-)","phosphatidylinositol 4,5-bisphosphate-binding protein","No","1","SLM1"
"YIL105W-A","Saccharomyces cerevisiae S288C","BK006942:167,664..167,804(+)","hypothetical protein","No","1","N/A"
"YIL106W","Saccharomyces cerevisiae S288C","BK006942:166,415..167,444(+)","Mob1p","No","1","MOB1"
"YIL107C","Saccharomyces cerevisiae S288C","BK006942:163,278..165,761(-)","Pfk26p","No","1","PFK26"
"YIL108W","Saccharomyces cerevisiae S288C","BK006942:160,887..162,977(+)","putative metalloendopeptidase","No","1","N/A"
"YIL109C","Saccharomyces cerevisiae S288C","BK006942:157,385..160,165(-)","COPII subunit SEC24","No","1","SEC24"
"YIL110W","Saccharomyces cerevisiae S288C","BK006942:156,045..157,178(+)","Hpm1p","No","1","HPM1"
"YIL111W","Saccharomyces cerevisiae S288C","BK006942:155,222..155,765(+)","cytochrome c oxidase subunit Vb","No","1","COX5B"
"YIL112W","Saccharomyces cerevisiae S288C","BK006942:151,595..154,846(+)","Hos4p","No","1","HOS4"
"YIL113W","Saccharomyces cerevisiae S288C","BK006942:150,559..151,188(+)","mitogen-activated protein kinase tyrosine protein phosphatase SDP1","No","1","SDP1"
"YIL114C","Saccharomyces cerevisiae S288C","BK006942:149,143..149,988(-)","putative porin POR2","No","1","POR2"
"YIL115C","Saccharomyces cerevisiae S288C","BK006942:144,327..148,709(-)","FG-nucleoporin NUP159","No","1","NUP159"
"YIL116W","Saccharomyces cerevisiae S288C","BK006942:142,928..144,085(+)","histidinol-phosphate transaminase","No","1","HIS5"
"YIL117C","Saccharomyces cerevisiae S288C","BK006942:140,613..141,569(-)","pheromone-regulated protein PRM5","No","1","PRM5"
"YIL118W","Saccharomyces cerevisiae S288C","BK006942:139,752..140,447(+)","Rho family GTPase RHO3","No","1","RHO3"
"YIL119C","Saccharomyces cerevisiae S288C","BK006942:136,654..137,877(-)","Rpi1p","No","1","RPI1"
"YIL120W","Saccharomyces cerevisiae S288C","BK006942:134,417..136,108(+)","multidrug transporter","No","1","QDR1"
"YIL121W","Saccharomyces cerevisiae S288C","BK006942:132,244..133,872(+)","cation transporter","No","1","QDR2"
"YIL122W","Saccharomyces cerevisiae S288C","BK006942:130,610..131,665(+)","Pog1p","No","1","POG1"
"YIL123W","Saccharomyces cerevisiae S288C","BK006942:128,151..129,581(+)","putative glucosidase SIM1","No","1","SIM1"
"YIL124W","Saccharomyces cerevisiae S288C","BK006942:126,204..127,097(+)","acylglycerone-phosphate reductase","No","1","AYR1"
"YIL125W","Saccharomyces cerevisiae S288C","BK006942:122,689..125,733(+)","alpha-ketoglutarate dehydrogenase KGD1","No","1","KGD1"
"YIL126W","Saccharomyces cerevisiae S288C","BK006942:117,992..122,071(+)","RSC chromatin remodeling complex ATPase subunit STH1","No","1","STH1"
"YIL127C","Saccharomyces cerevisiae S288C","BK006942:117,024..117,644(-)","Rrt14p","No","1","RRT14"
"YIL128W","Saccharomyces cerevisiae S288C","BK006942:113,806..116,904(+)","Met18p","No","1","MET18"
"YIL129C","Saccharomyces cerevisiae S288C","BK006942:106,107..113,237(-)","Tao3p","No","1","TAO3"
"YIL130W","Saccharomyces cerevisiae S288C","BK006942:102,782..105,676(+)","Asg1p","No","1","ASG1"
"YIL131C","Saccharomyces cerevisiae S288C","BK006942:100,781..102,235(-)","forkhead family transcription factor FKH1","No","1","FKH1"
"YIL132C","Saccharomyces cerevisiae S288C","BK006942:99,860..100,501(-)","Csm2p","No","1","CSM2"
"YIL133C","Saccharomyces cerevisiae S288C","BK006942:98,527..99,416(-)","ribosomal 60S subunit protein L16A","No","1","RPL16A"
"YIL134C-A","Saccharomyces cerevisiae S288C","BK006942:96,522..96,725(-)","hypothetical protein","No","1","N/A"
"YIL134W","Saccharomyces cerevisiae S288C","BK006942:97,395..98,330(+)","flavin adenine dinucleotide transporter FLX1","No","1","FLX1"
"YIL135C","Saccharomyces cerevisiae S288C","BK006942:95,065..96,375(-)","Vhs2p","No","1","VHS2"
"YIL136W","Saccharomyces cerevisiae S288C","BK006942:93,619..94,800(+)","Om45p","No","1","OM45"
"YIL137C","Saccharomyces cerevisiae S288C","BK006942:89,948..92,788(-)","Tma108p","No","1","TMA108"
"YIL138C","Saccharomyces cerevisiae S288C","BK006942:89,230..89,715(-)","tropomyosin TPM2","No","1","TPM2"
"YIL139C","Saccharomyces cerevisiae S288C","BK006942:87,979..88,716(-)","Rev7p","No","1","REV7"
"YIL140W","Saccharomyces cerevisiae S288C","BK006942:85,366..87,837(+)","Axl2p","No","1","AXL2"
"YIL142W","Saccharomyces cerevisiae S288C","BK006942:83,302..84,885(+)","chaperonin-containing T-complex subunit CCT2","No","1","CCT2"
