"Gene ID","Organism","Genomic Location (Gene)","Product Description","Is Pseudo","# Transcripts","Gene Name or Symbol"
"SPBC1685.03","Schizosaccharomyces pombe 972h-","Spom972h_chrII:499,181..500,762(+)","signal peptidase subunit Sec11","No","1","sec11"
"SPBC1685.04","Schizosaccharomyces pombe 972h-","Spom972h_chrII:502,384..504,193(+)","Schizosaccharomyces specific protein","No","1","N/A"
"SPBC1685.05","Schizosaccharomyces pombe 972h-","Spom972h_chrII:504,397..509,056(+)","serine protease","No","1","htr11"
"SPBC1685.06","Schizosaccharomyces pombe 972h-","Spom972h_chrII:509,412..511,089(+)","poly(A) polymerase Cid11, terminal uridylyl transferase","No","1","cid11"
"SPBC1685.07c","Schizosaccharomyces pombe 972h-","Spom972h_chrII:509,491..512,924(-)","vacuolar amino acid transmembrane transporter Avt5","No","1","avt5"
"SPBC1685.08","Schizosaccharomyces pombe 972h-","Spom972h_chrII:514,147..515,953(+)","Rpd3L histone deacetylase complex PHD finger subunit Cti6","No","1","cti6"
"SPBC1685.09","Schizosaccharomyces pombe 972h-","Spom972h_chrII:516,426..516,879(+)","40S ribosomal protein S29","No","1","rps29"
"SPBC1685.10","Schizosaccharomyces pombe 972h-","Spom972h_chrII:517,273..517,984(+)","40S ribosomal protein S27","No","1","rps27"
"SPBC1685.11","Schizosaccharomyces pombe 972h-","Spom972h_chrII:518,095..519,645(+)","RecA family ATPase Rlp1","No","1","rlp1"
"SPBC1685.13","Schizosaccharomyces pombe 972h-","Spom972h_chrII:525,509..528,544(+)","eisosome assembly protein Fhn1","No","1","fhn1"
"SPBC1685.14c","Schizosaccharomyces pombe 972h-","Spom972h_chrII:528,890..532,062(-)","WD repeat protein, Vid27 family, conserved in fungi and plants","No","1","vid27"
"SPBC1685.15c","Schizosaccharomyces pombe 972h-","Spom972h_chrII:532,193..535,263(-)","kinesin-8 family plus-end directed microtubule motor Klp6","No","1","klp6"
"SPBC1685.16","Schizosaccharomyces pombe 972h-","Spom972h_chrII:501,253..502,441(+)","V-type ATPase V0 subunit e","No","1","vma9"
"SPBC1685.17","Schizosaccharomyces pombe 972h-","Spom972h_chrII:522,603..523,313(+)","Schizosaccharomyces pombe specific protein","No","1","N/A"
"SPBC16A3.01","Schizosaccharomyces pombe 972h-","Spom972h_chrII:4,298,727..4,300,961(-)","mitotic septin Spn3","No","1","spn3"
"SPBC16A3.02c","Schizosaccharomyces pombe 972h-","Spom972h_chrII:4,296,979..4,298,874(+)","mitochondrial CH-OH group oxidoreductase, human RTN4IP1 ortholog, implicated in mitochondrial organization or tethering","No","1","N/A"
"SPBC16A3.03c","Schizosaccharomyces pombe 972h-","Spom972h_chrII:4,293,219..4,296,025(+)","mitochondrial PPR repeat protein Ppr7","No","1","ppr7"
"SPBC16A3.04","Schizosaccharomyces pombe 972h-","Spom972h_chrII:4,290,896..4,292,035(-)","mitochondrial ribosomal protein subunit S23","No","1","rsm25"
"SPBC16A3.05c","Schizosaccharomyces pombe 972h-","Spom972h_chrII:4,288,914..4,290,900(+)","RNA export factor, nucleoporin Rae1","No","1","rae1"
"SPBC16A3.06","Schizosaccharomyces pombe 972h-","Spom972h_chrII:4,287,142..4,288,924(-)","tRNA specific adenosine-37 deaminase Tad1","No","1","tad1"
"SPBC16A3.07c","Schizosaccharomyces pombe 972h-","Spom972h_chrII:4,285,899..4,288,583(+)","MBF complex corepressor Nrm1","No","1","nrm1"
"SPBC16A3.08c","Schizosaccharomyces pombe 972h-","Spom972h_chrII:4,283,876..4,285,456(+)","ribosome preservation factor, Stm1 homolog Oga1","No","1","oga1"
"SPBC16A3.09c","Schizosaccharomyces pombe 972h-","Spom972h_chrII:4,282,124..4,283,614(+)","Hrd1 ubiquitin ligase complex subunit Ufd1","No","1","ufd1"
"SPBC16A3.10","Schizosaccharomyces pombe 972h-","Spom972h_chrII:4,279,804..4,281,875(-)","membrane bound O-acyltransferase, MBOAT Ale1","No","1","ale1"
"SPBC16A3.11","Schizosaccharomyces pombe 972h-","Spom972h_chrII:4,276,864..4,279,656(-)","mitotic cohesin N-acetyltransferase/DNA polymerase eta Eso1 fusion protein","No","1","eso1"
"SPBC16A3.12c","Schizosaccharomyces pombe 972h-","Spom972h_chrII:4,275,226..4,277,062(+)","triglyceride lipase-cholesterol esterase","No","1","N/A"
"SPBC16A3.13","Schizosaccharomyces pombe 972h-","Spom972h_chrII:4,272,341..4,274,665(-)","alpha-amylase homolog Aah4","No","1","meu7"
"SPBC16A3.14","Schizosaccharomyces pombe 972h-","Spom972h_chrII:4,270,991..4,272,152(-)","mitochondrial ribosomal protein subunit","No","1","N/A"
"SPBC16A3.15c","Schizosaccharomyces pombe 972h-","Spom972h_chrII:4,268,920..4,270,761(+)","tubulin alpha 1","No","1","nda2"
"SPBC16A3.16","Schizosaccharomyces pombe 972h-","Spom972h_chrII:4,267,056..4,268,306(-)","cytochrome c oxidase assembly protein Coa5","No","1","coa5"
"SPBC16A3.17c","Schizosaccharomyces pombe 972h-","Spom972h_chrII:4,264,257..4,267,626(+)","transmembrane transporter","No","1","N/A"
"SPBC16A3.18","Schizosaccharomyces pombe 972h-","Spom972h_chrII:4,261,818..4,264,189(-)","RNA-binding protein Cip1","No","1","cip1"
"SPBC16A3.19","Schizosaccharomyces pombe 972h-","Spom972h_chrII:4,259,812..4,261,487(-)","NuA4 histone acetyltransferase complex subunit Eaf7","No","1","eaf7"
"SPBC16C6.01c","Schizosaccharomyces pombe 972h-","Spom972h_chrII:4,319,837..4,321,858(-)","ribosomal lysine methyltransferase, human SETD6 ortholog","No","1","N/A"
"SPBC16C6.02c","Schizosaccharomyces pombe 972h-","Spom972h_chrII:4,322,829..4,332,028(-)","intermembrane lipid transfer protein, chorein family Vps1302","No","1","vps1302"
"SPBC16C6.03c","Schizosaccharomyces pombe 972h-","Spom972h_chrII:4,332,178..4,333,581(-)","ribosome assembly protein Rsa1","No","1","rsa1"
"SPBC16C6.04","Schizosaccharomyces pombe 972h-","Spom972h_chrII:4,334,043..4,335,275(+)","double strand break localizing protein Dbl6","No","1","dbl6"
"SPBC16C6.05","Schizosaccharomyces pombe 972h-","Spom972h_chrII:4,335,569..4,336,480(+)","translation machinery associated protein ortholog Tma22","No","1","tma22"
"SPBC16C6.06","Schizosaccharomyces pombe 972h-","Spom972h_chrII:4,336,962..4,341,614(+)","sorting receptor for vacuolar proteins, Vps10","No","1","vps10"
"SPBC16C6.07c","Schizosaccharomyces pombe 972h-","Spom972h_chrII:4,341,623..4,343,422(-)","19S proteasome base subcomplex ATPase subunit Rpt1","No","1","rpt1"
"SPBC16C6.08c","Schizosaccharomyces pombe 972h-","Spom972h_chrII:4,344,357..4,345,608(-)","ubiquinol-cytochrome-c reductase complex subunit 8, hinge protein","No","1","qcr6"
"SPBC16C6.09","Schizosaccharomyces pombe 972h-","Spom972h_chrII:4,346,578..4,349,272(+)","ER membrane protein O-mannosyltransferase Ogm4","No","1","ogm4"
"SPBC16C6.10","Schizosaccharomyces pombe 972h-","Spom972h_chrII:4,349,487..4,351,244(+)","heterochromatin (HP1) family chromodomain protein Chp2","No","1","chp2"
"SPBC16C6.11","Schizosaccharomyces pombe 972h-","Spom972h_chrII:4,351,810..4,352,398(+)","60S ribosomal protein L32","No","1","rpl3201"
"SPBC16C6.12c","Schizosaccharomyces pombe 972h-","Spom972h_chrII:4,352,543..4,354,124(-)","rRNA processing protein Las1","No","1","las1"
"SPBC16C6.13c","Schizosaccharomyces pombe 972h-","Spom972h_chrII:4,354,162..4,357,187(-)","coatomer beta' subunit","No","1","sec27"
"SPBC16C6.14","Schizosaccharomyces pombe 972h-","Spom972h_chrII:4,322,024..4,322,622(-)","sporulation specific protein Spo2","No","1","spo2"
"SPBC16D10.01c","Schizosaccharomyces pombe 972h-","Spom972h_chrII:3,585,210..3,588,651(-)","assembly chaperone for ribosomal protein Rpl4, TPR repeat protein Acl4","No","1","acl4"
"SPBC16D10.02","Schizosaccharomyces pombe 972h-","Spom972h_chrII:3,588,806..3,590,386(+)","tRNA (guanine-N2-)-methyltransferase catalytic subunit Trm11","No","1","trm11"
"SPBC16D10.03","Schizosaccharomyces pombe 972h-","Spom972h_chrII:3,590,920..3,592,684(+)","EKC/KEOPS complex N(6)-L-threonylcarbamoyladenine synthase subunit","No","1","kae1"
"SPBC16D10.04c","Schizosaccharomyces pombe 972h-","Spom972h_chrII:3,592,291..3,597,002(-)","DNA replication endonuclease-helicase Dna2","No","1","dna2"
"SPBC16D10.05","Schizosaccharomyces pombe 972h-","Spom972h_chrII:3,597,571..3,604,899(+)","cell wall alpha-1,3-glucan synthase Mok13","No","1","mok13"
"SPBC16D10.06","Schizosaccharomyces pombe 972h-","Spom972h_chrII:3,607,199..3,609,330(+)","plasma membrane ZIP zinc transmembrane transporter Zrt1","No","1","zrt1"
"SPBC16D10.07c","Schizosaccharomyces pombe 972h-","Spom972h_chrII:3,609,217..3,611,858(-)","histone deacetylase, Sirtuin family, NAD-dependent Sir2","No","1","sir2"
"SPBC16D10.08c","Schizosaccharomyces pombe 972h-","Spom972h_chrII:3,612,265..3,615,320(-)","heat shock protein, disaggregase Hsp104","No","1","hsp104"
"SPBC16D10.09","Schizosaccharomyces pombe 972h-","Spom972h_chrII:3,616,412..3,617,845(+)","PCNA","No","1","pcn1"
"SPBC16D10.10","Schizosaccharomyces pombe 972h-","Spom972h_chrII:3,618,117..3,619,540(+)","tRNA specific adenosine deaminase subunit Tad2","No","1","tad2"
"SPBC16D10.11c","Schizosaccharomyces pombe 972h-","Spom972h_chrII:3,619,778..3,620,469(-)","40S ribosomal protein S18","No","1","rps1801"
"SPBC16E9.01c","Schizosaccharomyces pombe 972h-","Spom972h_chrII:1,915,375..1,916,974(-)","CCAAT-binding factor complex repressor Php4","No","1","php4"
"SPBC16E9.02c","Schizosaccharomyces pombe 972h-","Spom972h_chrII:1,918,006..1,920,215(-)","CUE domain protein, human TOLLIP ortholog","No","1","N/A"
"SPBC16E9.03c","Schizosaccharomyces pombe 972h-","Spom972h_chrII:1,920,391..1,921,835(-)","cytochrome c oxidase assembly protein Coa1","No","1","coa1"
"SPBC16E9.05","Schizosaccharomyces pombe 972h-","Spom972h_chrII:1,923,596..1,925,394(+)","sterol 24-C-methyltransferase Erg6","No","1","erg6"
"SPBC16E9.06c","Schizosaccharomyces pombe 972h-","Spom972h_chrII:1,921,776..1,926,244(-)","mitochondrial [4Fe-4S] cluster transfer protein Uvi31","No","1","uvi31"
"SPBC16E9.07","Schizosaccharomyces pombe 972h-","Spom972h_chrII:1,926,374..1,928,346(+)","Schizosaccharomyces pombe specific protein Mug100","No","1","mug100"
"SPBC16E9.08","Schizosaccharomyces pombe 972h-","Spom972h_chrII:1,928,803..1,929,870(+)","prospore membrane protein Mcp4/Mug101","No","1","mcp4"
"SPBC16E9.09c","Schizosaccharomyces pombe 972h-","Spom972h_chrII:1,930,400..1,931,531(-)","COPII vesicle coat component Erp5/Erp6/Erp1","No","1","erp5"
"SPBC16E9.10c","Schizosaccharomyces pombe 972h-","Spom972h_chrII:1,931,810..1,934,522(-)","ribosome assembly ATPase Rix7","No","1","rix7"
"SPBC16E9.11c","Schizosaccharomyces pombe 972h-","Spom972h_chrII:1,935,530..1,938,694(-)","HECT-type ubiquitin-protein ligase E3 Pub3","No","1","pub3"
"SPBC16E9.12c","Schizosaccharomyces pombe 972h-","Spom972h_chrII:1,939,371..1,940,829(-)","nuclear poly(A) binding protein Pab2","No","1","pab2"
"SPBC16E9.13","Schizosaccharomyces pombe 972h-","Spom972h_chrII:1,942,535..1,944,908(+)","serine/threonine protein kinase Ksp1","No","1","ksp1"
"SPBC16E9.14c","Schizosaccharomyces pombe 972h-","Spom972h_chrII:1,944,937..1,946,568(-)","Golgi zinc importer, CDF family, Zrg17","No","1","zrg17"
"SPBC16E9.15","Schizosaccharomyces pombe 972h-","Spom972h_chrII:1,946,862..1,947,838(+)","heat shock factor binding protein, implicated in trancriptional response to stress","No","1","N/A"
"SPBC16E9.16c","Schizosaccharomyces pombe 972h-","Spom972h_chrII:1,947,985..1,950,255(-)","Lsd90 protein","No","1","lsd90"
"SPBC16E9.17c","Schizosaccharomyces pombe 972h-","Spom972h_chrII:1,953,419..1,954,793(-)","meiosis specific cyclin Rem1","No","1","rem1"
"SPBC16E9.18","Schizosaccharomyces pombe 972h-","Spom972h_chrII:1,955,636..1,957,371(+)","phosphatidylserine decarboxylase Psd1","No","1","psd1"
"SPBC16E9.19","Schizosaccharomyces pombe 972h-","Spom972h_chrII:1,921,480..1,923,662(+)","proteasome assembly chaperone Pac3","No","1","pac3"
"SPBC16E9.20","Schizosaccharomyces pombe 972h-","Spom972h_chrII:1,951,398..1,952,828(+)","dubious","No","1","N/A"
"SPBC16G5.01","Schizosaccharomyces pombe 972h-","Spom972h_chrII:4,214,947..4,216,117(+)","19S proteasome regulatory subunit Rpn12","No","1","rpn12"
"SPBC16G5.02c","Schizosaccharomyces pombe 972h-","Spom972h_chrII:4,215,993..4,217,363(-)","ribokinase Rbk1","No","1","rbk1"
"SPBC16G5.03","Schizosaccharomyces pombe 972h-","Spom972h_chrII:4,218,442..4,219,695(+)","ubiquitin-protein ligase E3/SUMO transferase, Topors, possibly associated with DNA damage","No","1","mrz1"
"SPBC16G5.04","Schizosaccharomyces pombe 972h-","Spom972h_chrII:4,219,752..4,220,616(+)","mitochondrial ribosomal protein subunit L13","No","1","mrpl23"
"SPBC16G5.05c","Schizosaccharomyces pombe 972h-","Spom972h_chrII:4,220,587..4,222,612(-)","VAP family protein Scs2","No","1","scs2"
"SPBC16G5.06","Schizosaccharomyces pombe 972h-","Spom972h_chrII:4,222,736..4,225,382(+)","Schizosaccharomyces specific protein","No","1","N/A"
"SPBC16G5.07c","Schizosaccharomyces pombe 972h-","Spom972h_chrII:4,223,952..4,225,758(-)","stomatin","No","1","N/A"
"SPBC16G5.08","Schizosaccharomyces pombe 972h-","Spom972h_chrII:4,226,724..4,228,615(+)","phosphoribosylanthranilate transferase Trp4","No","1","trp4"
"SPBC16G5.09","Schizosaccharomyces pombe 972h-","Spom972h_chrII:4,228,741..4,230,768(+)","Golgi serine carboxypeptidase","No","1","kex1"
"SPBC16G5.12c","Schizosaccharomyces pombe 972h-","Spom972h_chrII:4,233,868..4,236,432(-)","DNA topoisomerase III","No","1","top3"
"SPBC16G5.10","Schizosaccharomyces pombe 972h-","Spom972h_chrII:4,231,874..4,234,086(+)","exosome subunit Rrp42","No","1","rrp42"
"SPBC16G5.11c","Schizosaccharomyces pombe 972h-","Spom972h_chrII:4,232,584..4,233,932(-)","BAG family molecular chaperone regulator Bag101","No","1","bag101"
"SPBC16G5.13","Schizosaccharomyces pombe 972h-","Spom972h_chrII:4,236,878..4,238,341(+)","Mst2 histone acetytransferase acytyltransferase complex subunit","No","1","ptf2"
"SPBC16G5.14c","Schizosaccharomyces pombe 972h-","Spom972h_chrII:4,238,212..4,239,340(-)","40S ribosomal protein S3","No","1","rps3"
"SPBC16G5.15c","Schizosaccharomyces pombe 972h-","Spom972h_chrII:4,239,333..4,242,722(-)","DNA-binding forkhead transcription factor Fkh2","No","1","fkh2"
"SPBC16G5.16","Schizosaccharomyces pombe 972h-","Spom972h_chrII:4,243,768..4,247,426(+)","DNA-binding transcription factor, zf-fungal binuclear cluster type","No","1","N/A"
"SPBC16G5.17","Schizosaccharomyces pombe 972h-","Spom972h_chrII:4,247,630..4,249,733(+)","DNA-binding transcription factor, zf-fungal binuclear cluster type","No","1","N/A"
"SPBC16G5.18","Schizosaccharomyces pombe 972h-","Spom972h_chrII:4,250,030..4,251,433(+)","C-14 sterol reductase Erg24","No","1","erg24"
"SPBC16G5.19","Schizosaccharomyces pombe 972h-","Spom972h_chrII:4,251,907..4,252,224(+)","Schizosaccharomyces specific protein, S. japonicus protein (SJAG_00124) predicted on opposite strand, one is likely incorrect, similarity detected with tblastn (S. japonicus 4008650-4008727) in this frame","No","1","N/A"
"SPBC16H5.02","Schizosaccharomyces pombe 972h-","Spom972h_chrII:2,297,164..2,300,512(-)","6-phosphofructokinase pfk1","No","1","pfk1"
"SPBC16H5.03c","Schizosaccharomyces pombe 972h-","Spom972h_chrII:2,294,913..2,297,241(+)","SUMO activating enzyme E1-type Uba2","No","1","uba2"
"SPBC16H5.04","Schizosaccharomyces pombe 972h-","Spom972h_chrII:2,293,238..2,294,154(-)","SRP-independent ER targeting protein Snd3a","No","1","snd301"
"SPBC16H5.05c","Schizosaccharomyces pombe 972h-","Spom972h_chrII:2,290,639..2,293,252(+)","cyclophilin family peptidyl-prolyl cis-trans isomerase Cyp7","No","1","cyp7"
"SPBC16H5.06","Schizosaccharomyces pombe 972h-","Spom972h_chrII:2,288,882..2,290,179(-)","ubiquinol-cytochrome-c reductase complex subunit 5, Rip1","No","1","rip1"
"SPBC16H5.07c","Schizosaccharomyces pombe 972h-","Spom972h_chrII:2,286,917..2,290,445(+)","serine/threonine protein phosphatase PP2A catalytic subunit Ppa2","No","1","ppa2"
"SPBC16H5.08c","Schizosaccharomyces pombe 972h-","Spom972h_chrII:2,284,321..2,286,432(+)","ribosome biogenesis ATPase, Arb family ABCF2-like","No","1","N/A"
"SPBC16H5.09c","Schizosaccharomyces pombe 972h-","Spom972h_chrII:2,282,391..2,283,951(+)","Golgi alpha-1,2-mannosyltransferase Omh2","No","1","omh2"
"SPBC16H5.10c","Schizosaccharomyces pombe 972h-","Spom972h_chrII:2,279,697..2,282,239(+)","ATP-dependent RNA helicase Prp43","No","1","prp43"
"SPBC16H5.11c","Schizosaccharomyces pombe 972h-","Spom972h_chrII:2,277,215..2,279,624(+)","type II protein arginine N-methyltransferase Skb1","No","1","skb1"
"SPBC16H5.12c","Schizosaccharomyces pombe 972h-","Spom972h_chrII:2,273,905..2,276,995(+)","DUF2433 metallo phosphatase superfamily conserved fungal protein","No","1","N/A"
"SPBC16H5.13","Schizosaccharomyces pombe 972h-","Spom972h_chrII:2,269,397..2,273,358(-)","WD repeat protein, human WDR54 ortholog, implicated in vesicle-mediated transport","No","1","wdr54"
"SPBC16H5.14c","Schizosaccharomyces pombe 972h-","Spom972h_chrII:2,268,073..2,270,305(+)","short chain dehydrogenase DHRS3 family, implicated in lipid (isoprenoid) metabolism","No","1","N/A"
"SPBC16H5.15","Schizosaccharomyces pombe 972h-","Spom972h_chrII:2,290,595..2,291,371(-)","SMN complex subunit Gem8","No","1","gem8"
"SPBC1703.01c","Schizosaccharomyces pombe 972h-","Spom972h_chrII:2,914,705..2,915,760(-)","RNase P and RNase MRP subunit Pop4","No","1","pop4"
"SPBC1703.02","Schizosaccharomyces pombe 972h-","Spom972h_chrII:2,916,188..2,918,985(+)","RSC complex subunit Rsc9","No","1","rsc9"
"SPBC1703.03c","Schizosaccharomyces pombe 972h-","Spom972h_chrII:2,918,788..2,921,101(-)","armadillo repeat protein, involved in nucleocytoplasmic transport Syo2","No","1","syo2"
"SPBC1703.04","Schizosaccharomyces pombe 972h-","Spom972h_chrII:2,921,150..2,923,544(+)","MutL family protein Mlh1","No","1","mlh1"
"SPBC1703.05","Schizosaccharomyces pombe 972h-","Spom972h_chrII:2,923,879..2,925,326(+)","protein kinase, RIO family Rio2","No","1","rio2"
"SPBC1703.06","Schizosaccharomyces pombe 972h-","Spom972h_chrII:2,925,471..2,927,790(+)","F-box/WD repeat protein Pof10","No","1","pof10"
"SPBC1703.07","Schizosaccharomyces pombe 972h-","Spom972h_chrII:2,927,960..2,931,207(+)","ATP citrate synthase subunit 1","No","1","acl1"
"SPBC1703.08c","Schizosaccharomyces pombe 972h-","Spom972h_chrII:2,929,485..2,931,288(-)","5-formyltetrahydrofolate cyclo-ligase Fau1","No","1","fau1"
"SPBC1703.09","Schizosaccharomyces pombe 972h-","Spom972h_chrII:2,931,361..2,932,631(+)","Schizosaccharomyces specific protein","No","1","N/A"
"SPBC1703.10","Schizosaccharomyces pombe 972h-","Spom972h_chrII:2,932,912..2,934,291(+)","GTPase Ypt1","No","1","ypt1"
"SPBC1703.11","Schizosaccharomyces pombe 972h-","Spom972h_chrII:2,934,596..2,936,122(+)","mitochondrial outer membrane lipid metabolism regulator Opa3","No","1","opa3"
"SPBC1703.12","Schizosaccharomyces pombe 972h-","Spom972h_chrII:2,936,097..2,938,762(+)","ubiquitin C-terminal hydrolase Ubp9","No","1","ubp9"
"SPBC1703.13c","Schizosaccharomyces pombe 972h-","Spom972h_chrII:2,939,886..2,941,272(-)","mitochondrial carrier, inorganic phosphate/copper","No","1","N/A"
"SPBC1703.14c","Schizosaccharomyces pombe 972h-","Spom972h_chrII:2,941,734..2,944,593(-)","DNA topoisomerase I","No","1","top1"
"SPBC1703.15c","Schizosaccharomyces pombe 972h-","Spom972h_chrII:2,944,868..2,947,317(-)","HOPS/CORVET complex subunit, vacuolar sorting protein Vps33","No","1","vps33"
"SPBC1706.01","Schizosaccharomyces pombe 972h-","Spom972h_chrII:588,338..591,434(+)","tip elongation aberrant protein Tea4","No","1","tea4"
"SPBC1706.03","Schizosaccharomyces pombe 972h-","Spom972h_chrII:594,151..597,186(+)","mitochondrial dynamin family fusion GTPase (mitofusin) Fzo1","No","1","fzo1"
"SPBC1709.01","Schizosaccharomyces pombe 972h-","Spom972h_chrII:1,095,163..1,098,228(+)","chitin synthase homolog Chs2","No","1","chs2"
"SPBC1709.02c","Schizosaccharomyces pombe 972h-","Spom972h_chrII:1,098,188..1,101,503(-)","cytoplasmic valine-tRNA ligase Vrs1/Vas1","No","1","vrs1"
"SPBC1709.03","Schizosaccharomyces pombe 972h-","Spom972h_chrII:1,102,238..1,103,802(+)","DUF3844 family transmembrane protein, conserved in fungi","No","1","N/A"
"SPBC1709.04c","Schizosaccharomyces pombe 972h-","Spom972h_chrII:1,103,600..1,105,088(-)","cyclophilin family peptidyl-prolyl cis-trans isomerase Cyp3","No","1","cyp3"
"SPBC1709.05","Schizosaccharomyces pombe 972h-","Spom972h_chrII:1,106,347..1,108,511(+)","heat shock protein, Hsp70 family, ribosome associated Sks2","No","1","sks2"
"SPBC1709.06","Schizosaccharomyces pombe 972h-","Spom972h_chrII:1,108,615..1,110,598(+)","tRNA/mRNA dihydrouridine synthase Dus2","No","1","dus2"
"SPBC1709.07","Schizosaccharomyces pombe 972h-","Spom972h_chrII:1,110,817..1,112,435(+)","3-keto sterol reductase Erg27","No","1","erg27"
"SPBC1709.08","Schizosaccharomyces pombe 972h-","Spom972h_chrII:1,113,294..1,118,228(+)","mRNA cleavage and polyadenylation specificity factor complex, WD repeat protein Cft1","No","1","cft1"
"SPBC1709.09","Schizosaccharomyces pombe 972h-","Spom972h_chrII:1,118,360..1,119,457(+)","mitochondrial translation termination factor Rrf1","No","1","rrf1"
"SPBC1709.10c","Schizosaccharomyces pombe 972h-","Spom972h_chrII:1,119,387..1,120,335(-)","copper chaperone Atx1","No","1","atx1"
"SPBC1709.11c","Schizosaccharomyces pombe 972h-","Spom972h_chrII:1,120,582..1,122,015(-)","Rpd3L and NuA4 histone acetyltransferase complex ING family/PHD-type zinc finger subunit Png2","No","1","png2"
"SPBC1709.12","Schizosaccharomyces pombe 972h-","Spom972h_chrII:1,122,785..1,126,031(+)","GTPase binding protein Rid1","No","1","rid1"
"SPBC1709.13c","Schizosaccharomyces pombe 972h-","Spom972h_chrII:1,124,433..1,126,087(-)","ribosomal lysine methyltransferase Set10","No","1","set10"
"SPBC1709.14","Schizosaccharomyces pombe 972h-","Spom972h_chrII:1,126,316..1,127,990(+)","peptide N-glycanase Ngl1","No","1","ngl1"
"SPBC1709.15c","Schizosaccharomyces pombe 972h-","Spom972h_chrII:1,127,954..1,130,425(-)","mRNA cleavage and polyadenylation specificity factor complex, metallo-beta-lactamase/beta-CASP protein Cft2","No","1","cft2"
"SPBC1709.16c","Schizosaccharomyces pombe 972h-","Spom972h_chrII:1,130,500..1,132,460(-)","aromatic ring-opening dioxygenase","No","1","N/A"
"SPBC1709.17","Schizosaccharomyces pombe 972h-","Spom972h_chrII:1,130,811..1,134,168(+)","folylpolyglutamate synthase Met7","No","1","met7"
"SPBC1709.18","Schizosaccharomyces pombe 972h-","Spom972h_chrII:1,134,244..1,135,619(+)","translation initiation factor eIF4E, 4F complex E subunit isoform 2, stress response factor","No","1","tif452"
"SPBC1709.19c","Schizosaccharomyces pombe 972h-","Spom972h_chrII:1,136,612..1,137,771(-)","mitochondrial [4Fe-4S] cluster transfer protein Nfu1","No","1","nfu1"
"SPBC1709.20","Schizosaccharomyces pombe 972h-","Spom972h_chrII:1,112,735..1,113,159(+)","RNase P and RNase MRP subunit Pop8","No","1","pop8"
"SPBC1711.01c","Schizosaccharomyces pombe 972h-","Spom972h_chrII:2,132,586..2,132,714(-)","mating type M-specific polypeptide Mi at silenced MAT3 locus","No","1","mat3-Mi"
"SPBC1711.02","Schizosaccharomyces pombe 972h-","Spom972h_chrII:2,132,849..2,133,394(+)","mating type M-specific HMG-box DNA-binding transcription factor Mc at silenced MAT3 locus","No","1","mat3-Mc"
"SPBC1711.03","Schizosaccharomyces pombe 972h-","Spom972h_chrII:2,138,269..2,139,748(+)","ER membrane protein complex subunit Emc3","No","1","emc3"
"SPBC1711.04","Schizosaccharomyces pombe 972h-","Spom972h_chrII:2,139,698..2,141,050(+)","methylenetetrahydrofolate reductase Mtd1","No","1","mtd1"
"SPBC1711.05","Schizosaccharomyces pombe 972h-","Spom972h_chrII:2,141,222..2,142,836(+)","nucleocytoplasmic transport chaperone Srp40","No","1","srp40"
"SPBC1711.06","Schizosaccharomyces pombe 972h-","Spom972h_chrII:2,143,012..2,144,391(+)","60S ribosomal protein L4","No","1","rpl401"
"SPBC1711.07","Schizosaccharomyces pombe 972h-","Spom972h_chrII:2,145,592..2,147,913(+)","assembly chaperone for ribosomal protein Rpl3, WD repeat protein Rrb1","No","1","rrb1"
"SPBC1711.08","Schizosaccharomyces pombe 972h-","Spom972h_chrII:2,148,983..2,150,801(+)","chaperone activator Aha1","No","1","aha1"
"SPBC1711.09c","Schizosaccharomyces pombe 972h-","Spom972h_chrII:2,150,790..2,151,973(-)","SNARE associated Golgi protein","No","1","tvp38"
"SPBC1711.10c","Schizosaccharomyces pombe 972h-","Spom972h_chrII:2,152,031..2,154,477(-)","Hrd1 ubiquitin ligase complex subunit Npl4","No","1","npl4"
"SPBC1711.11","Schizosaccharomyces pombe 972h-","Spom972h_chrII:2,155,079..2,156,931(+)","autophagy associated protein Atg24c","No","1","atg2402"
"SPBC1711.12","Schizosaccharomyces pombe 972h-","Spom972h_chrII:2,157,543..2,159,733(+)","acylpeptide hydrolase","No","1","ppp16"
"SPBC1711.13","Schizosaccharomyces pombe 972h-","Spom972h_chrII:2,159,853..2,161,291(+)","histidinol dehydrogenase His2","No","1","his2"
"SPBC1711.14","Schizosaccharomyces pombe 972h-","Spom972h_chrII:2,161,542..2,162,200(+)","meiotic recombination protein Rec15","No","1","rec15"
"SPBC1711.15c","Schizosaccharomyces pombe 972h-","Spom972h_chrII:2,161,325..2,162,612(-)","Schizosaccharomyces pombe specific protein","No","1","N/A"
"SPBC1711.16","Schizosaccharomyces pombe 972h-","Spom972h_chrII:2,164,012..2,165,996(+)","WD repeat protein Pwp1","No","1","pwp1"
"SPBC1711.17","Schizosaccharomyces pombe 972h-","Spom972h_chrII:2,166,108..2,169,933(+)","ATP-dependent RNA helicase Prp16","No","1","prp16"
"SPBC1711.18","Schizosaccharomyces pombe 972h-","Spom972h_chrII:2,145,039..2,145,299(+)","mitochondrial ribosomal protein subunit L31","No","1","tam9"
"SPBC1718.01","Schizosaccharomyces pombe 972h-","Spom972h_chrII:3,469,096..3,471,885(+)","cullin 1 adaptor protein Pop1","No","1","pop1"
