family_index	representative_id	n_members
fam_004992	XP_003035548.1	15
fam_004993	XP_003035570.1	3
fam_004994	XP_003035571.1	2
fam_004995	XP_003035576.1	3
fam_004996	XP_003035581.1	2
fam_004997	XP_003035586.1	14
fam_004998	XP_003035620.1	2
fam_004999	XP_003035638.1	2
fam_005000	XP_003035639.1	4
fam_005001	XP_003035642.1	3
fam_005002	XP_003035645.1	23
fam_005003	XP_003035646.1	2
fam_005004	XP_050197938.1	2
fam_005005	XP_050197939.1	1
fam_005006	XP_003027796.1	1
fam_005007	XP_050197941.1	3
fam_005008	XP_050197959.1	4
fam_005009	XP_050197971.1	2
fam_005010	XP_050197974.1	4
fam_005011	XP_050197983.1	4
fam_005012	XP_050197990.1	4
fam_005013	XP_050197991.1	4
fam_005014	XP_050198004.1	4
fam_005015	XP_050198016.1	4
fam_005016	XP_050198024.1	2
fam_005017	XP_050198027.1	2
fam_005018	XP_050201531.1	2
fam_005019	XP_050201532.1	3
fam_005020	XP_050201534.1	2
fam_005021	XP_050201540.1	4
fam_005022	XP_050201550.1	4
fam_005023	XP_050201560.1	2
fam_005024	XP_050201573.1	5
fam_005025	XP_050201590.1	4
fam_005026	XP_050201596.1	3
fam_005027	XP_050201600.1	2
fam_005028	XP_050201621.1	2
fam_005029	XP_050201626.1	4
fam_005030	XP_007325214.1	4
fam_005031	XP_007325215.1	3
fam_005032	XP_007325224.1	3
fam_005033	XP_007325225.1	3
fam_005034	XP_007325227.1	7
fam_005035	XP_007325230.1	4
fam_005036	XP_007325232.1	13
fam_005037	XP_007325239.1	2
fam_005038	XP_007325243.1	3
fam_005039	XP_007325245.1	2
fam_005040	XP_007325249.1	4
fam_005041	XP_007325256.1	4
fam_005042	XP_007325260.1	4
fam_005043	XP_007325261.1	4
fam_005044	XP_007325271.1	3
fam_005045	XP_007325272.1	2
fam_005046	XP_007325288.1	4
fam_005047	XP_007329414.1	4
fam_005048	XP_007329427.1	3
fam_005049	XP_007329430.1	4
fam_005050	XP_007329439.1	2
fam_005051	XP_007329441.1	4
fam_005052	XP_007329445.1	2
fam_005053	XP_007329447.1	4
fam_005054	XP_007329452.1	4
fam_005055	XP_007329453.1	3
fam_005056	XP_007329458.1	3
fam_005057	XP_007329464.1	3
fam_005058	XP_007329466.1	4
fam_005059	XP_007329472.1	4
fam_005060	XP_007329474.1	5
fam_005061	XP_007329480.1	3
fam_005062	XP_007329482.1	2
fam_005063	XP_007329487.1	3
fam_005064	XP_007329489.1	3
fam_005065	XP_007329493.1	4
fam_005066	XP_007329495.1	3
fam_005067	XP_007329498.1	2
fam_005068	XP_007329499.1	4
fam_005069	XP_007331309.1	2
fam_005070	XP_007331314.1	2
fam_005071	XP_007331316.1	3
fam_005072	XP_007331319.1	6
fam_005073	XP_007331327.1	3
fam_005074	XP_007331351.1	3
fam_005075	XP_007331357.1	3
fam_005076	XP_007331359.1	9
fam_005077	XP_007331363.1	4
fam_005078	XP_007331368.1	3
fam_005079	XP_007331370.1	4
fam_005080	XP_007331379.1	4
fam_005081	XP_007331381.1	8
fam_005082	XP_007331391.1	4
fam_005083	XP_007334110.1	3
fam_005084	XP_007334123.1	3
fam_005085	XP_007334136.1	3
fam_005086	XP_007334144.1	4
fam_005087	XP_007334147.1	42
fam_005088	XP_007334149.1	1
fam_005089	XP_007331665.1	1
fam_005090	XP_007334159.1	1
fam_005091	XP_007331755.1	2
fam_005092	XP_007334162.1	3
fam_005093	XP_007334164.1	5
fam_005094	XP_007334165.1	3
fam_005095	XP_007334174.1	2
fam_005096	XP_007334175.1	3
fam_005097	XP_007334178.1	2
fam_005098	XP_007334183.1	2
fam_005099	XP_007334184.1	1
fam_005100	XP_007327117.1	1
fam_005101	XP_007334188.1	3
fam_005102	XP_007334191.1	4
fam_005103	XP_007334197.1	2
fam_005104	XP_007334203.1	11
fam_005105	XP_007334205.1	3
fam_005106	XP_007334206.1	3
fam_005107	XP_001874286.1	4
fam_005108	XP_001874287.1	4
fam_005109	XP_001874291.1	3
fam_005110	XP_001874292.1	4
fam_005111	XP_001874294.1	3
fam_005112	XP_001874308.1	4
fam_005113	XP_001874320.1	10
fam_005114	XP_001874340.1	3
fam_005115	XP_001874347.1	1
fam_005116	XP_001874350.1	1
fam_005117	XP_001874352.1	13
fam_005118	XP_001874354.1	2
fam_005119	XP_001874365.1	2
fam_005120	XP_001874367.1	2
fam_005121	XP_001874381.1	2
fam_005122	XP_001876889.1	4
fam_005123	XP_001876892.1	2
fam_005124	XP_001876899.1	3
fam_005125	XP_001876901.1	2
fam_005126	XP_001876903.1	6
fam_005127	XP_001876918.1	3
fam_005128	XP_001876928.1	4
fam_005129	XP_001876937.1	2
fam_005130	XP_001876941.1	3
fam_005131	XP_001876944.1	6
fam_005132	XP_001876950.1	5
fam_005133	XP_001876952.1	2
fam_005134	XP_001876954.1	4
fam_005135	XP_001876960.1	5
fam_005136	XP_001876966.1	4
fam_005137	XP_001876973.1	4
fam_005138	XP_001876984.1	4
fam_005139	XP_001879190.1	6
fam_005140	XP_001879191.1	3
fam_005141	XP_001879197.1	4
fam_005142	XP_001879214.1	4
fam_005143	XP_001879223.1	2
fam_005144	XP_001879224.1	4
fam_005145	XP_001879225.1	3
fam_005146	XP_001879226.1	4
fam_005147	XP_001879237.1	3
fam_005148	XP_001879249.1	6
fam_005149	XP_001879257.1	8
fam_005150	XP_001879273.1	3
fam_005151	XP_001879284.1	2
fam_005152	XP_001883293.1	4
fam_005153	XP_001883298.1	9
fam_005154	XP_001883305.1	2
fam_005155	XP_001883308.1	4
fam_005156	XP_001883316.1	6
fam_005157	XP_001883317.1	3
fam_005158	XP_001883320.1	2
fam_005159	XP_001883328.1	2
fam_005160	XP_001883331.1	2
fam_005161	XP_001883332.1	2
fam_005162	XP_001883343.1	3
fam_005163	XP_001883344.1	7
fam_005164	XP_001883358.1	10
fam_005165	XP_001883376.1	1
fam_005166	XP_001874098.1	1
fam_005167	XP_001883382.1	2
fam_005168	XP_001883789.1	3
fam_005169	XP_001883793.1	4
fam_005170	XP_001883798.1	2
fam_005171	XP_001883803.1	4
fam_005172	XP_001883805.1	3
fam_005173	XP_001883821.1	2
fam_005174	XP_001883829.1	2
fam_005175	XP_001883839.1	2
fam_005176	XP_001883840.1	4
fam_005177	XP_001883868.1	2
fam_005178	XP_001883884.1	3
fam_005179	XP_001884690.1	4
fam_005180	XP_001884705.1	4
fam_005181	XP_001884710.1	2
fam_005182	XP_001884712.1	4
fam_005183	XP_001884717.1	2
fam_005184	XP_001884722.1	5
fam_005185	XP_001884724.1	2
fam_005186	XP_001884725.1	2
fam_005187	XP_001884741.1	5
fam_005188	XP_001884752.1	3
fam_005189	XP_001884756.1	4
fam_005190	XP_001884759.1	3
fam_005191	XP_001884761.1	4
fam_005192	XP_001884764.1	3
fam_005193	XP_001884769.1	5
fam_005194	XP_001884772.1	2
fam_005195	XP_001884774.1	2
fam_005196	XP_001884779.1	9
fam_005197	XP_001884784.1	4
fam_005198	XP_001885491.1	2
fam_005199	XP_001885513.1	1
fam_005200	XP_001885514.1	3
fam_005201	XP_001885515.1	2
fam_005202	XP_001885528.1	2
fam_005203	XP_001885535.1	5
fam_005204	XP_001885538.1	3
fam_005205	XP_001885541.1	3
fam_005206	XP_001885549.1	2
fam_005207	XP_001885553.1	5
fam_005208	XP_001885567.1	2
fam_005209	XP_001885568.1	3
fam_005210	XP_001885571.1	2
fam_005211	XP_001885577.1	2
fam_005212	XP_001878976.1	3
fam_005213	XP_001878977.1	2
fam_005214	XP_001888193.1	3
fam_005215	XP_001888197.1	2
fam_005216	XP_001888200.1	1
fam_005217	XP_001888199.1	1
fam_005218	XP_001888216.1	3
fam_005219	XP_001888218.1	7
fam_005220	XP_001888219.1	4
fam_005221	XP_001888220.1	2
fam_005222	XP_001888224.1	2
fam_005223	XP_001888225.1	3
fam_005224	XP_001888236.1	1
fam_005225	XP_001888235.1	1
fam_005226	XP_001888245.1	8
fam_005227	XP_001888250.1	2
fam_005228	XP_001888258.1	2
fam_005229	XP_001888261.1	2
fam_005230	XP_001888272.1	2
fam_005231	XP_001888278.1	2
fam_005232	XP_001888282.1	2
fam_005233	XP_001888283.1	2
fam_005234	XP_001888287.1	2
fam_005235	XP_001889192.1	4
fam_005236	XP_001889200.1	2
fam_005237	XP_001889202.1	3
fam_005238	XP_001889224.1	5
fam_005239	XP_001889234.1	2
fam_005240	XP_001889242.1	2
fam_005241	XP_001889248.1	2
fam_005242	XP_001889250.1	1
fam_005243	XP_001885164.1	1
fam_005244	XP_001889251.1	1
fam_005245	XP_001885163.1	1
fam_005246	XP_001889275.1	3
fam_005247	XP_001889280.1	1
fam_005248	XP_001885070.1	1
fam_005249	XP_001889284.1	3
fam_005250	XP_001890388.1	3
fam_005251	XP_001890391.1	2
fam_005252	XP_001890392.1	2
fam_005253	XP_001890394.1	4
fam_005254	XP_001890399.1	2
fam_005255	XP_001890407.1	2
fam_005256	XP_001890419.1	2
fam_005257	XP_001890432.1	3
fam_005258	XP_001890436.1	2
fam_005259	XP_001890442.1	2
fam_005260	XP_001890451.1	2
fam_005261	XP_001890462.1	2
fam_005262	XP_001890463.1	2
fam_005263	XP_001890467.1	2
fam_005264	XP_001890471.1	4
fam_005265	XP_001890481.1	6
fam_005266	XP_001890482.1	2
fam_005267	XP_001890484.1	2
fam_005268	XP_001828977.1	2
fam_005269	XP_001828980.1	3
fam_005270	XP_001828987.2	4
fam_005271	XP_001828990.1	4
fam_005272	XP_001828994.2	2
fam_005273	XP_001829007.2	2
fam_005274	XP_002912149.1	1
fam_005275	XP_001829023.2	4
fam_005276	XP_001829033.2	3
fam_005277	XP_001829034.2	4
fam_005278	XP_001829046.1	3
fam_005279	XP_001829047.2	4
fam_005280	XP_001829050.1	3
fam_005281	XP_001829069.1	4
fam_005282	XP_001829078.2	4
fam_005283	XP_001829079.2	4
fam_005284	XP_001829082.2	2
fam_005285	XP_001830858.2	2
fam_005286	XP_001830860.1	2
fam_005287	XP_001830861.1	4
fam_005288	XP_001830872.2	4
fam_005289	XP_001830879.2	2
fam_005290	XP_001830888.1	3
fam_005291	XP_001830899.1	2
fam_005292	XP_001830903.1	3
fam_005293	XP_001830904.1	2
fam_005294	XP_001830911.2	2
fam_005295	XP_001830920.2	2
fam_005296	XP_001830922.1	2
fam_005297	XP_001830925.2	2
fam_005298	XP_001830930.2	3
fam_005299	XP_001830932.1	3
fam_005300	XP_001830937.1	2
fam_005301	XP_001830946.2	4
fam_005302	XP_001830955.2	4
fam_005303	XP_001830968.2	2
fam_005304	XP_001830972.2	3
fam_005305	XP_001832925.1	6
fam_005306	XP_001832928.1	3
fam_005307	XP_001832934.1	4
fam_005308	XP_001832951.2	2
fam_005309	XP_001832953.1	2
fam_005310	XP_001832954.2	2
fam_005311	XP_001832961.2	2
fam_005312	XP_001832986.2	4
fam_005313	XP_001832994.2	4
fam_005314	XP_001832998.1	2
fam_005315	XP_001833003.1	3
fam_005316	XP_001833004.1	3
fam_005317	XP_001833008.1	2
fam_005318	XP_001833014.2	2
fam_005319	XP_001833015.1	3
fam_005320	XP_001833019.1	4
fam_005321	XP_001833020.2	4
fam_005322	XP_001833028.2	4
fam_005323	XP_001833031.1	2
fam_005324	XP_001833035.2	4
fam_005325	XP_001833037.2	5
fam_005326	XP_001833038.2	4
fam_005327	XP_001836159.1	2
fam_005328	XP_001836161.2	3
fam_005329	XP_001836162.1	4
fam_005330	XP_001836163.1	2
fam_005331	XP_001836168.1	2
fam_005332	XP_001836172.1	2
fam_005333	XP_001836175.2	4
fam_005334	XP_001836184.1	2
fam_005335	XP_001836185.1	4
fam_005336	XP_001836189.1	4
fam_005337	XP_001836193.2	4
fam_005338	XP_001836202.2	3
fam_005339	XP_001836205.1	1
fam_005340	XP_001836206.2	1
fam_005341	XP_001836212.1	4
fam_005342	XP_001836216.1	3
fam_005343	XP_001836226.2	3
fam_005344	XP_001836242.2	3
fam_005345	XP_001836244.1	34
fam_005346	XP_001836248.2	3
fam_005347	XP_001840475.1	6
fam_005348	XP_001840488.1	2
fam_005349	XP_001840490.2	3
fam_005350	XP_001840494.2	9
fam_005351	XP_001840496.2	1
fam_005352	XP_001840497.2	1
fam_005353	XP_001840498.2	2
fam_005354	XP_001840515.2	20
fam_005355	XP_001840516.1	3
fam_005356	XP_001840530.1	10
fam_005357	XP_001840541.1	2
fam_005358	XP_001840551.1	2
fam_005359	XP_001840567.1	2
fam_005360	XP_001840568.2	30
fam_005361	XP_001840577.2	7
fam_005362	XP_001840579.2	6
fam_005363	XP_001840588.1	3
fam_005364	XP_001840593.2	4
fam_005365	XP_001840594.2	3
fam_005366	XP_022234924.1	2
fam_005367	XP_022234929.1	2
fam_005368	XP_003025878.1	4
fam_005369	XP_003025885.1	2
fam_005370	XP_003025887.1	1
fam_005371	XP_003026378.1	1
fam_005372	XP_003025920.1	1
fam_005373	XP_003025908.2	1
fam_005374	XP_003025922.1	2
fam_005375	XP_003025924.1	4
fam_005376	XP_003025932.1	4
fam_005377	XP_003025947.1	3
fam_005378	XP_003025953.1	2
fam_005379	XP_003025954.1	3
fam_005380	XP_003029861.2	2
fam_005381	XP_003029877.1	4
fam_005382	XP_003029881.1	3
fam_005383	XP_003029882.1	3
fam_005384	XP_003029885.1	2
fam_005385	XP_003029886.1	1
fam_005386	XP_003029904.1	4
fam_005387	XP_003029916.2	3
fam_005388	XP_003029919.2	4
fam_005389	XP_003029948.1	2
fam_005390	XP_003029953.1	4
fam_005391	XP_003029980.1	3
fam_005392	XP_003034073.2	1
fam_005393	XP_003034040.2	1
fam_005394	XP_003034084.1	3
fam_005395	XP_003034103.1	2
fam_005396	XP_003034114.1	8
fam_005397	XP_003034130.2	2
fam_005398	XP_003034143.1	2
fam_005399	XP_003034144.1	2
fam_005400	XP_003034145.1	2
fam_005401	XP_003034159.1	2
fam_005402	XP_003037654.1	5
fam_005403	XP_003037669.2	2
fam_005404	XP_003037686.1	3
fam_005405	XP_003037693.1	25
fam_005406	XP_003037701.1	2
fam_005407	XP_003037720.2	7
fam_005408	XP_003037721.2	3
fam_005409	XP_003037723.2	3
fam_005410	XP_003037724.1	3
fam_005411	XP_003037736.1	4
fam_005412	XP_003037738.1	4
fam_005413	XP_003037747.1	2
fam_005414	XP_003037769.1	3
fam_005415	XP_003037771.2	2
fam_005416	XP_050199332.1	9
fam_005417	XP_050199333.1	4
fam_005418	XP_050199341.1	1
fam_005419	XP_003030435.2	1
fam_005420	XP_050199359.1	4
fam_005421	XP_050199368.1	2
fam_005422	XP_050199380.1	5
fam_005423	XP_050199391.1	3
fam_005424	XP_050199410.1	2
fam_005425	XP_050199411.1	2
fam_005426	XP_050199413.1	4
fam_005427	XP_050199416.1	3
fam_005428	XP_050199420.1	9
fam_005429	XP_050199422.1	2
fam_005430	XP_050199423.1	5
fam_005431	XP_050202229.1	2
fam_005432	XP_050202246.1	4
fam_005433	XP_050202257.1	3
fam_005434	XP_050202259.1	2
fam_005435	XP_050202260.1	1
fam_005436	XP_050199919.1	1
fam_005437	XP_050202273.1	4
fam_005438	XP_050202275.1	4
fam_005439	XP_050202279.1	3
fam_005440	XP_050202281.1	1
fam_005441	XP_003038646.1	1
fam_005442	XP_050202289.1	3
fam_005443	XP_050202296.1	2
fam_005444	XP_050202299.1	4
fam_005445	XP_050202304.1	2
fam_005446	XP_050202310.1	3
fam_005447	XP_007326010.1	2
fam_005448	XP_007326015.1	4
fam_005449	XP_007326017.1	2
fam_005450	XP_007326026.1	2
fam_005451	XP_007326029.1	2
fam_005452	XP_007326033.1	2
fam_005453	XP_007326034.1	4
fam_005454	XP_007326038.1	3
fam_005455	XP_007326039.1	3
fam_005456	XP_007326045.1	4
fam_005457	XP_007326046.1	3
fam_005458	XP_007326047.1	2
fam_005459	XP_007326057.1	4
fam_005460	XP_007326064.1	2
fam_005461	XP_007326078.1	5
fam_005462	XP_007326080.1	4
fam_005463	XP_007326089.1	4
fam_005464	XP_007326093.1	3
fam_005465	XP_007326099.1	7
fam_005466	XP_007326100.1	2
fam_005467	XP_007326102.1	4
fam_005468	XP_007326103.1	4
fam_005469	XP_007326105.1	4
fam_005470	XP_007331819.1	5
fam_005471	XP_007331822.1	3
fam_005472	XP_007331833.1	2
fam_005473	XP_007331834.1	3
fam_005474	XP_007331835.1	1
fam_005475	XP_007333838.1	1
fam_005476	XP_007331838.1	4
fam_005477	XP_007331852.1	5
fam_005478	XP_007331865.1	4
fam_005479	XP_007331868.1	4
fam_005480	XP_007331870.1	24
fam_005481	XP_007331871.1	2
fam_005482	XP_007331873.1	2
fam_005483	XP_007331876.1	5
fam_005484	XP_007331890.1	3
fam_005485	XP_007331903.1	4
fam_005486	XP_007335008.1	4
fam_005487	XP_007335020.1	2
fam_005488	XP_007335023.1	2
fam_005489	XP_007335050.1	3
fam_005490	XP_007335055.1	2
fam_005491	XP_007335059.1	2
fam_005492	XP_007335064.1	2
fam_005493	XP_007335065.1	3
fam_005494	XP_007335079.1	1
fam_005495	XP_007333885.1	1
fam_005496	XP_007335096.1	6
fam_005497	XP_007335097.1	2
fam_005498	XP_007335103.1	2
fam_005499	XP_001875102.1	2
fam_005500	XP_001875106.1	6
fam_005501	XP_001875110.1	4
fam_005502	XP_001875125.1	4
fam_005503	XP_001875126.1	3
fam_005504	XP_001875127.1	2
fam_005505	XP_001875137.1	8
fam_005506	XP_001875143.1	4
fam_005507	XP_001875145.1	2
fam_005508	XP_001875156.1	2
fam_005509	XP_001875164.1	3
fam_005510	XP_001875165.1	3
fam_005511	XP_001875173.1	3
fam_005512	XP_001875176.1	4
fam_005513	XP_001875181.1	4
fam_005514	XP_001878286.1	2
fam_005515	XP_001878290.1	3
fam_005516	XP_001879734.1	4
fam_005517	XP_001879735.1	4
fam_005518	XP_001879745.1	2
fam_005519	XP_001879751.1	11
fam_005520	XP_001879752.1	4
fam_005521	XP_001879755.1	3
fam_005522	XP_001879761.1	2
fam_005523	XP_001879775.1	2
fam_005524	XP_001879777.1	4
fam_005525	XP_001879780.1	2
fam_005526	XP_001879785.1	4
fam_005527	XP_001888798.1	2
fam_005528	XP_001887472.1	1
fam_005529	XP_001888803.1	3
fam_005530	XP_001888808.1	1
fam_005531	XP_001888809.1	1
fam_005532	XP_001888810.1	2
fam_005533	XP_001888843.1	2
fam_005534	XP_001888861.1	32
fam_005535	XP_001888880.1	3
fam_005536	XP_001888884.1	2
fam_005537	XP_001889689.1	2
fam_005538	XP_001889691.1	2
fam_005539	XP_001889710.1	3
fam_005540	XP_001889718.1	2
fam_005541	XP_001889734.1	4
fam_005542	XP_001889743.1	2
fam_005543	XP_001889761.1	5
fam_005544	XP_001889762.1	16
fam_005545	XP_001889764.1	2
fam_005546	XP_001889769.1	3
fam_005547	XP_001889775.1	2
fam_005548	XP_001890888.1	2
fam_005549	XP_001890889.1	2
fam_005550	XP_001890897.1	2
fam_005551	XP_001890904.1	2
fam_005552	XP_001890910.1	2
fam_005553	XP_001890912.1	2
fam_005554	XP_001890921.1	1
fam_005555	XP_001887503.1	1
fam_005556	XP_001890922.1	2
fam_005557	XP_001890925.1	2
fam_005558	XP_001890926.1	2
fam_005559	XP_001890930.1	2
fam_005560	XP_001890932.1	2
fam_005561	XP_001890936.1	2
fam_005562	XP_001890938.1	3
fam_005563	XP_001890939.1	2
fam_005564	XP_001890940.1	2
fam_005565	XP_001890941.1	2
fam_005566	XP_001890946.1	3
fam_005567	XP_001890949.1	1
fam_005568	XP_001885396.1	1
fam_005569	XP_001890967.1	2
fam_005570	XP_001890968.1	1
fam_005571	XP_001881952.1	1
fam_005572	XP_001890969.1	2
fam_005573	XP_001890970.1	2
fam_005574	XP_001890971.1	3
fam_005575	XP_001890986.1	2
fam_005576	XP_001829210.2	4
fam_005577	XP_001829212.1	2
fam_005578	XP_001829223.2	2
fam_005579	XP_001829233.2	4
fam_005580	XP_001829241.2	2
fam_005581	XP_001829244.2	3
fam_005582	XP_001829249.1	2
fam_005583	XP_001829257.1	3
fam_005584	XP_001829277.2	4
fam_005585	XP_001829287.1	2
fam_005586	XP_001829289.1	4
fam_005587	XP_001829291.2	17
fam_005588	XP_001829298.2	4
fam_005589	XP_001829304.2	4
fam_005590	XP_001829309.2	3
fam_005591	XP_001829311.2	2
fam_005592	XP_001829325.2	3
fam_005593	XP_001829327.2	3
fam_005594	XP_001831442.2	4
fam_005595	XP_001831444.2	2
fam_005596	XP_001831449.1	2
fam_005597	XP_001831459.2	3
fam_005598	XP_001831463.2	4
fam_005599	XP_001831465.2	4
fam_005600	XP_001831466.2	4
fam_005601	XP_001831475.2	4
fam_005602	XP_001831480.1	4
fam_005603	XP_001831485.1	4
fam_005604	XP_001831487.2	2
fam_005605	XP_001831489.2	6
fam_005606	XP_001831503.2	2
fam_005607	XP_001831508.1	4
fam_005608	XP_001831515.1	2
fam_005609	XP_001831521.1	4
fam_005610	XP_001831523.2	2
fam_005611	XP_001831524.1	3
fam_005612	XP_001831561.1	3
fam_005613	XP_001831579.2	2
fam_005614	XP_001834132.1	1
fam_005615	XP_001834104.1	1
fam_005616	XP_001834145.2	2
fam_005617	XP_001834159.2	8
fam_005618	XP_001834167.2	4
fam_005619	XP_001834168.2	2
fam_005620	XP_001834182.1	2
fam_005621	XP_001834196.1	2
fam_005622	XP_001834202.1	6
fam_005623	XP_001834203.2	10
fam_005624	XP_001834216.2	2
fam_005625	XP_001834217.1	4
fam_005626	XP_001834222.2	2
fam_005627	XP_001834223.2	3
fam_005628	XP_001834228.2	1
fam_005629	XP_001839418.1	1
fam_005630	XP_001834267.2	3
fam_005631	XP_001834273.2	1
fam_005632	XP_001832171.1	1
fam_005633	XP_001834276.2	2
fam_005634	XP_001834277.2	3
fam_005635	XP_001834280.2	2
fam_005636	XP_001837795.1	4
fam_005637	XP_001837797.1	3
fam_005638	XP_001837811.1	3
fam_005639	XP_001837812.2	2
fam_005640	XP_001837813.2	2
fam_005641	XP_001837820.1	4
fam_005642	XP_001837830.1	4
fam_005643	XP_001837833.1	5
fam_005644	XP_001837853.2	4
fam_005645	XP_001837860.1	8
fam_005646	XP_001837862.2	4
fam_005647	XP_001837876.2	4
fam_005648	XP_001837877.1	3
fam_005649	XP_001837879.2	3
fam_005650	XP_001837891.2	4
fam_005651	XP_001841549.1	2
fam_005652	XP_001841560.2	3
fam_005653	XP_001841602.1	2
fam_005654	XP_002910037.1	3
fam_005655	XP_003026910.1	2
fam_005656	XP_003026939.1	1
fam_005657	XP_003028348.1	1
fam_005658	XP_003026940.1	3
fam_005659	XP_003026947.1	4
fam_005660	XP_003026959.1	2
fam_005661	XP_003026960.1	5
fam_005662	XP_003026966.1	2
fam_005663	XP_003026982.1	3
fam_005664	XP_003026996.1	8
fam_005665	XP_003027021.1	2
fam_005666	XP_003027037.1	2
fam_005667	XP_003027043.1	5
fam_005668	XP_003027046.1	1
fam_005669	XP_050197352.1	1
fam_005670	XP_003027049.1	2
fam_005671	XP_003030827.2	2
fam_005672	XP_003030832.2	3
fam_005673	XP_003030872.1	2
fam_005674	XP_003030873.1	16
fam_005675	XP_003030887.1	4
fam_005676	XP_003030909.1	4
fam_005677	XP_003030910.2	4
fam_005678	XP_003030915.1	2
fam_005679	XP_003030933.2	4
fam_005680	XP_003030936.1	14
fam_005681	XP_003030946.1	2
fam_005682	XP_003030950.2	4
fam_005683	XP_003030952.2	2
fam_005684	XP_003030954.2	2
fam_005685	XP_003030956.1	4
fam_005686	XP_003030959.1	7
fam_005687	XP_003034700.1	3
fam_005688	XP_003034707.1	4
fam_005689	XP_003034712.1	5
fam_005690	XP_003034714.1	4
fam_005691	XP_003034720.2	5
fam_005692	XP_003034742.1	1
fam_005693	XP_003034738.1	1
fam_005694	XP_003034745.2	2
fam_005695	XP_003034748.1	3
fam_005696	XP_003034775.1	6
fam_005697	XP_003034782.1	2
fam_005698	XP_003034793.1	3
fam_005699	XP_003038770.1	2
fam_005700	XP_003038772.1	13
fam_005701	XP_003038784.1	10
fam_005702	XP_003038787.1	2
fam_005703	XP_003038788.1	7
fam_005704	XP_003038800.1	4
fam_005705	XP_003038805.1	2
fam_005706	XP_003038806.1	2
fam_005707	XP_003038811.1	4
fam_005708	XP_003038814.1	4
fam_005709	XP_003038825.1	4
fam_005710	XP_003038836.1	4
fam_005711	XP_003038837.1	2
fam_005712	XP_003038843.1	7
fam_005713	XP_003038850.1	3
fam_005714	XP_003038856.1	3
fam_005715	XP_003038869.2	2
fam_005716	XP_003038872.1	4
fam_005717	XP_003038877.1	2
fam_005718	XP_050199630.1	4
fam_005719	XP_050199641.1	4
fam_005720	XP_050199648.1	3
fam_005721	XP_050199671.1	2
fam_005722	XP_050199675.1	2
fam_005723	XP_050199676.1	5
fam_005724	XP_050199679.1	4
fam_005725	XP_050199689.1	13
fam_005726	XP_050199696.1	6
fam_005727	XP_050202735.1	2
fam_005728	XP_050202740.1	4
fam_005729	XP_050202757.1	4
fam_005730	XP_050202758.1	3
fam_005731	XP_050202769.1	2
fam_005732	XP_050202796.1	4
fam_005733	XP_050202798.1	4
fam_005734	XP_050202799.1	5
fam_005735	XP_050202805.1	3
fam_005736	XP_050202810.1	5
fam_005737	XP_050202811.1	4
fam_005738	XP_050202819.1	2
fam_005739	XP_050202827.1	2
fam_005740	XP_007326220.1	3
fam_005741	XP_007326221.1	3
fam_005742	XP_007326231.1	3
fam_005743	XP_007326235.1	3
fam_005744	XP_007326248.1	4
fam_005745	XP_007326249.1	4
fam_005746	XP_007326253.1	3
fam_005747	XP_007326256.1	3
fam_005748	XP_007326258.1	4
fam_005749	XP_007326259.1	3
fam_005750	XP_007326261.1	6
fam_005751	XP_007326262.1	4
fam_005752	XP_007326264.1	29
fam_005753	XP_007326265.1	4
fam_005754	XP_007326268.1	2
fam_005755	XP_007326278.1	2
fam_005756	XP_007326281.1	11
fam_005757	XP_007326285.1	3
fam_005758	XP_007326287.1	4
fam_005759	XP_007326300.1	2
fam_005760	XP_007326303.1	2
fam_005761	XP_007326412.1	8
fam_005762	XP_007326414.1	4
fam_005763	XP_007326418.1	2
fam_005764	XP_007326419.1	2
fam_005765	XP_007326423.1	4
fam_005766	XP_007326430.1	3
fam_005767	XP_007326431.1	4
fam_005768	XP_007326435.1	4
fam_005769	XP_007326437.1	2
fam_005770	XP_007326439.1	2
fam_005771	XP_007326441.1	4
fam_005772	XP_007326444.1	4
fam_005773	XP_007326455.1	2
fam_005774	XP_007326468.1	4
fam_005775	XP_007326472.1	3
fam_005776	XP_007326477.1	4
fam_005777	XP_007326478.1	3
fam_005778	XP_007326496.1	4
fam_005779	XP_007326499.1	4
fam_005780	XP_007326502.1	4
fam_005781	XP_007326911.1	3
fam_005782	XP_007326912.1	3
fam_005783	XP_007326914.1	4
fam_005784	XP_007326920.1	2
fam_005785	XP_007326924.1	4
fam_005786	XP_007326931.1	6
fam_005787	XP_007326932.1	3
fam_005788	XP_007326939.1	4
fam_005789	XP_007326940.1	4
fam_005790	XP_007326946.1	2
fam_005791	XP_007326955.1	4
fam_005792	XP_007326957.1	3
fam_005793	XP_007326963.1	4
fam_005794	XP_007326965.1	2
fam_005795	XP_007326971.1	4
fam_005796	XP_007326985.1	5
fam_005797	XP_007327006.1	4
fam_005798	XP_007327709.1	4
fam_005799	XP_007327711.1	4
fam_005800	XP_007327712.1	4
fam_005801	XP_007327713.1	3
fam_005802	XP_007327716.1	2
fam_005803	XP_007327719.1	4
fam_005804	XP_007327727.1	1
fam_005805	XP_007327740.1	1
fam_005806	XP_007327729.1	2
fam_005807	XP_007327750.1	8
fam_005808	XP_007327751.1	4
fam_005809	XP_007327757.1	16
fam_005810	XP_007327762.1	3
fam_005811	XP_007327773.1	4
fam_005812	XP_007327784.1	2
fam_005813	XP_007327788.1	3
