family_index	representative_id	n_members
fam_003336	tr|F9WXQ1|F9WXQ1_ZYMTI	6
fam_003337	tr|F9WYH7|F9WYH7_ZYMTI	2
fam_003338	tr|F9X0H4|F9X0H4_ZYMTI	18
fam_003339	tr|F9X7X2|F9X7X2_ZYMTI	2
fam_003340	tr|F9X8J6|F9X8J6_ZYMTI	5
fam_003341	tr|F9XDW0|F9XDW0_ZYMTI	5
fam_003342	tr|F9XHA9|F9XHA9_ZYMTI	2
fam_003343	tr|F9XNI3|F9XNI3_ZYMTI	3
fam_003344	tr|F9WZP7|F9WZP7_ZYMTI	2
fam_003345	tr|F9X1W5|F9X1W5_ZYMTI	5
fam_003346	tr|F9X276|F9X276_ZYMTI	4
fam_003347	tr|F9X5X4|F9X5X4_ZYMTI	2
fam_003348	tr|F9X887|F9X887_ZYMTI	5
fam_003349	tr|F9X998|F9X998_ZYMTI	2
fam_003350	tr|F9XCE1|F9XCE1_ZYMTI	2
fam_003351	tr|F9XCI1|F9XCI1_ZYMTI	5
fam_003352	tr|F9XJ43|F9XJ43_ZYMTI	2
fam_003353	tr|F9XJJ0|F9XJJ0_ZYMTI	5
fam_003354	tr|F9XJN9|F9XJN9_ZYMTI	4
fam_003355	tr|F9XLB9|F9XLB9_ZYMTI	5
fam_003356	tr|F9XM56|F9XM56_ZYMTI	5
fam_003357	tr|F9XM99|F9XM99_ZYMTI	2
fam_003358	tr|F9XMG8|F9XMG8_ZYMTI	4
fam_003359	tr|F9XPJ8|F9XPJ8_ZYMTI	5
fam_003360	tr|F9XQ99|F9XQ99_ZYMTI	11
fam_003361	tr|F9WW79|F9WW79_ZYMTI	4
fam_003362	tr|F9WWR6|F9WWR6_ZYMTI	2
fam_003363	tr|F9X0M6|F9X0M6_ZYMTI	5
fam_003364	tr|F9X1S7|F9X1S7_ZYMTI	10
fam_003365	tr|F9X1T7|F9X1T7_ZYMTI	2
fam_003366	tr|F9X291|F9X291_ZYMTI	5
fam_003367	tr|F9X4D6|F9X4D6_ZYMTI	5
fam_003368	tr|F9X5I6|F9X5I6_ZYMTI	3
fam_003369	tr|F9X5X1|F9X5X1_ZYMTI	3
fam_003370	tr|F9X7L1|F9X7L1_ZYMTI	5
fam_003371	tr|F9XEK7|F9XEK7_ZYMTI	4
fam_003372	tr|F9XH77|F9XH77_ZYMTI	11
fam_003373	tr|F9XIX4|F9XIX4_ZYMTI	5
fam_003374	tr|F9XJ20|F9XJ20_ZYMTI	3
fam_003375	tr|F9XPY4|F9XPY4_ZYMTI	4
fam_003376	tr|F9XQC2|F9XQC2_ZYMTI	2
fam_003377	tr|F9WWJ6|F9WWJ6_ZYMTI	2
fam_003378	tr|F9WYE7|F9WYE7_ZYMTI	2
fam_003379	tr|F9X8N4|F9X8N4_ZYMTI	3
fam_003380	tr|F9X8E4|F9X8E4_ZYMTI	4
fam_003381	tr|F9X8S3|F9X8S3_ZYMTI	5
fam_003382	tr|F9XAI8|F9XAI8_ZYMTI	2
fam_003383	tr|F9XDP9|F9XDP9_ZYMTI	2
fam_003384	tr|F9XE42|F9XE42_ZYMTI	6
fam_003385	tr|F9XEI7|F9XEI7_ZYMTI	5
fam_003386	tr|F9XJ13|F9XJ13_ZYMTI	4
fam_003387	tr|F9XLW3|F9XLW3_ZYMTI	3
fam_003388	tr|F9XNQ7|F9XNQ7_ZYMTI	24
fam_003389	tr|F9WWB7|F9WWB7_ZYMTI	3
fam_003390	tr|F9X287|F9X287_ZYMTI	2
fam_003391	tr|F9X468|F9X468_ZYMTI	4
fam_003392	tr|F9X4C9|F9X4C9_ZYMTI	5
fam_003393	tr|F9X6T1|F9X6T1_ZYMTI	5
fam_003394	tr|F9X885|F9X885_ZYMTI	3
fam_003395	tr|F9X7Q7|F9X7Q7_ZYMTI	2
fam_003396	tr|F9X9Y8|F9X9Y8_ZYMTI	2
fam_003397	tr|F9XB68|F9XB68_ZYMTI	5
fam_003398	tr|F9XC46|F9XC46_ZYMTI	2
fam_003399	tr|F9XIR3|F9XIR3_ZYMTI	5
fam_003400	tr|F9XPN9|F9XPN9_ZYMTI	4
fam_003401	tr|F9XS59|F9XS59_ZYMTI	2
fam_003402	tr|F9WXZ0|F9WXZ0_ZYMTI	10
fam_003403	tr|F9WY91|F9WY91_ZYMTI	3
fam_003404	tr|F9WYC4|F9WYC4_ZYMTI	4
fam_003405	tr|F9WZN5|F9WZN5_ZYMTI	5
fam_003406	tr|F9X0V4|F9X0V4_ZYMTI	4
fam_003407	tr|F9X1L9|F9X1L9_ZYMTI	5
fam_003408	tr|F9X242|F9X242_ZYMTI	5
fam_003409	tr|F9X2L0|F9X2L0_ZYMTI	8
fam_003410	tr|F9X7I3|F9X7I3_ZYMTI	3
fam_003411	tr|F9X7J0|F9X7J0_ZYMTI	2
fam_003412	tr|F9X8Z5|F9X8Z5_ZYMTI	8
fam_003413	tr|F9X9D8|F9X9D8_ZYMTI	1
fam_003414	tr|F9WYJ3|F9WYJ3_ZYMTI	1
fam_003415	tr|F9XA97|F9XA97_ZYMTI	2
fam_003416	tr|F9XC42|F9XC42_ZYMTI	2
fam_003417	tr|F9XC49|F9XC49_ZYMTI	3
fam_003418	tr|F9XEP7|F9XEP7_ZYMTI	4
fam_003419	tr|F9XFP8|F9XFP8_ZYMTI	4
fam_003420	tr|F9XGB3|F9XGB3_ZYMTI	5
fam_003421	tr|F9XH27|F9XH27_ZYMTI	5
fam_003422	tr|F9XHD9|F9XHD9_ZYMTI	4
fam_003423	tr|F9XIK5|F9XIK5_ZYMTI	5
fam_003424	tr|F9XIN2|F9XIN2_ZYMTI	5
fam_003425	tr|F9XJI5|F9XJI5_ZYMTI	4
fam_003426	tr|F9XJZ7|F9XJZ7_ZYMTI	3
fam_003427	tr|F9XLB8|F9XLB8_ZYMTI	2
fam_003428	tr|F9XLD0|F9XLD0_ZYMTI	4
fam_003429	tr|F9XM82|F9XM82_ZYMTI	3
fam_003430	tr|F9XNJ4|F9XNJ4_ZYMTI	2
fam_003431	tr|F9XNV5|F9XNV5_ZYMTI	4
fam_003432	tr|F9XQ80|F9XQ80_ZYMTI	5
fam_003433	tr|F9WYX5|F9WYX5_ZYMTI	5
fam_003434	tr|F9X2M3|F9X2M3_ZYMTI	24
fam_003435	tr|F9X3B2|F9X3B2_ZYMTI	5
fam_003436	tr|F9X3K0|F9X3K0_ZYMTI	3
fam_003437	tr|F9X5E5|F9X5E5_ZYMTI	3
fam_003438	tr|F9X875|F9X875_ZYMTI	3
fam_003439	tr|F9X8V1|F9X8V1_ZYMTI	5
fam_003440	tr|F9XA94|F9XA94_ZYMTI	4
fam_003441	tr|F9XAG9|F9XAG9_ZYMTI	5
fam_003442	tr|F9XAC8|F9XAC8_ZYMTI	5
fam_003443	tr|F9XBE3|F9XBE3_ZYMTI	3
fam_003444	tr|F9XDN3|F9XDN3_ZYMTI	4
fam_003445	tr|F9XF15|F9XF15_ZYMTI	5
fam_003446	tr|F9XIA4|F9XIA4_ZYMTI	5
fam_003447	tr|F9XP34|F9XP34_ZYMTI	5
fam_003448	tr|F9WWT5|F9WWT5_ZYMTI	4
fam_003449	tr|F9WXQ0|F9WXQ0_ZYMTI	3
fam_003450	tr|F9WZ33|F9WZ33_ZYMTI	3
fam_003451	tr|F9WZF6|F9WZF6_ZYMTI	5
fam_003452	tr|F9WZS9|F9WZS9_ZYMTI	2
fam_003453	tr|F9X0K3|F9X0K3_ZYMTI	7
fam_003454	tr|F9X491|F9X491_ZYMTI	3
fam_003455	tr|F9XCH7|F9XCH7_ZYMTI	2
fam_003456	tr|F9XDG0|F9XDG0_ZYMTI	4
fam_003457	tr|F9XDY8|F9XDY8_ZYMTI	5
fam_003458	tr|F9XI38|F9XI38_ZYMTI	5
fam_003459	tr|F9XLU4|F9XLU4_ZYMTI	3
fam_003460	tr|F9XMC6|F9XMC6_ZYMTI	5
fam_003461	tr|F9XQG0|F9XQG0_ZYMTI	2
fam_003462	tr|F9XQG3|F9XQG3_ZYMTI	1
fam_003463	tr|F9XQH5|F9XQH5_ZYMTI	6
fam_003464	tr|F9XQR7|F9XQR7_ZYMTI	1
fam_003465	tr|F9XQR5|F9XQR5_ZYMTI	1
fam_003466	tr|F9WW44|F9WW44_ZYMTI	7
fam_003467	tr|F9WX07|F9WX07_ZYMTI	2
fam_003468	tr|F9X5N0|F9X5N0_ZYMTI	2
fam_003469	tr|F9X706|F9X706_ZYMTI	2
fam_003470	tr|Q4WY57|Q4WY57_ASPFU	3
fam_003471	tr|Q4WZ15|Q4WZ15_ASPFU	2
fam_003472	tr|Q4WAJ7|Q4WAJ7_ASPFU	2
fam_003473	tr|Q4WAR6|Q4WAR6_ASPFU	2
fam_003474	tr|Q4WBC4|Q4WBC4_ASPFU	5
fam_003475	tr|Q4WDN8|Q4WDN8_ASPFU	3
fam_003476	tr|Q4WE77|Q4WE77_ASPFU	3
fam_003477	tr|Q4WI52|Q4WI52_ASPFU	5
fam_003478	sp|Q4WJ31|CHZ1_ASPFU	2
fam_003479	tr|Q4WJ78|Q4WJ78_ASPFU	2
fam_003480	tr|Q4WKH6|Q4WKH6_ASPFU	5
fam_003481	tr|Q4WLJ3|Q4WLJ3_ASPFU	5
fam_003482	tr|Q4WQK5|Q4WQK5_ASPFU	2
fam_003483	tr|Q4WSS5|Q4WSS5_ASPFU	5
fam_003484	tr|Q4WV65|Q4WV65_ASPFU	4
fam_003485	tr|Q4WWG1|Q4WWG1_ASPFU	5
fam_003486	tr|Q4WXR0|Q4WXR0_ASPFU	2
fam_003487	tr|Q4WY73|Q4WY73_ASPFU	2
fam_003488	tr|Q4X230|Q4X230_ASPFU	5
fam_003489	tr|A4D9J9|A4D9J9_ASPFU	2
fam_003490	tr|A4D9K0|A4D9K0_ASPFU	4
fam_003491	tr|Q4WCG6|Q4WCG6_ASPFU	5
fam_003492	tr|Q4WDA5|Q4WDA5_ASPFU	2
fam_003493	tr|Q4WDC4|Q4WDC4_ASPFU	5
fam_003494	sp|Q4WE63|HSFA_ASPFU	3
fam_003495	tr|Q4WEN7|Q4WEN7_ASPFU	3
fam_003496	sp|Q4WFV6|YA880_ASPFU	2
fam_003497	tr|Q4WG47|Q4WG47_ASPFU	5
fam_003498	tr|Q4WHX9|Q4WHX9_ASPFU	4
fam_003499	tr|Q4WIZ2|Q4WIZ2_ASPFU	5
fam_003500	tr|Q4WKR9|Q4WKR9_ASPFU	2
fam_003501	sp|Q4WLD5|PYR1_ASPFU	8
fam_003502	tr|Q4WLZ3|Q4WLZ3_ASPFU	2
fam_003503	tr|Q4WMP8|Q4WMP8_ASPFU	4
fam_003504	tr|Q4WMT5|Q4WMT5_ASPFU	5
fam_003505	tr|Q4WNU9|Q4WNU9_ASPFU	2
fam_003506	tr|Q4WNX4|Q4WNX4_ASPFU	2
fam_003507	tr|Q4WPC5|Q4WPC5_ASPFU	2
fam_003508	tr|Q4WQ85|Q4WQ85_ASPFU	5
fam_003509	tr|Q4WQK6|Q4WQK6_ASPFU	5
fam_003510	tr|Q4WRX9|Q4WRX9_ASPFU	5
fam_003511	tr|Q4WT55|Q4WT55_ASPFU	4
fam_003512	tr|Q4WT61|Q4WT61_ASPFU	2
fam_003513	tr|Q4WTL8|Q4WTL8_ASPFU	5
fam_003514	tr|Q4X183|Q4X183_ASPFU	2
fam_003515	tr|E9R8E7|E9R8E7_ASPFU	2
fam_003516	tr|Q4WAL7|Q4WAL7_ASPFU	2
fam_003517	tr|Q4WBK3|Q4WBK3_ASPFU	3
fam_003518	tr|Q4WBP3|Q4WBP3_ASPFU	2
fam_003519	tr|Q4WCX8|Q4WCX8_ASPFU	3
fam_003520	tr|Q4WEW0|Q4WEW0_ASPFU	2
fam_003521	tr|Q4WFU7|Q4WFU7_ASPFU	2
fam_003522	tr|Q4WGH2|Q4WGH2_ASPFU	4
fam_003523	tr|Q4WGP2|Q4WGP2_ASPFU	3
fam_003524	tr|Q4WJQ6|Q4WJQ6_ASPFU	3
fam_003525	tr|Q4WK65|Q4WK65_ASPFU	13
fam_003526	tr|Q4WMD9|Q4WMD9_ASPFU	2
fam_003527	tr|Q4WN51|Q4WN51_ASPFU	4
fam_003528	tr|Q4WND9|Q4WND9_ASPFU	2
fam_003529	tr|Q4WSL7|Q4WSL7_ASPFU	5
fam_003530	tr|Q4WT41|Q4WT41_ASPFU	5
fam_003531	tr|Q4WU90|Q4WU90_ASPFU	5
fam_003532	tr|Q4WUG3|Q4WUG3_ASPFU	3
fam_003533	tr|Q4WVI1|Q4WVI1_ASPFU	5
fam_003534	tr|Q4WWB1|Q4WWB1_ASPFU	2
fam_003535	sp|Q4WZV3|EGTA_ASPFU	5
fam_003536	tr|Q4X028|Q4X028_ASPFU	4
fam_003537	tr|A4DA88|A4DA88_ASPFU	12
fam_003538	tr|Q4WAN8|Q4WAN8_ASPFU	1
fam_003539	tr|Q4WKM4|Q4WKM4_ASPFU	1
fam_003540	tr|Q4WB45|Q4WB45_ASPFU	3
fam_003541	tr|Q4WBS4|Q4WBS4_ASPFU	1
fam_003542	tr|Q4W8X4|Q4W8X4_ASPFU	2
fam_003543	tr|Q4WDL8|Q4WDL8_ASPFU	5
fam_003544	tr|Q4WDU3|Q4WDU3_ASPFU	2
fam_003545	tr|Q4WFG1|Q4WFG1_ASPFU	4
fam_003546	tr|Q4WHJ5|Q4WHJ5_ASPFU	4
fam_003547	tr|Q4WIQ7|Q4WIQ7_ASPFU	2
fam_003548	tr|Q4WK75|Q4WK75_ASPFU	5
fam_003549	tr|Q4WL89|Q4WL89_ASPFU	3
fam_003550	tr|Q4WLL8|Q4WLL8_ASPFU	4
fam_003551	tr|Q4WN27|Q4WN27_ASPFU	2
fam_003552	tr|Q4WUQ6|Q4WUQ6_ASPFU	5
fam_003553	sp|Q4WVA0|NUF2_ASPFU	5
fam_003554	tr|Q4WVM5|Q4WVM5_ASPFU	4
fam_003555	sp|Q4WXY3|NOP9_ASPFU	4
fam_003556	sp|Q4X1V0|NDE1_ASPFU	5
fam_003557	tr|Q4WAQ5|Q4WAQ5_ASPFU	4
fam_003558	tr|Q4WCF0|Q4WCF0_ASPFU	2
fam_003559	tr|Q4WEC7|Q4WEC7_ASPFU	2
fam_003560	tr|Q4WGH9|Q4WGH9_ASPFU	2
fam_003561	tr|Q4WK99|Q4WK99_ASPFU	4
fam_003562	tr|Q4WL41|Q4WL41_ASPFU	2
fam_003563	sp|Q4WLW7|FMQB_ASPFU	2
fam_003564	tr|Q4WMH3|Q4WMH3_ASPFU	2
fam_003565	tr|Q4X1E6|Q4X1E6_ASPFU	1
fam_003566	tr|Q4WPI0|Q4WPI0_ASPFU	2
fam_003567	tr|Q4WPY1|Q4WPY1_ASPFU	2
fam_003568	tr|Q4WQK0|Q4WQK0_ASPFU	5
fam_003569	tr|Q4WUW8|Q4WUW8_ASPFU	7
fam_003570	tr|Q4WV35|Q4WV35_ASPFU	2
fam_003571	sp|Q4WVK2|CTU2_ASPFU	2
fam_003572	tr|Q4WWR7|Q4WWR7_ASPFU	13
fam_003573	tr|Q4X070|Q4X070_ASPFU	9
fam_003574	tr|A4D9T5|A4D9T5_ASPFU	2
fam_003575	tr|Q4WAJ9|Q4WAJ9_ASPFU	3
fam_003576	tr|Q4WD62|Q4WD62_ASPFU	10
fam_003577	tr|Q4WE15|Q4WE15_ASPFU	5
fam_003578	tr|Q4WEB1|Q4WEB1_ASPFU	2
fam_003579	tr|Q4WEI8|Q4WEI8_ASPFU	4
fam_003580	tr|Q4WKB3|Q4WKB3_ASPFU	5
fam_003581	sp|Q4WL88|PLYC_ASPFU	2
fam_003582	tr|Q4WM09|Q4WM09_ASPFU	3
fam_003583	sp|Q4WMJ8|GLIJ_ASPFU	3
fam_003584	tr|Q4WNR9|Q4WNR9_ASPFU	2
fam_003585	tr|Q4WPL6|Q4WPL6_ASPFU	4
fam_003586	tr|Q4WR40|Q4WR40_ASPFU	1
fam_003587	tr|A4DA61|A4DA61_ASPFU	1
fam_003588	tr|Q4WSA7|Q4WSA7_ASPFU	2
fam_003589	tr|Q4WTY7|Q4WTY7_ASPFU	4
fam_003590	tr|Q4WUD5|Q4WUD5_ASPFU	4
fam_003591	tr|Q4WV00|Q4WV00_ASPFU	6
fam_003592	tr|Q4WXD2|Q4WXD2_ASPFU	3
fam_003593	tr|Q4W9F1|Q4W9F1_ASPFU	6
fam_003594	sp|Q4W9M7|TOF1_ASPFU	5
fam_003595	tr|Q4WA28|Q4WA28_ASPFU	4
fam_003596	tr|Q4WBM8|Q4WBM8_ASPFU	3
fam_003597	tr|Q4WCD4|Q4WCD4_ASPFU	5
fam_003598	tr|Q4WMW8|Q4WMW8_ASPFU	5
fam_003599	tr|Q4WN43|Q4WN43_ASPFU	2
fam_003600	tr|Q4WNM9|Q4WNM9_ASPFU	2
fam_003601	tr|Q4WPA5|Q4WPA5_ASPFU	63
fam_003602	tr|Q4WPV7|Q4WPV7_ASPFU	3
fam_003603	tr|Q4WQQ0|Q4WQQ0_ASPFU	4
fam_003604	tr|Q4WW44|Q4WW44_ASPFU	2
fam_003605	tr|Q4WW85|Q4WW85_ASPFU	5
fam_003606	tr|Q4WWW7|Q4WWW7_ASPFU	2
fam_003607	tr|Q4WXY8|Q4WXY8_ASPFU	4
fam_003608	tr|A4D9K2|A4D9K2_ASPFU	2
fam_003609	tr|Q4WB21|Q4WB21_ASPFU	8
fam_003610	tr|Q4WC72|Q4WC72_ASPFU	5
fam_003611	tr|Q4WCK1|Q4WCK1_ASPFU	3
fam_003612	tr|Q4WDB0|Q4WDB0_ASPFU	5
fam_003613	tr|Q4WHM8|Q4WHM8_ASPFU	5
fam_003614	tr|Q4WI27|Q4WI27_ASPFU	5
fam_003615	tr|Q4WK09|Q4WK09_ASPFU	9
fam_003616	tr|Q4WM55|Q4WM55_ASPFU	5
fam_003617	tr|Q4WMU7|Q4WMU7_ASPFU	2
fam_003618	tr|Q4WNN4|Q4WNN4_ASPFU	3
fam_003619	tr|Q4WPN6|Q4WPN6_ASPFU	3
fam_003620	tr|Q4WT33|Q4WT33_ASPFU	5
fam_003621	tr|Q4WU87|Q4WU87_ASPFU	8
fam_003622	tr|Q4WU88|Q4WU88_ASPFU	3
fam_003623	tr|Q4WUC6|Q4WUC6_ASPFU	1
fam_003624	sp|Q4WW99|HAC5_ASPFU	1
fam_003625	tr|Q4WUG0|Q4WUG0_ASPFU	5
fam_003626	tr|Q4WUH4|Q4WUH4_ASPFU	8
fam_003627	tr|Q4WVW0|Q4WVW0_ASPFU	2
fam_003628	tr|Q4WX16|Q4WX16_ASPFU	4
fam_003629	tr|Q4WY78|Q4WY78_ASPFU	35
fam_003630	tr|Q4WZN4|Q4WZN4_ASPFU	5
fam_003631	sp|Q50EL0|DMAW_ASPFU	6
fam_003632	tr|Q4WBA8|Q4WBA8_ASPFU	2
fam_003633	tr|Q4WBV4|Q4WBV4_ASPFU	6
fam_003634	tr|Q4WC49|Q4WC49_ASPFU	2
fam_003635	sp|Q4WCY0|CTRA2_ASPFU	5
fam_003636	tr|Q4WDH1|Q4WDH1_ASPFU	4
fam_003637	tr|Q4WEW6|Q4WEW6_ASPFU	2
fam_003638	tr|Q4WFG3|Q4WFG3_ASPFU	1
fam_003639	tr|Q4WVQ5|Q4WVQ5_ASPFU	1
fam_003640	tr|Q4WGC8|Q4WGC8_ASPFU	3
fam_003641	sp|Q4WHL1|MON1_ASPFU	5
fam_003642	tr|Q4WHT4|Q4WHT4_ASPFU	5
fam_003643	tr|Q4WHY6|Q4WHY6_ASPFU	4
fam_003644	tr|Q4WJA2|Q4WJA2_ASPFU	5
fam_003645	tr|Q4WJE1|Q4WJE1_ASPFU	5
fam_003646	tr|Q4WMA2|Q4WMA2_ASPFU	10
fam_003647	tr|Q4WQ09|Q4WQ09_ASPFU	3
fam_003648	tr|Q4WUM9|Q4WUM9_ASPFU	5
fam_003649	tr|Q4WUV4|Q4WUV4_ASPFU	2
fam_003650	tr|Q4WY14|Q4WY14_ASPFU	4
fam_003651	tr|Q4WYB5|Q4WYB5_ASPFU	4
fam_003652	tr|Q4X246|Q4X246_ASPFU	5
fam_003653	tr|Q4X274|Q4X274_ASPFU	4
fam_003654	sp|Q8NKF4|RL3_ASPFU	5
fam_003655	tr|Q4W996|Q4W996_ASPFU	4
fam_003656	tr|Q4W9Y4|Q4W9Y4_ASPFU	2
fam_003657	tr|Q4WC76|Q4WC76_ASPFU	5
fam_003658	tr|Q4WD33|Q4WD33_ASPFU	2
fam_003659	tr|Q4WFV9|Q4WFV9_ASPFU	4
fam_003660	tr|Q4WG06|Q4WG06_ASPFU	7
fam_003661	tr|Q4WGL7|Q4WGL7_ASPFU	5
fam_003662	tr|Q4WHV9|Q4WHV9_ASPFU	6
fam_003663	tr|Q4WJ46|Q4WJ46_ASPFU	2
fam_003664	tr|Q4WJS8|Q4WJS8_ASPFU	5
fam_003665	tr|Q4WKD5|Q4WKD5_ASPFU	5
fam_003666	tr|Q4WPU5|Q4WPU5_ASPFU	4
fam_003667	tr|Q4WRL8|Q4WRL8_ASPFU	5
fam_003668	sp|Q4WTI4|RGLT_ASPFU	2
fam_003669	tr|Q4WJI9|Q4WJI9_ASPFU	4
fam_003670	tr|Q4WLF9|Q4WLF9_ASPFU	2
fam_003671	tr|Q4WLJ0|Q4WLJ0_ASPFU	3
fam_003672	tr|Q4WMF6|Q4WMF6_ASPFU	3
fam_003673	tr|Q4WMQ5|Q4WMQ5_ASPFU	2
fam_003674	tr|Q4WUT8|Q4WUT8_ASPFU	5
fam_003675	tr|Q4WW28|Q4WW28_ASPFU	2
fam_003676	sp|Q4WWE9|CHL1_ASPFU	5
fam_003677	tr|Q4WYX6|Q4WYX6_ASPFU	1
fam_003678	tr|Q4WMI7|Q4WMI7_ASPFU	1
fam_003679	sp|Q4X214|CLCA_ASPFU	5
fam_003680	tr|Q4X276|Q4X276_ASPFU	5
fam_003681	tr|H9CJR4|H9CJR4_ASPFU	3
fam_003682	tr|Q4W9P9|Q4W9P9_ASPFU	2
fam_003683	tr|Q4WAD5|Q4WAD5_ASPFU	5
fam_003684	tr|Q4WDN2|Q4WDN2_ASPFU	2
fam_003685	tr|Q4WIB6|Q4WIB6_ASPFU	5
fam_003686	tr|Q4WII9|Q4WII9_ASPFU	3
fam_003687	tr|Q4WJJ1|Q4WJJ1_ASPFU	2
fam_003688	tr|Q4WLJ6|Q4WLJ6_ASPFU	5
fam_003689	tr|Q4WMM3|Q4WMM3_ASPFU	4
fam_003690	tr|Q4WPE4|Q4WPE4_ASPFU	2
fam_003691	tr|Q4WPY6|Q4WPY6_ASPFU	4
fam_003692	tr|Q4WQS5|Q4WQS5_ASPFU	13
fam_003693	tr|Q4WV01|Q4WV01_ASPFU	3
fam_003694	tr|Q4WVW2|Q4WVW2_ASPFU	5
fam_003695	sp|Q4WW94|HAC2_ASPFU	15
fam_003696	tr|Q4WWJ4|Q4WWJ4_ASPFU	2
fam_003697	tr|Q4WXQ5|Q4WXQ5_ASPFU	3
fam_003698	tr|Q4WY18|Q4WY18_ASPFU	3
fam_003699	tr|Q4WY34|Q4WY34_ASPFU	2
fam_003700	sp|Q4WBL2|GNT1_ASPFU	3
fam_003701	tr|Q4WCH6|Q4WCH6_ASPFU	3
fam_003702	tr|Q4WCJ2|Q4WCJ2_ASPFU	2
fam_003703	tr|Q4WGU6|Q4WGU6_ASPFU	4
fam_003704	tr|Q4WGU7|Q4WGU7_ASPFU	1
fam_003705	tr|Q4WVY9|Q4WVY9_ASPFU	1
fam_003706	tr|Q4WHM5|Q4WHM5_ASPFU	6
fam_003707	tr|Q4WI10|Q4WI10_ASPFU	2
fam_003708	tr|Q4WK12|Q4WK12_ASPFU	5
fam_003709	tr|Q4WLA0|Q4WLA0_ASPFU	3
fam_003710	sp|Q4WNE4|BGALC_ASPFU	9
fam_003711	tr|Q4WPJ0|Q4WPJ0_ASPFU	5
fam_003712	tr|Q4WSC9|Q4WSC9_ASPFU	13
fam_003713	tr|Q4WTE3|Q4WTE3_ASPFU	5
fam_003714	tr|Q4WUN2|Q4WUN2_ASPFU	3
fam_003715	tr|Q4WVR7|Q4WVR7_ASPFU	2
fam_003716	tr|Q4WWP0|Q4WWP0_ASPFU	3
fam_003717	tr|Q4X080|Q4X080_ASPFU	4
fam_003718	tr|Q4X014|Q4X014_ASPFU	3
fam_003719	tr|Q4X210|Q4X210_ASPFU	4
fam_003720	tr|Q4X217|Q4X217_ASPFU	3
fam_003721	tr|A4D9N2|A4D9N2_ASPFU	2
fam_003722	tr|A4D9P5|A4D9P5_ASPFU	3
fam_003723	tr|Q4WBV3|Q4WBV3_ASPFU	8
fam_003724	sp|Q4WE58|TRM6_ASPFU	5
fam_003725	tr|Q4WFJ6|Q4WFJ6_ASPFU	13
fam_003726	sp|Q4WHU0|HMGX_ASPFU	5
fam_003727	tr|Q4WIC9|Q4WIC9_ASPFU	2
fam_003728	tr|Q4WIK5|Q4WIK5_ASPFU	4
fam_003729	tr|Q4WIU4|Q4WIU4_ASPFU	2
fam_003730	tr|Q4WMR1|Q4WMR1_ASPFU	4
fam_003731	tr|Q4WNP0|Q4WNP0_ASPFU	3
fam_003732	tr|Q4WPN4|Q4WPN4_ASPFU	2
fam_003733	tr|Q4WPP0|Q4WPP0_ASPFU	3
fam_003734	tr|Q4WTE7|Q4WTE7_ASPFU	2
fam_003735	tr|Q4WTF4|Q4WTF4_ASPFU	5
fam_003736	tr|Q4WTR5|Q4WTR5_ASPFU	9
fam_003737	tr|Q4WTR8|Q4WTR8_ASPFU	2
fam_003738	tr|Q4WUM4|Q4WUM4_ASPFU	5
fam_003739	tr|Q4WUW0|Q4WUW0_ASPFU	4
fam_003740	tr|Q4WWK0|Q4WWK0_ASPFU	5
fam_003741	tr|Q4WXH6|Q4WXH6_ASPFU	2
fam_003742	tr|Q4X0Y5|Q4X0Y5_ASPFU	3
fam_003743	tr|Q4X1G4|Q4X1G4_ASPFU	2
fam_003744	sp|Q4W9H1|RCO1_ASPFU	4
fam_003745	tr|Q4WE76|Q4WE76_ASPFU	4
fam_003746	tr|Q4WH03|Q4WH03_ASPFU	6
fam_003747	tr|Q4WIX0|Q4WIX0_ASPFU	3
fam_003748	tr|Q4WKV0|Q4WKV0_ASPFU	5
fam_003749	tr|Q4WNJ7|Q4WNJ7_ASPFU	4
fam_003750	tr|Q4WQA6|Q4WQA6_ASPFU	3
fam_003751	tr|Q4WTW1|Q4WTW1_ASPFU	4
fam_003752	tr|Q4WVI0|Q4WVI0_ASPFU	2
fam_003753	tr|Q4WVX4|Q4WVX4_ASPFU	5
fam_003754	tr|Q4WWN9|Q4WWN9_ASPFU	3
fam_003755	sp|Q4WXY0|BCK1_ASPFU	4
fam_003756	sp|Q4WZ69|EASG_ASPFU	3
fam_003757	sp|Q4X1W8|SET9_ASPFU	4
fam_003758	tr|A4D9D2|A4D9D2_ASPFU	2
fam_003759	sp|Q4W9B7|MED17_ASPFU	2
fam_003760	sp|Q4W9F7|ICSA_ASPFU	3
fam_003761	sp|Q4WDM5|GPI7_ASPFU	5
fam_003762	sp|Q4WGS5|SIT1_ASPFU	17
fam_003763	tr|Q4WI50|Q4WI50_ASPFU	2
fam_003764	tr|Q4WLJ9|Q4WLJ9_ASPFU	15
fam_003765	tr|Q4WMR6|Q4WMR6_ASPFU	5
fam_003766	sp|Q4WR79|RGLB_ASPFU	2
fam_003767	tr|Q4WVJ3|Q4WVJ3_ASPFU	5
fam_003768	tr|Q4WWJ3|Q4WWJ3_ASPFU	4
fam_003769	tr|Q4WWU8|Q4WWU8_ASPFU	1
fam_003770	tr|Q4WC07|Q4WC07_ASPFU	1
fam_003771	tr|J3K9Y5|J3K9Y5_COCIM	2
fam_003772	tr|J3KCG9|J3KCG9_COCIM	2
