family_index	representative_id	n_members
fam_003150	tr|S2KH07|S2KH07_MUCC1	1
fam_003151	tr|S2IUZ5|S2IUZ5_MUCC1	2
fam_003152	tr|S2IUJ9|S2IUJ9_MUCC1	11
fam_003153	tr|S2J2B4|S2J2B4_MUCC1	5
fam_003154	tr|S2J5A7|S2J5A7_MUCC1	1
fam_003155	tr|S2J6V4|S2J6V4_MUCC1	1
fam_003156	tr|S2J9K0|S2J9K0_MUCC1	5
fam_003157	tr|S2JFC9|S2JFC9_MUCC1	4
fam_003158	tr|S2JGK7|S2JGK7_MUCC1	3
fam_003159	tr|S2JMP9|S2JMP9_MUCC1	2
fam_003160	tr|S2JNB4|S2JNB4_MUCC1	1
fam_003161	tr|S2JZA3|S2JZA3_MUCC1	1
fam_003162	tr|S2JNE4|S2JNE4_MUCC1	4
fam_003163	tr|S2JNK0|S2JNK0_MUCC1	5
fam_003164	tr|S2JNR7|S2JNR7_MUCC1	2
fam_003165	tr|S2JRP5|S2JRP5_MUCC1	2
fam_003166	tr|S2K2E0|S2K2E0_MUCC1	2
fam_003167	tr|S2K463|S2K463_MUCC1	4
fam_003168	tr|S2KC50|S2KC50_MUCC1	7
fam_003169	tr|S2J5E6|S2J5E6_MUCC1	2
fam_003170	tr|S2J8M5|S2J8M5_MUCC1	3
fam_003171	tr|S2J8N3|S2J8N3_MUCC1	1
fam_003172	tr|S2KD60|S2KD60_MUCC1	1
fam_003173	tr|S2JEF9|S2JEF9_MUCC1	2
fam_003174	tr|S2JGH9|S2JGH9_MUCC1	3
fam_003175	tr|S2JL85|S2JL85_MUCC1	2
fam_003176	tr|S2JQ24|S2JQ24_MUCC1	2
fam_003177	tr|S2JAK1|S2JAK1_MUCC1	1
fam_003178	tr|S2JXA9|S2JXA9_MUCC1	2
fam_003179	tr|S2JCK9|S2JCK9_MUCC1	1
fam_003180	tr|S2JZH3|S2JZH3_MUCC1	3
fam_003181	tr|S2K176|S2K176_MUCC1	5
fam_003182	tr|S2K1N2|S2K1N2_MUCC1	1
fam_003183	tr|S2JIV0|S2JIV0_MUCC1	1
fam_003184	tr|S2K9S4|S2K9S4_MUCC1	5
fam_003185	tr|S2KKZ3|S2KKZ3_MUCC1	2
fam_003186	tr|S2J0Z4|S2J0Z4_MUCC1	5
fam_003187	tr|S2J2E2|S2J2E2_MUCC1	7
fam_003188	tr|S2J348|S2J348_MUCC1	5
fam_003189	tr|S2J9F9|S2J9F9_MUCC1	1
fam_003190	tr|S2JB32|S2JB32_MUCC1	1
fam_003191	tr|S2J9L1|S2J9L1_MUCC1	2
fam_003192	tr|S2JAF4|S2JAF4_MUCC1	2
fam_003193	tr|S2JBA9|S2JBA9_MUCC1	1
fam_003194	tr|S2J7E4|S2J7E4_MUCC1	1
fam_003195	tr|S2JIW1|S2JIW1_MUCC1	6
fam_003196	tr|S2JIZ3|S2JIZ3_MUCC1	1
fam_003197	tr|S2IV79|S2IV79_MUCC1	1
fam_003198	tr|S2JP35|S2JP35_MUCC1	2
fam_003199	tr|S2JPR0|S2JPR0_MUCC1	3
fam_003200	tr|S2JRC1|S2JRC1_MUCC1	1
fam_003201	tr|S2JRG5|S2JRG5_MUCC1	1
fam_003202	tr|S2JSE7|S2JSE7_MUCC1	8
fam_003203	tr|A8NFY9|A8NFY9_COPC7	10
fam_003204	tr|A8NLE3|A8NLE3_COPC7	2
fam_003205	tr|A8NM14|A8NM14_COPC7	5
fam_003206	tr|A8NNS3|A8NNS3_COPC7	2
fam_003207	tr|A8NR52|A8NR52_COPC7	13
fam_003208	tr|A8P1G7|A8P1G7_COPC7	3
fam_003209	tr|A8PEZ5|A8PEZ5_COPC7	3
fam_003210	tr|D6RNC0|D6RNC0_COPC7	3
fam_003211	tr|A8N242|A8N242_COPC7	3
fam_003212	tr|A8N314|A8N314_COPC7	1
fam_003213	tr|A8N315|A8N315_COPC7	1
fam_003214	tr|A8N9M2|A8N9M2_COPC7	7
fam_003215	tr|A8NBA5|A8NBA5_COPC7	2
fam_003216	tr|A8NC44|A8NC44_COPC7	3
fam_003217	tr|A8NES7|A8NES7_COPC7	2
fam_003218	tr|A8NFY7|A8NFY7_COPC7	2
fam_003219	tr|A8NLI4|A8NLI4_COPC7	2
fam_003220	tr|A8NNT2|A8NNT2_COPC7	5
fam_003221	tr|A8NXD0|A8NXD0_COPC7	14
fam_003222	tr|A8NZN7|A8NZN7_COPC7	2
fam_003223	tr|A8P3G0|A8P3G0_COPC7	3
fam_003224	tr|A8P3S0|A8P3S0_COPC7	2
fam_003225	tr|A8PAW4|A8PAW4_COPC7	2
fam_003226	tr|A8PB53|A8PB53_COPC7	6
fam_003227	tr|A8PD47|A8PD47_COPC7	10
fam_003228	tr|A8PEE1|A8PEE1_COPC7	2
fam_003229	tr|D6RKX2|D6RKX2_COPC7	4
fam_003230	tr|D6RLJ7|D6RLJ7_COPC7	6
fam_003231	tr|D6RMP8|D6RMP8_COPC7	4
fam_003232	tr|D6RNR3|D6RNR3_COPC7	3
fam_003233	tr|A8MZV4|A8MZV4_COPC7	4
fam_003234	tr|A8N066|A8N066_COPC7	2
fam_003235	tr|A8N076|A8N076_COPC7	1
fam_003236	tr|A8N124|A8N124_COPC7	2
fam_003237	sp|A8N5J5|EFG1P_COPC7	2
fam_003238	tr|A8NID8|A8NID8_COPC7	2
fam_003239	tr|A8NIV3|A8NIV3_COPC7	2
fam_003240	tr|A8NIK6|A8NIK6_COPC7	3
fam_003241	tr|A8NJR7|A8NJR7_COPC7	2
fam_003242	tr|A8NNZ5|A8NNZ5_COPC7	5
fam_003243	tr|A8NRK2|A8NRK2_COPC7	2
fam_003244	tr|A8NTF1|A8NTF1_COPC7	1
fam_003245	tr|A8NW75|A8NW75_COPC7	1
fam_003246	tr|A8NTM8|A8NTM8_COPC7	3
fam_003247	tr|A8NV62|A8NV62_COPC7	2
fam_003248	tr|A8P689|A8P689_COPC7	2
fam_003249	tr|D6RP68|D6RP68_COPC7	2
fam_003250	tr|A8N1X8|A8N1X8_COPC7	2
fam_003251	tr|A8N4H8|A8N4H8_COPC7	3
fam_003252	tr|A8N7W6|A8N7W6_COPC7	2
fam_003253	tr|A8N9S3|A8N9S3_COPC7	2
fam_003254	tr|A8NFL8|A8NFL8_COPC7	2
fam_003255	tr|A8NFY6|A8NFY6_COPC7	2
fam_003256	tr|A8NL21|A8NL21_COPC7	2
fam_003257	tr|A8NLS9|A8NLS9_COPC7	1
fam_003258	tr|A8NLP9|A8NLP9_COPC7	1
fam_003259	tr|A8NRI4|A8NRI4_COPC7	1
fam_003260	tr|A8NRF9|A8NRF9_COPC7	2
fam_003261	tr|A8P253|A8P253_COPC7	6
fam_003262	tr|A8P961|A8P961_COPC7	8
fam_003263	tr|D6RL90|D6RL90_COPC7	2
fam_003264	tr|D6RLT9|D6RLT9_COPC7	5
fam_003265	tr|A8N1M0|A8N1M0_COPC7	10
fam_003266	tr|A8N8M4|A8N8M4_COPC7	1
fam_003267	tr|A8N8K9|A8N8K9_COPC7	2
fam_003268	tr|A8NAW8|A8NAW8_COPC7	5
fam_003269	tr|A8NBS4|A8NBS4_COPC7	2
fam_003270	tr|A8NCA7|A8NCA7_COPC7	4
fam_003271	tr|A8NE72|A8NE72_COPC7	6
fam_003272	tr|A8NHB5|A8NHB5_COPC7	1
fam_003273	tr|A8PAC8|A8PAC8_COPC7	1
fam_003274	tr|A8NIY9|A8NIY9_COPC7	2
fam_003275	tr|A8NTV3|A8NTV3_COPC7	4
fam_003276	tr|D6RJQ2|D6RJQ2_COPC7	2
fam_003277	tr|D6RMJ4|D6RMJ4_COPC7	2
fam_003278	tr|A8N121|A8N121_COPC7	2
fam_003279	tr|A8N2U7|A8N2U7_COPC7	6
fam_003280	tr|A8N879|A8N879_COPC7	2
fam_003281	tr|A8N8G6|A8N8G6_COPC7	3
fam_003282	tr|A8NK79|A8NK79_COPC7	2
fam_003283	sp|A8NV38|CYNS_COPC7	3
fam_003284	tr|A8NYU4|A8NYU4_COPC7	3
fam_003285	tr|A8P0V8|A8P0V8_COPC7	2
fam_003286	tr|A8PET5|A8PET5_COPC7	4
fam_003287	tr|A8PF52|A8PF52_COPC7	3
fam_003288	tr|D6RL73|D6RL73_COPC7	4
fam_003289	tr|A8N1A4|A8N1A4_COPC7	3
fam_003290	tr|A8N1Q0|A8N1Q0_COPC7	2
fam_003291	tr|A8N470|A8N470_COPC7	2
fam_003292	tr|A8N4K2|A8N4K2_COPC7	1
fam_003293	tr|A8N5W9|A8N5W9_COPC7	6
fam_003294	tr|A8NKH7|A8NKH7_COPC7	2
fam_003295	tr|A8PFJ0|A8PFJ0_COPC7	1
fam_003296	tr|A8NP97|A8NP97_COPC7	3
fam_003297	tr|A8NRF0|A8NRF0_COPC7	8
fam_003298	tr|A8NWR6|A8NWR6_COPC7	2
fam_003299	tr|A8PE50|A8PE50_COPC7	2
fam_003300	tr|D6RKW8|D6RKW8_COPC7	2
fam_003301	tr|D6RP12|D6RP12_COPC7	2
fam_003302	tr|A8N0J9|A8N0J9_COPC7	3
fam_003303	tr|A8N8Z6|A8N8Z6_COPC7	3
fam_003304	tr|A8N9X4|A8N9X4_COPC7	2
fam_003305	tr|A8NIB6|A8NIB6_COPC7	6
fam_003306	tr|A8NKZ7|A8NKZ7_COPC7	3
fam_003307	tr|A8NV86|A8NV86_COPC7	5
fam_003308	tr|D6RMZ5|D6RMZ5_COPC7	2
fam_003309	sp|P00498|HIS1_YEAST	7
fam_003310	sp|P10823|GPA2_YEAST	1
fam_003311	sp|P08539|GPA1_YEAST	1
fam_003312	sp|P20053|PRP4_YEAST	6
fam_003313	sp|P27466|KCC1_YEAST	3
fam_003314	sp|P29704|ERG9_YEAST	3
fam_003315	sp|P32794|AFG2_YEAST	8
fam_003316	sp|P38187|UBP13_YEAST	1
fam_003317	sp|P39967|UBP9_YEAST	1
fam_003318	sp|P40187|PIG2_YEAST	1
fam_003319	sp|P40036|GIP2_YEAST	1
fam_003320	sp|P40578|MGA2_YEAST	1
fam_003321	sp|P35210|SPT23_YEAST	1
fam_003322	sp|P53094|MDS3_YEAST	1
fam_003323	sp|P32634|PMD1_YEAST	1
fam_003324	sp|Q04408|YD514_YEAST	1
fam_003325	sp|P25370|GFD2_YEAST	1
fam_003326	sp|Q04489|ASND1_YEAST	5
fam_003327	sp|Q06537|YP153_YEAST	2
fam_003328	sp|Q08686|THTR_YEAST	6
fam_003329	sp|Q12306|SUMO_YEAST	3
fam_003330	sp|P21306|ATP5E_YEAST	2
fam_003331	sp|P24583|KPC1_YEAST	9
fam_003332	sp|P38857|MPC2_YEAST	1
fam_003333	sp|P53311|MPC3_YEAST	1
fam_003334	sp|P40445|YIQ6_YEAST	4
fam_003335	sp|P47041|BIT61_YEAST	2
fam_003336	sp|Q03034|FDC1_YEAST	2
fam_003337	sp|Q12103|YD109_YEAST	2
fam_003338	sp|P53118|ROG1_YEAST	1
fam_003339	sp|Q3E764|TMA7_YEAST	3
fam_003340	sp|P04147|PABP_YEAST	8
fam_003341	sp|P38150|YB9Z_YEAST	1
fam_003342	sp|P40361|YJH0_YEAST	1
fam_003343	sp|P40314|NACB2_YEAST	1
fam_003344	sp|Q02642|NACB1_YEAST	1
fam_003345	sp|P53728|CYP8_YEAST	1
fam_003346	sp|P25334|CYPR_YEAST	1
fam_003347	sp|Q02326|RL6A_YEAST	4
fam_003348	sp|P12866|STE6_YEAST	4
fam_003349	sp|P25380|SPS22_YEAST	1
fam_003350	sp|P08459|SPS2_YEAST	1
fam_003351	sp|P38604|ERG7_YEAST	6
fam_003352	sp|P39944|UBP5_YEAST	1
fam_003353	sp|P32571|UBP4_YEAST	1
fam_003354	sp|P53975|YNB9_YEAST	2
fam_003355	sp|P0CY08|MTAL2_YEAST	2
fam_003356	sp|P32453|ATP11_YEAST	3
fam_003357	sp|P34909|NOT4_YEAST	3
fam_003358	sp|P38426|TPS3_YEAST	1
fam_003359	sp|P38427|TSL1_YEAST	1
fam_003360	sp|P39522|ILV3_YEAST	8
fam_003361	sp|P39720|OAF1_YEAST	1
fam_003362	sp|P52960|PIP2_YEAST	1
fam_003363	sp|P40043|RGI1_YEAST	2
fam_003364	sp|P40160|RIO2_YEAST	3
fam_003365	sp|P40560|YIA1_YEAST	2
fam_003366	sp|P50095|IMDH3_YEAST	9
fam_003367	sp|Q08980|YP264_YEAST	5
fam_003368	sp|P08153|SWI5_YEAST	1
fam_003369	sp|P21192|ACE2_YEAST	1
fam_003370	sp|P25336|MSH3_YEAST	3
fam_003371	sp|P32622|YEF1_YEAST	1
fam_003372	sp|P21373|UTR1_YEAST	1
fam_003373	sp|P32909|SMY2_YEAST	1
fam_003374	sp|Q02875|SYH1_YEAST	1
fam_003375	sp|P36125|GMH1_YEAST	6
fam_003376	sp|P38991|AURK_YEAST	3
fam_003377	sp|P39721|AIM2_YEAST	7
fam_003378	sp|P40325|HUA1_YEAST	3
fam_003379	sp|P46995|SET2_YEAST	5
fam_003380	sp|P48239|GSTO1_YEAST	10
fam_003381	sp|Q99337|YN12B_YEAST	40
fam_003382	sp|P38324|SLX1_YEAST	4
fam_003383	sp|P38806|YNG2_YEAST	3
fam_003384	sp|P39013|END3_YEAST	2
fam_003385	sp|Q01919|KIN4_YEAST	1
fam_003386	sp|Q03002|FRK1_YEAST	1
fam_003387	sp|Q05948|YL225_YEAST	1
fam_003388	sp|Q04925|YDR22_YEAST	1
fam_003389	sp|Q08278|MED7_YEAST	3
fam_003390	sp|Q12286|SUT2_YEAST	2
fam_003391	sp|P20084|RM33_YEAST	3
fam_003392	sp|P35997|RS27A_YEAST	7
fam_003393	sp|P36039|EMC3_YEAST	5
fam_003394	sp|P38112|MAK5_YEAST	6
fam_003395	sp|P38219|OLA1_YEAST	9
fam_003396	sp|P46959|TRM61_YEAST	6
fam_003397	sp|P47125|I23O_YEAST	5
fam_003398	sp|P47164|MET7_YEAST	8
fam_003399	sp|P48231|TCB2_YEAST	1
fam_003400	sp|Q12466|TCB1_YEAST	1
fam_003401	sp|Q03028|ODC1_YEAST	12
fam_003402	sp|Q12199|TIP41_YEAST	2
fam_003403	sp|Q12292|ATG34_YEAST	2
fam_003404	sp|P37263|YC16_YEAST	2
fam_003405	sp|P38132|MCM7_YEAST	6
fam_003406	sp|P53598|SUCA_YEAST	5
fam_003407	sp|Q04067|EIF3G_YEAST	6
fam_003408	sp|Q06689|YL413_YEAST	2
fam_003409	sp|Q08162|RRP44_YEAST	6
fam_003410	sp|Q12253|YL046_YEAST	1
fam_003411	sp|P53047|RTA1_YEAST	1
fam_003412	sp|Q12363|WTM1_YEAST	2
fam_003413	sp|Q12206|WTM2_YEAST	1
fam_003414	tr|A0A1U7LJ45|A0A1U7LJ45_NEOID	2
fam_003415	tr|A0A1U7LLE7|A0A1U7LLE7_NEOID	3
fam_003416	tr|A0A1U7LLI1|A0A1U7LLI1_NEOID	3
fam_003417	tr|A0A1U7LPW7|A0A1U7LPW7_NEOID	2
fam_003418	tr|A0A1U7LPX8|A0A1U7LPX8_NEOID	4
fam_003419	tr|A0A1U7LQP8|A0A1U7LQP8_NEOID	3
fam_003420	tr|A0A1U7LRI8|A0A1U7LRI8_NEOID	3
fam_003421	tr|A0A1U7LS64|A0A1U7LS64_NEOID	2
fam_003422	tr|A0A1U7LSI0|A0A1U7LSI0_NEOID	2
fam_003423	tr|A0A1U7LS82|A0A1U7LS82_NEOID	3
fam_003424	tr|A0A1U7LT83|A0A1U7LT83_NEOID	5
fam_003425	tr|A0A1U7LTV4|A0A1U7LTV4_NEOID	6
fam_003426	tr|A0A1U7LU00|A0A1U7LU00_NEOID	4
fam_003427	tr|A0A1U7LU01|A0A1U7LU01_NEOID	3
fam_003428	tr|A0A1U7LG53|A0A1U7LG53_NEOID	3
fam_003429	tr|A0A1U7LGB1|A0A1U7LGB1_NEOID	4
fam_003430	tr|A0A1U7LGX7|A0A1U7LGX7_NEOID	5
fam_003431	tr|A0A1U7LHF1|A0A1U7LHF1_NEOID	3
fam_003432	tr|A0A1U7LI08|A0A1U7LI08_NEOID	5
fam_003433	tr|A0A1U7LMH0|A0A1U7LMH0_NEOID	2
fam_003434	tr|A0A1U7LND6|A0A1U7LND6_NEOID	5
fam_003435	tr|A0A1U7LQ16|A0A1U7LQ16_NEOID	6
fam_003436	tr|A0A1U7LQ26|A0A1U7LQ26_NEOID	3
fam_003437	tr|A8NWH8|A8NWH8_COPC7	3
fam_003438	tr|A8PF38|A8PF38_COPC7	4
fam_003439	tr|A8N320|A8N320_COPC7	2
fam_003440	tr|A8NCN5|A8NCN5_COPC7	2
fam_003441	tr|A8NDY8|A8NDY8_COPC7	1
fam_003442	tr|A8NDY0|A8NDY0_COPC7	1
fam_003443	tr|A8NMI9|A8NMI9_COPC7	2
fam_003444	tr|A8NRB1|A8NRB1_COPC7	3
fam_003445	tr|A8P401|A8P401_COPC7	6
fam_003446	tr|A8PES9|A8PES9_COPC7	5
fam_003447	tr|A8PF85|A8PF85_COPC7	3
fam_003448	tr|A8PHL7|A8PHL7_COPC7	2
fam_003449	tr|D6RK84|D6RK84_COPC7	2
fam_003450	tr|D6RKQ6|D6RKQ6_COPC7	2
fam_003451	tr|D6RLE0|D6RLE0_COPC7	2
fam_003452	tr|D6RP88|D6RP88_COPC7	2
fam_003453	tr|D6RPK5|D6RPK5_COPC7	3
fam_003454	tr|A8NEJ9|A8NEJ9_COPC7	6
fam_003455	tr|A8NF75|A8NF75_COPC7	3
fam_003456	tr|A8NMU2|A8NMU2_COPC7	3
fam_003457	tr|A8NVL5|A8NVL5_COPC7	4
fam_003458	tr|A8NVN0|A8NVN0_COPC7	2
fam_003459	tr|A8NZF4|A8NZF4_COPC7	1
fam_003460	tr|A8NZF6|A8NZF6_COPC7	1
fam_003461	tr|A8PHB7|A8PHB7_COPC7	3
fam_003462	tr|D6RKH8|D6RKH8_COPC7	2
fam_003463	tr|A8N0I2|A8N0I2_COPC7	6
fam_003464	tr|A8N555|A8N555_COPC7	2
fam_003465	tr|A8N9L5|A8N9L5_COPC7	7
fam_003466	tr|A8NMB3|A8NMB3_COPC7	2
fam_003467	tr|A8NR97|A8NR97_COPC7	2
fam_003468	tr|A8NAT7|A8NAT7_COPC7	1
fam_003469	tr|A8NS21|A8NS21_COPC7	4
fam_003470	tr|A8NTT5|A8NTT5_COPC7	2
fam_003471	tr|A8NY83|A8NY83_COPC7	2
fam_003472	tr|A8P0V5|A8P0V5_COPC7	17
fam_003473	tr|A8P1H4|A8P1H4_COPC7	3
fam_003474	tr|A8P659|A8P659_COPC7	6
fam_003475	tr|A8P7U5|A8P7U5_COPC7	1
fam_003476	tr|A8N4E0|A8N4E0_COPC7	2
fam_003477	tr|A8PFF3|A8PFF3_COPC7	5
fam_003478	tr|D6RMH4|D6RMH4_COPC7	6
fam_003479	tr|A8N105|A8N105_COPC7	4
fam_003480	tr|A8N488|A8N488_COPC7	3
fam_003481	tr|A8N952|A8N952_COPC7	4
fam_003482	tr|A8NBF9|A8NBF9_COPC7	2
fam_003483	tr|A8NG29|A8NG29_COPC7	3
fam_003484	tr|A8NQC9|A8NQC9_COPC7	2
fam_003485	tr|A8NRA0|A8NRA0_COPC7	10
fam_003486	tr|A8NXS2|A8NXS2_COPC7	2
fam_003487	tr|A8NYL0|A8NYL0_COPC7	2
fam_003488	tr|A8P182|A8P182_COPC7	2
fam_003489	tr|A8P2M6|A8P2M6_COPC7	4
fam_003490	tr|A8P2N2|A8P2N2_COPC7	1
fam_003491	tr|A8P2I0|A8P2I0_COPC7	2
fam_003492	tr|D6RM03|D6RM03_COPC7	2
fam_003493	tr|D6RQL1|D6RQL1_COPC7	2
fam_003494	tr|A8NLK4|A8NLK4_COPC7	1
fam_003495	tr|A8N0U4|A8N0U4_COPC7	2
fam_003496	tr|A8N2P9|A8N2P9_COPC7	1
fam_003497	tr|A8P0I5|A8P0I5_COPC7	1
fam_003498	tr|A8N8S5|A8N8S5_COPC7	3
fam_003499	tr|A8NFA3|A8NFA3_COPC7	1
fam_003500	tr|A8NBS8|A8NBS8_COPC7	1
fam_003501	tr|A8NN23|A8NN23_COPC7	2
fam_003502	tr|A8P2A0|A8P2A0_COPC7	1
fam_003503	tr|A8PGE1|A8PGE1_COPC7	1
fam_003504	tr|A8P5L1|A8P5L1_COPC7	1
fam_003505	tr|A8P5L3|A8P5L3_COPC7	1
fam_003506	tr|A8PBF4|A8PBF4_COPC7	4
fam_003507	tr|A8PBJ4|A8PBJ4_COPC7	3
fam_003508	tr|A8PDH6|A8PDH6_COPC7	3
fam_003509	tr|D6RKR6|D6RKR6_COPC7	3
fam_003510	tr|A8N2I8|A8N2I8_COPC7	2
fam_003511	tr|A8N2Y9|A8N2Y9_COPC7	2
fam_003512	tr|A8N8F7|A8N8F7_COPC7	21
fam_003513	tr|A8N9F8|A8N9F8_COPC7	3
fam_003514	tr|A8N9K9|A8N9K9_COPC7	2
fam_003515	tr|A8NQG0|A8NQG0_COPC7	2
fam_003516	tr|A8NT70|A8NT70_COPC7	2
fam_003517	tr|A8NVA0|A8NVA0_COPC7	2
fam_003518	tr|A8P258|A8P258_COPC7	2
fam_003519	tr|A8P4Z3|A8P4Z3_COPC7	2
fam_003520	tr|A8P7J4|A8P7J4_COPC7	4
fam_003521	tr|D6RK19|D6RK19_COPC7	10
fam_003522	tr|A8N0J7|A8N0J7_COPC7	2
fam_003523	tr|A8N2U4|A8N2U4_COPC7	2
fam_003524	tr|A8N358|A8N358_COPC7	2
fam_003525	tr|A8N380|A8N380_COPC7	2
fam_003526	sp|A8N7C6|RSSA_COPC7	9
fam_003527	tr|A8N7Q0|A8N7Q0_COPC7	4
fam_003528	tr|A8NAP3|A8NAP3_COPC7	4
fam_003529	tr|A8NCW7|A8NCW7_COPC7	4
fam_003530	sp|A8NHT8|LSM6_COPC7	3
fam_003531	tr|A8NHX8|A8NHX8_COPC7	7
fam_003532	tr|A8NUG9|A8NUG9_COPC7	4
fam_003533	sp|A8NWP2|SIR5_COPC7	2
fam_003534	tr|A8NIK3|A8NIK3_COPC7	1
fam_003535	tr|A8NYT6|A8NYT6_COPC7	3
fam_003536	tr|A8P288|A8P288_COPC7	2
fam_003537	tr|A8P4T7|A8P4T7_COPC7	5
fam_003538	tr|A8P8H4|A8P8H4_COPC7	2
fam_003539	tr|A8PCR4|A8PCR4_COPC7	2
fam_003540	tr|D6RR35|D6RR35_COPC7	1
fam_003541	tr|A8PEW4|A8PEW4_COPC7	2
fam_003542	tr|A8PEZ3|A8PEZ3_COPC7	5
fam_003543	tr|D6RQQ8|D6RQQ8_COPC7	6
fam_003544	tr|A8N0U6|A8N0U6_COPC7	2
fam_003545	tr|A8N7P1|A8N7P1_COPC7	2
fam_003546	tr|A8NRM7|A8NRM7_COPC7	6
fam_003547	tr|A8NRS7|A8NRS7_COPC7	2
fam_003548	tr|A8P474|A8P474_COPC7	10
fam_003549	tr|A8P6C5|A8P6C5_COPC7	4
fam_003550	tr|A8PBH2|A8PBH2_COPC7	2
fam_003551	tr|A8PFK3|A8PFK3_COPC7	2
fam_003552	tr|D6RM33|D6RM33_COPC7	2
fam_003553	tr|D6RMZ3|D6RMZ3_COPC7	9
fam_003554	tr|A8N0I6|A8N0I6_COPC7	2
fam_003555	tr|A8N9V9|A8N9V9_COPC7	2
fam_003556	tr|A8NCI7|A8NCI7_COPC7	2
fam_003557	tr|A8NNA2|A8NNA2_COPC7	1
fam_003558	tr|A8NNA5|A8NNA5_COPC7	1
fam_003559	tr|A8NQB7|A8NQB7_COPC7	4
fam_003560	tr|A8NRT5|A8NRT5_COPC7	2
fam_003561	tr|A8NVR8|A8NVR8_COPC7	2
fam_003562	sp|A8NWS6|MDM10_COPC7	3
fam_003563	tr|A8NXV9|A8NXV9_COPC7	3
fam_003564	tr|A8NY78|A8NY78_COPC7	6
fam_003565	tr|A8P5N3|A8P5N3_COPC7	6
fam_003566	tr|A8P9Q9|A8P9Q9_COPC7	2
fam_003567	tr|A8PED5|A8PED5_COPC7	2
fam_003568	tr|A8PFW8|A8PFW8_COPC7	7
fam_003569	tr|A8PG84|A8PG84_COPC7	3
fam_003570	tr|D6RQ95|D6RQ95_COPC7	2
fam_003571	tr|A8N269|A8N269_COPC7	6
fam_003572	tr|A8N5I3|A8N5I3_COPC7	5
fam_003573	tr|A8N686|A8N686_COPC7	6
fam_003574	tr|A8N6W6|A8N6W6_COPC7	2
fam_003575	tr|A8N901|A8N901_COPC7	15
fam_003576	tr|A8NIB7|A8NIB7_COPC7	2
fam_003577	tr|A8NIJ2|A8NIJ2_COPC7	10
fam_003578	tr|A8NKG4|A8NKG4_COPC7	2
fam_003579	tr|A8NQA9|A8NQA9_COPC7	1
fam_003580	tr|A8NNS9|A8NNS9_COPC7	1
fam_003581	tr|A8NR92|A8NR92_COPC7	2
fam_003582	tr|A8NRK6|A8NRK6_COPC7	4
fam_003583	tr|A8NSH5|A8NSH5_COPC7	9
fam_003584	tr|A8NXE7|A8NXE7_COPC7	2
fam_003585	tr|A8NYT5|A8NYT5_COPC7	2
fam_003586	tr|A8NZ54|A8NZ54_COPC7	1
fam_003587	tr|A8NC91|A8NC91_COPC7	1
fam_003588	tr|A8PEQ7|A8PEQ7_COPC7	3
fam_003589	tr|A8PGQ6|A8PGQ6_COPC7	2
fam_003590	tr|A8PHT9|A8PHT9_COPC7	3
fam_003591	tr|D6RLB8|D6RLB8_COPC7	2
fam_003592	tr|D6RNA9|D6RNA9_COPC7	2
fam_003593	tr|A8N092|A8N092_COPC7	2
fam_003594	tr|A8N1L8|A8N1L8_COPC7	2
fam_003595	tr|A8NNE0|A8NNE0_COPC7	5
fam_003596	tr|A8NYD7|A8NYD7_COPC7	6
fam_003597	tr|A8P2Z6|A8P2Z6_COPC7	2
fam_003598	tr|D6RJQ0|D6RJQ0_COPC7	5
fam_003599	tr|D6RKQ7|D6RKQ7_COPC7	2
fam_003600	tr|D6RL06|D6RL06_COPC7	3
fam_003601	tr|D6RM50|D6RM50_COPC7	2
fam_003602	tr|D6RR10|D6RR10_COPC7	2
fam_003603	tr|A8N0A9|A8N0A9_COPC7	5
fam_003604	tr|A8N3K0|A8N3K0_COPC7	2
fam_003605	tr|A8N5B0|A8N5B0_COPC7	2
fam_003606	tr|A8N702|A8N702_COPC7	3
fam_003607	tr|A8NEN3|A8NEN3_COPC7	4
fam_003608	tr|A8NFE9|A8NFE9_COPC7	2
fam_003609	tr|A8NKJ4|A8NKJ4_COPC7	4
fam_003610	tr|A8NNQ9|A8NNQ9_COPC7	5
fam_003611	tr|A8P6Q8|A8P6Q8_COPC7	9
fam_003612	tr|A8PDB7|A8PDB7_COPC7	26
fam_003613	sp|A8PE82|VPS10_COPC7	7
fam_003614	tr|A8PEX7|A8PEX7_COPC7	2
fam_003615	tr|A8PF83|A8PF83_COPC7	2
fam_003616	tr|D6RLR8|D6RLR8_COPC7	3
fam_003617	tr|A8N838|A8N838_COPC7	3
fam_003618	tr|A8NA25|A8NA25_COPC7	2
fam_003619	tr|A8NK84|A8NK84_COPC7	3
fam_003620	tr|A8P2H4|A8P2H4_COPC7	4
fam_003621	tr|A8PAR5|A8PAR5_COPC7	2
fam_003622	tr|A8PHL9|A8PHL9_COPC7	2
fam_003623	sp|Q9USN0|GPI10_SCHPO	2
fam_003624	sp|Q9UTK2|RM19_SCHPO	5
fam_003625	sp|Q9UU76|PUF6_SCHPO	6
fam_003626	sp|Q9Y7N0|BDF1_SCHPO	4
fam_003627	sp|G2TRJ8|CMC4_SCHPO	3
fam_003628	sp|O36014|DNPEP_SCHPO	8
fam_003629	sp|O60095|TGCE3_SCHPO	6
fam_003630	sp|O60131|YH7H_SCHPO	1
fam_003631	sp|Q10144|YAS8_SCHPO	1
