GROUP,Species,Strain,Protein,DNA,GFF3,Short,TaxonGroup
IN,Nostoc sp. FACHB-888,FACHB-888,No_FACHB888.pep.fa,No_FACHB888.dna.fa,No_FACHB888.gff3,No_FACHB888,no-fsp-in-name
IN,Nostoc sp. FACHB-892,FACHB-892,No_FACHB892.pep.fa,No_FACHB892.dna.fa,No_FACHB892.gff3,No_FACHB892,no-fsp-in-name
IN,Nostoc sp. FACHB-973,FACHB-973,No_FACHB973.pep.fa,No_FACHB973.dna.fa,No_FACHB973.gff3,No_FACHB973,no-fsp-in-name
IN,Nostoc sp. GBBB01,GBBB01,No_GBBB01.pep.fa,No_GBBB01.dna.fa,No_GBBB01.gff3,No_GBBB01,no-fsp-in-name
IN,Nostoc sp. GT001,GT001,No_GT001.pep.fa,No_GT001.dna.fa,No_GT001.gff3,No_GT001,no-fsp-in-name
IN,Nostoc sp. HG1,HG1,No_HG1.pep.fa,No_HG1.dna.fa,No_HG1.gff3,No_HG1,no-fsp-in-name
IN,Nostoc sp. HK-01,NIES-2109,No_NIES2109.pep.fa,No_NIES2109.dna.fa,No_NIES2109.gff3,No_NIES2109,no-fsp-in-name
IN,Nostoc sp. JL23,JL23,No_JL23.pep.fa,No_JL23.dna.fa,No_JL23.gff3,No_JL23,no-fsp-in-name
IN,Nostoc sp. JL31,JL31,No_JL31.pep.fa,No_JL31.dna.fa,No_JL31.gff3,No_JL31,no-fsp-in-name
IN,Nostoc sp. JL33,JL33,No_JL33.pep.fa,No_JL33.dna.fa,No_JL33.gff3,No_JL33,no-fsp-in-name
IN,Nostoc sp. JL34,JL34,No_JL34.pep.fa,No_JL34.dna.fa,No_JL34.gff3,No_JL34,no-fsp-in-name
IN,Nostoc sp. KVJ20,KVJ20,No_KVJ20.pep.fa,No_KVJ20.dna.fa,No_KVJ20.gff3,No_KVJ20,no-fsp-in-name
IN,Nostoc sp. KVJ3,KVJ3,No_KVJ3.pep.fa,No_KVJ3.dna.fa,No_KVJ3.gff3,No_KVJ3,no-fsp-in-name
IN,Nostoc sp. LEGE 06077,LEGE 06077,No_LEGE_06077.pep.fa,No_LEGE_06077.dna.fa,No_LEGE_06077.gff3,No_LEGE_06077,no-fsp-in-name
IN,Nostoc sp. LEGE 12447,LEGE 12447,No_LEGE_12447.pep.fa,No_LEGE_12447.dna.fa,No_LEGE_12447.gff3,No_LEGE_12447,no-fsp-in-name
IN,Nostoc sp. LEGE 12450,LEGE 12450,No_LEGE_12450.pep.fa,No_LEGE_12450.dna.fa,No_LEGE_12450.gff3,No_LEGE_12450,no-fsp-in-name
IN,Nostoc sp. LEGE 12454,LEGE 12454,No_LEGE_12454.pep.fa,No_LEGE_12454.dna.fa,No_LEGE_12454.gff3,No_LEGE_12454,no-fsp-in-name
IN,Nostoc sp. LPT,LPT,No_LPT.pep.fa,No_LPT.dna.fa,No_LPT.gff3,No_LPT,no-fsp-in-name
IN,Nostoc sp. MBR 210,MBR 210,No_MBR_210.pep.fa,No_MBR_210.dna.fa,No_MBR_210.gff3,No_MBR_210,no-fsp-in-name
IN,Nostoc sp. MG11,MG11,No_MG11.pep.fa,No_MG11.dna.fa,No_MG11.gff3,No_MG11,no-fsp-in-name
IN,Nostoc sp. MS1,MS1,No_MS1.pep.fa,No_MS1.dna.fa,No_MS1.gff3,No_MS1,no-fsp-in-name
IN,Nostoc sp. NIES-2111,NIES-2111,No_NIES2111.pep.fa,No_NIES2111.dna.fa,No_NIES2111.gff3,No_NIES2111,no-fsp-in-name
IN,Nostoc sp. NIES-3756,NIES-3756,No_NIES3756.pep.fa,No_NIES3756.dna.fa,No_NIES3756.gff3,No_NIES3756,no-fsp-in-name
IN,Nostoc sp. NIES-4103,NIES-4103,No_NIES4103.pep.fa,No_NIES4103.dna.fa,No_NIES4103.gff3,No_NIES4103,no-fsp-in-name
IN,Nostoc sp. NMS1,NMS1,No_NMS1.pep.fa,No_NMS1.dna.fa,No_NMS1.gff3,No_NMS1,no-fsp-in-name
IN,Nostoc sp. NMS2,NMS2,No_NMS2.pep.fa,No_NMS2.dna.fa,No_NMS2.gff3,No_NMS2,no-fsp-in-name
IN,Nostoc sp. NMS4,NMS4,No_NMS4.pep.fa,No_NMS4.dna.fa,No_NMS4.gff3,No_NMS4,no-fsp-in-name
IN,Nostoc sp. NMS7,NMS7,No_NMS7.pep.fa,No_NMS7.dna.fa,No_NMS7.gff3,No_NMS7,no-fsp-in-name
IN,Nostoc sp. NMS8,NMS8,No_NMS8.pep.fa,No_NMS8.dna.fa,No_NMS8.gff3,No_NMS8,no-fsp-in-name
IN,Nostoc sp. NMS9,NMS9,No_NMS9.pep.fa,No_NMS9.dna.fa,No_NMS9.gff3,No_NMS9,no-fsp-in-name
IN,Nostoc sp. NOS(2021),NOS,No_NOS.pep.fa,No_NOS.dna.fa,No_NOS.gff3,No_NOS,no-fsp-in-name
IN,Nostoc sp. NZL,NZL,No_NZL.pep.fa,No_NZL.dna.fa,No_NZL.gff3,No_NZL,no-fsp-in-name
IN,Nostoc sp. PA-18-2419,JC1668,No_JC1668.pep.fa,No_JC1668.dna.fa,No_JC1668.gff3,No_JC1668,no-fsp-in-name
IN,Nostoc sp. PCC 7107,PCC 7107,No_PCC_7107.pep.fa,No_PCC_7107.dna.fa,No_PCC_7107.gff3,No_PCC_7107,no-fsp-in-name
IN,Nostoc sp. PCC 7120 = FACHB-418,PCC 7120,No_PCC_7120.pep.fa,No_PCC_7120.dna.fa,No_PCC_7120.gff3,No_PCC_7120,no-fsp-in-name
IN,Nostoc sp. PCC 7524,PCC 7524,No_PCC_7524.pep.fa,No_PCC_7524.dna.fa,No_PCC_7524.gff3,No_PCC_7524,no-fsp-in-name
IN,Nostoc sp. PCC 9305,Nostoc CCY 9926,No_Nostoc_CCY_9926.pep.fa,No_Nostoc_CCY_9926.dna.fa,No_Nostoc_CCY_9926.gff3,No_Nostoc_CCY_9926,no-fsp-in-name
IN,Nostoc sp. RF31YmG,RF31YmG,No_RF31YmG.pep.fa,No_RF31YmG.dna.fa,No_RF31YmG.gff3,No_RF31YmG,no-fsp-in-name
IN,Nostoc sp. RI_552,RI_552,No_RI_552.pep.fa,No_RI_552.dna.fa,No_RI_552.gff3,No_RI_552,no-fsp-in-name
IN,Nostoc sp. S13,S13,No_S13.pep.fa,No_S13.dna.fa,No_S13.gff3,No_S13,no-fsp-in-name
IN,Nostoc sp. S4,S4,No_S4.pep.fa,No_S4.dna.fa,No_S4.gff3,No_S4,no-fsp-in-name
IN,Nostoc sp. SerVER01,SerVER01,No_SerVER01.pep.fa,No_SerVER01.dna.fa,No_SerVER01.gff3,No_SerVER01,no-fsp-in-name
IN,Nostoc sp. T09,T09,No_T09.pep.fa,No_T09.dna.fa,No_T09.gff3,No_T09,no-fsp-in-name
IN,Nostoc sp. TCL240-02,TCL240-02,No_TCL24002.pep.fa,No_TCL24002.dna.fa,No_TCL24002.gff3,No_TCL24002,no-fsp-in-name
IN,Nostoc sp. TCL26-01,TCL26-01,No_TCL2601.pep.fa,No_TCL2601.dna.fa,No_TCL2601.gff3,No_TCL2601,no-fsp-in-name
IN,Nostoc sp. TH1S01,TH1S01,No_TH1S01.pep.fa,No_TH1S01.dna.fa,No_TH1S01.gff3,No_TH1S01,no-fsp-in-name
IN,Nostoc sp. UBA8866,UBA8866,No_UBA8866.pep.fa,No_UBA8866.dna.fa,No_UBA8866.gff3,No_UBA8866,no-fsp-in-name
IN,Nostoc sp. UCD120,UCD120,No_UCD120.pep.fa,No_UCD120.dna.fa,No_UCD120.gff3,No_UCD120,no-fsp-in-name
IN,Nostoc sp. UCD121,UCD121,No_UCD121.pep.fa,No_UCD121.dna.fa,No_UCD121.gff3,No_UCD121,no-fsp-in-name
IN,Nostoc sp. UCD122,UCD122,No_UCD122.pep.fa,No_UCD122.dna.fa,No_UCD122.gff3,No_UCD122,no-fsp-in-name
IN,Nostoc sp. UHCC 0251,UHCC 0251,No_UHCC_0251.pep.fa,No_UHCC_0251.dna.fa,No_UHCC_0251.gff3,No_UHCC_0251,no-fsp-in-name
IN,Nostoc sp. UHCC 0252,UHCC 0252,No_UHCC_0252.pep.fa,No_UHCC_0252.dna.fa,No_UHCC_0252.gff3,No_UHCC_0252,no-fsp-in-name
IN,Nostoc sp. UHCC 0302,UHCC 0302,No_UHCC_0302.pep.fa,No_UHCC_0302.dna.fa,No_UHCC_0302.gff3,No_UHCC_0302,no-fsp-in-name
IN,Nostoc sp. UHCC 0702,UHCC 0702,No_UHCC_0702.pep.fa,No_UHCC_0702.dna.fa,No_UHCC_0702.gff3,No_UHCC_0702,no-fsp-in-name
IN,Nostoc sp. UHCC 0870,UHCC 0870,No_UHCC_0870.pep.fa,No_UHCC_0870.dna.fa,No_UHCC_0870.gff3,No_UHCC_0870,no-fsp-in-name
IN,Nostoc sp. UHCC 0926,UHCC 0926,No_UHCC_0926.pep.fa,No_UHCC_0926.dna.fa,No_UHCC_0926.gff3,No_UHCC_0926,no-fsp-in-name
IN,Nostoc sp. UIC 10607,UIC 10607,No_UIC_10607.pep.fa,No_UIC_10607.dna.fa,No_UIC_10607.gff3,No_UIC_10607,no-fsp-in-name
IN,Nostoc sp. UIC 10630,UIC 10630,No_UIC_10630.pep.fa,No_UIC_10630.dna.fa,No_UIC_10630.gff3,No_UIC_10630,no-fsp-in-name
IN,Nostoc sp. UIC 10890,UIC 10890,No_UIC_10890.pep.fa,No_UIC_10890.dna.fa,No_UIC_10890.gff3,No_UIC_10890,no-fsp-in-name
IN,Nostoc sp. WHI,WHI,No_WHI.pep.fa,No_WHI.dna.fa,No_WHI.gff3,No_WHI,no-fsp-in-name
IN,Nostoc sp. XA010,XA010,No_XA010.pep.fa,No_XA010.dna.fa,No_XA010.gff3,No_XA010,no-fsp-in-name
IN,Nostoc sp. XA013,XA013,No_XA013.pep.fa,No_XA013.dna.fa,No_XA013.gff3,No_XA013,no-fsp-in-name
IN,Nostoc sp. ZfuVER08,ZfuVER08,No_ZfuVER08.pep.fa,No_ZfuVER08.dna.fa,No_ZfuVER08.gff3,No_ZfuVER08,no-fsp-in-name
IN,Nostoc sphaeroides,Kutzing En,No_Kutzing_En.pep.fa,No_Kutzing_En.dna.fa,No_Kutzing_En.gff3,No_Kutzing_En,no-fsp-in-name
IN,Nostoc spongiaeforme,FACHB-130,No_FACHB130.pep.fa,No_FACHB130.dna.fa,No_FACHB130.gff3,No_FACHB130,no-fsp-in-name
IN,Nostocaceae cyanobacterium,MGR_bin409,No_MGR_bin409.pep.fa,No_MGR_bin409.dna.fa,No_MGR_bin409.gff3,No_MGR_bin409,no-fsp-in-name
IN,Nostocaceae cyanobacterium CSU_2_110,CSU_2_110,No_CSU_2_110.pep.fa,No_CSU_2_110.dna.fa,No_CSU_2_110.gff3,No_CSU_2_110,no-fsp-in-name
IN,Nostocales cyanobacterium,PH2015_08D_39_10,No_PH2015_08D_39_10.pep.fa,No_PH2015_08D_39_10.dna.fa,No_PH2015_08D_39_10.gff3,No_PH2015_08D_39_10,no-fsp-in-name
IN,Nostocales cyanobacterium 94392,94392,No_94392.pep.fa,No_94392.dna.fa,No_94392.gff3,No_94392,no-fsp-in-name
IN,Nostocales cyanobacterium ELA583,ELA583,No_ELA583.pep.fa,No_ELA583.dna.fa,No_ELA583.gff3,No_ELA583,no-fsp-in-name
IN,Nostocales cyanobacterium ELA608,ELA608,No_ELA608.pep.fa,No_ELA608.dna.fa,No_ELA608.gff3,No_ELA608,no-fsp-in-name
IN,Nostocales cyanobacterium HT-58-2,HT-58-2,No_HT582.pep.fa,No_HT582.dna.fa,No_HT582.gff3,No_HT582,no-fsp-in-name
IN,Nostocales cyanobacterium LE14-WE12,LE14-WE12,No_LE14WE12.pep.fa,No_LE14WE12.dna.fa,No_LE14WE12.gff3,No_LE14WE12,no-fsp-in-name
IN,Nostocales cyanobacterium LE14-WE4,LE14-WE4,No_LE14WE4.pep.fa,No_LE14WE4.dna.fa,No_LE14WE4.gff3,No_LE14WE4,no-fsp-in-name
IN,Nostocales cyanobacterium LEGE 11386,LEGE 11386,No_LEGE_11386.pep.fa,No_LEGE_11386.dna.fa,No_LEGE_11386.gff3,No_LEGE_11386,no-fsp-in-name
IN,Nostocales cyanobacterium LEGE 12452,LEGE 12452,No_LEGE_12452.pep.fa,No_LEGE_12452.dna.fa,No_LEGE_12452.gff3,No_LEGE_12452,no-fsp-in-name
IN,Nostocales cyanobacterium LacPavin_0920_SED1_MAG_38_18,LacPavin_0920_SED1_MAG_38_18,No_LacPavin_0920_SED1_MAG_38_18.pep.fa,No_LacPavin_0920_SED1_MAG_38_18.dna.fa,No_LacPavin_0920_SED1_MAG_38_18.gff3,No_LacPavin_0920_SED1_MAG_38_18,no-fsp-in-name
IN,Nostocales cyanobacterium W4_Combined_metabat2_030,W4_Combined_metabat2_030,No_W4_Combined_metabat2_030.pep.fa,No_W4_Combined_metabat2_030.dna.fa,No_W4_Combined_metabat2_030.gff3,No_W4_Combined_metabat2_030,no-fsp-in-name
IN,Nostochopsis sp.,Haneayah,No_Haneayah.pep.fa,No_Haneayah.dna.fa,No_Haneayah.gff3,No_Haneayah,no-fsp-in-name
IN,Okeanomitos corallinicola,TIOX110,No_TIOX110.pep.fa,No_TIOX110.dna.fa,No_TIOX110.gff3,No_TIOX110,no-fsp-in-name
IN,Pelatocladus maniniholoensis,HA4357-MV3,No_HA4357MV3.pep.fa,No_HA4357MV3.dna.fa,No_HA4357MV3.gff3,No_HA4357MV3,no-fsp-in-name
IN,Pelatocladus sp.,MAG-53,No_MAG53.pep.fa,No_MAG53.dna.fa,No_MAG53.gff3,No_MAG53,no-fsp-in-name
IN,Pelatocladus sp. BLCC-F211,BLCC-F211,No_BLCCF211.pep.fa,No_BLCCF211.dna.fa,No_BLCCF211.gff3,No_BLCCF211,no-fsp-in-name
IN,Raphidiopsis brookii,D9,No_D9.pep.fa,No_D9.dna.fa,No_D9.gff3,No_D9,no-fsp-in-name
IN,Raphidiopsis curvata,NIES-932,No_NIES932.pep.fa,No_NIES932.dna.fa,No_NIES932.gff3,No_NIES932,no-fsp-in-name
IN,Raphidiopsis curvispora,GIHE-G1,No_GIHEG1.pep.fa,No_GIHEG1.dna.fa,No_GIHEG1.gff3,No_GIHEG1,no-fsp-in-name
IN,Raphidiopsis sp. BLCC-F218,BLCC-F218,No_BLCCF218.pep.fa,No_BLCCF218.dna.fa,No_BLCCF218.gff3,No_BLCCF218,no-fsp-in-name
IN,Rhizonema sp. NSF051,NSF051,No_NSF051.pep.fa,No_NSF051.dna.fa,No_NSF051.gff3,No_NSF051,no-fsp-in-name
IN,Rhizonema sp. PD37,PD37,No_PD37.pep.fa,No_PD37.dna.fa,No_PD37.gff3,No_PD37,no-fsp-in-name
IN,Rhizonema sp. PD38,PD38,No_PD38.pep.fa,No_PD38.dna.fa,No_PD38.gff3,No_PD38,no-fsp-in-name
IN,Richelia intracellularis,RC01,No_RC01.pep.fa,No_RC01.dna.fa,No_RC01.gff3,No_RC01,no-fsp-in-name
IN,Richelia sinica,FACHB 800,No_FACHB_800.pep.fa,No_FACHB_800.dna.fa,No_FACHB_800.gff3,No_FACHB_800,no-fsp-in-name
IN,Richelia sp.,UBA11571,No_UBA11571.pep.fa,No_UBA11571.dna.fa,No_UBA11571.gff3,No_UBA11571,no-fsp-in-name
IN,Richelia sp. CSU_2_1,CSU_2_1,No_CSU_2_1.pep.fa,No_CSU_2_1.dna.fa,No_CSU_2_1.gff3,No_CSU_2_1,no-fsp-in-name
IN,Richelia sp. RM1_1_1,RM1_1_1,No_RM1_1_1.pep.fa,No_RM1_1_1.dna.fa,No_RM1_1_1.gff3,No_RM1_1_1,no-fsp-in-name
IN,Richelia sp. RM2_1_2,RM2_1_2,No_RM2_1_2.pep.fa,No_RM2_1_2.dna.fa,No_RM2_1_2.gff3,No_RM2_1_2,no-fsp-in-name
IN,Richelia sp. SL_2_1,SL_2_1,No_SL_2_1.pep.fa,No_SL_2_1.dna.fa,No_SL_2_1.gff3,No_SL_2_1,no-fsp-in-name
IN,Richelia sp. SM1_7_0,SM1_7_0,No_SM1_7_0.pep.fa,No_SM1_7_0.dna.fa,No_SM1_7_0.gff3,No_SM1_7_0,no-fsp-in-name
IN,Richelia sp. SM2_1_7,SM2_1_7,No_SM2_1_7.pep.fa,No_SM2_1_7.dna.fa,No_SM2_1_7.gff3,No_SM2_1_7,no-fsp-in-name
IN,Rivularia sp. (in: cyanobacteria),MFD12149_ilm_asm_bin21,No_MFD12149_ilm_asm_bin21.pep.fa,No_MFD12149_ilm_asm_bin21.dna.fa,No_MFD12149_ilm_asm_bin21.gff3,No_MFD12149_ilm_asm_bin21,no-fsp-in-name
IN,Rivularia sp. ALOHA_DT_140,ALOHA_DT_140,No_ALOHA_DT_140.pep.fa,No_ALOHA_DT_140.dna.fa,No_ALOHA_DT_140.gff3,No_ALOHA_DT_140,no-fsp-in-name
IN,Rivularia sp. IAM M-261,IAM M-261,No_IAM_M261.pep.fa,No_IAM_M261.dna.fa,No_IAM_M261.gff3,No_IAM_M261,no-fsp-in-name
IN,Rivularia sp. MS3,MS3,No_MS3.pep.fa,No_MS3.dna.fa,No_MS3.gff3,No_MS3,no-fsp-in-name
IN,Rivularia sp. PCC 7116,PCC 7116,No_PCC_7116.pep.fa,No_PCC_7116.dna.fa,No_PCC_7116.gff3,No_PCC_7116,no-fsp-in-name
IN,Rivularia sp. T60_A2020_040,T60_A2020_040,No_T60_A2020_040.pep.fa,No_T60_A2020_040.dna.fa,No_T60_A2020_040.gff3,No_T60_A2020_040,no-fsp-in-name
IN,Rivularia sp. UHCC 0363,UHCC 0363,No_UHCC_0363.pep.fa,No_UHCC_0363.dna.fa,No_UHCC_0363.gff3,No_UHCC_0363,no-fsp-in-name
IN,Roholtiella mojaviensis,MAG-96,No_MAG96.pep.fa,No_MAG96.dna.fa,No_MAG96.gff3,No_MAG96,no-fsp-in-name
IN,Scytonema hankhaensis,NUACC26,No_NUACC26.pep.fa,No_NUACC26.dna.fa,No_NUACC26.gff3,No_NUACC26,no-fsp-in-name
IN,Scytonema hofmannii,PCC 7110,No_PCC_7110.pep.fa,No_PCC_7110.dna.fa,No_PCC_7110.gff3,No_PCC_7110,no-fsp-in-name
IN,Scytonema millei,VB511283,No_VB511283.pep.fa,No_VB511283.dna.fa,No_VB511283.gff3,No_VB511283,no-fsp-in-name
IN,Scytonema sp. CRU_2_7,CRU_2_7,No_CRU_2_7.pep.fa,No_CRU_2_7.dna.fa,No_CRU_2_7.gff3,No_CRU_2_7,no-fsp-in-name
IN,Scytonema sp. HK-05,NIES-2130,No_NIES2130.pep.fa,No_NIES2130.dna.fa,No_NIES2130.gff3,No_NIES2130,no-fsp-in-name
IN,Scytonema sp. NUACC21,NUACC21,No_NUACC21.pep.fa,No_NUACC21.dna.fa,No_NUACC21.gff3,No_NUACC21,no-fsp-in-name
IN,Scytonema sp. PCC 10023,Scytonema sp. PCC 10023,No_Scytonema_sp_PCC_10023.pep.fa,No_Scytonema_sp_PCC_10023.dna.fa,No_Scytonema_sp_PCC_10023.gff3,No_Scytonema_sp_PCC_10023,no-fsp-in-name
IN,Scytonema sp. PMC 1069.18,PMC 1069.18,No_PMC_106918.pep.fa,No_PMC_106918.dna.fa,No_PMC_106918.gff3,No_PMC_106918,no-fsp-in-name
IN,Scytonema sp. PMC 1070.18,PMC 1070.18,No_PMC_107018.pep.fa,No_PMC_107018.dna.fa,No_PMC_107018.gff3,No_PMC_107018,no-fsp-in-name
IN,Scytonema sp. PRP1,PRP1,No_PRP1.pep.fa,No_PRP1.dna.fa,No_PRP1.gff3,No_PRP1,no-fsp-in-name
IN,Scytonema sp. RU_4_4,RU_4_4,No_RU_4_4.pep.fa,No_RU_4_4.dna.fa,No_RU_4_4.gff3,No_RU_4_4,no-fsp-in-name
IN,Scytonema sp. UIC 10036,UIC 10036,No_UIC_10036.pep.fa,No_UIC_10036.dna.fa,No_UIC_10036.gff3,No_UIC_10036,no-fsp-in-name
IN,Scytonema tolypothrichoides,VB-61278,No_VB61278.pep.fa,No_VB61278.dna.fa,No_VB61278.gff3,No_VB61278,no-fsp-in-name
IN,Scytonematopsis contorta,MAG-425,No_MAG425.pep.fa,No_MAG425.dna.fa,No_MAG425.gff3,No_MAG425,no-fsp-in-name
IN,Sphaerospermopsis aphanizomenoides,BCCUSP55,No_BCCUSP55.pep.fa,No_BCCUSP55.dna.fa,No_BCCUSP55.gff3,No_BCCUSP55,no-fsp-in-name
IN,Sphaerospermopsis kisseleviana,NIES-73,No_NIES73.pep.fa,No_NIES73.dna.fa,No_NIES73.gff3,No_NIES73,no-fsp-in-name
IN,Sphaerospermopsis reniformis,NIES-1949,No_NIES1949.pep.fa,No_NIES1949.dna.fa,No_NIES1949.gff3,No_NIES1949,no-fsp-in-name
IN,Sphaerospermopsis sp.,1333269,No_1333269.pep.fa,No_1333269.dna.fa,No_1333269.gff3,No_1333269,no-fsp-in-name
IN,Sphaerospermopsis sp. FACHB-1094,FACHB-1094,No_FACHB1094.pep.fa,No_FACHB1094.dna.fa,No_FACHB1094.gff3,No_FACHB1094,no-fsp-in-name
IN,Sphaerospermopsis sp. FACHB-1194,FACHB-1194,No_FACHB1194.pep.fa,No_FACHB1194.dna.fa,No_FACHB1194.gff3,No_FACHB1194,no-fsp-in-name
IN,Sphaerospermopsis sp. LEGE 00249,LEGE 00249,No_LEGE_00249.pep.fa,No_LEGE_00249.dna.fa,No_LEGE_00249.gff3,No_LEGE_00249,no-fsp-in-name
IN,Sphaerospermopsis sp. LEGE 08334,LEGE 08334,No_LEGE_08334.pep.fa,No_LEGE_08334.dna.fa,No_LEGE_08334.gff3,No_LEGE_08334,no-fsp-in-name
IN,Sphaerospermopsis sp. SIO1G1,SIO1G1,No_SIO1G1.pep.fa,No_SIO1G1.dna.fa,No_SIO1G1.gff3,No_SIO1G1,no-fsp-in-name
IN,Sphaerospermopsis sp. SIO1G2,SIO1G2,No_SIO1G2.pep.fa,No_SIO1G2.dna.fa,No_SIO1G2.gff3,No_SIO1G2,no-fsp-in-name
IN,Sphaerospermopsis torques-reginae,ITEP-024,No_ITEP024.pep.fa,No_ITEP024.dna.fa,No_ITEP024.gff3,No_ITEP024,no-fsp-in-name
IN,Spirirestis rafaelensis,MAG-19,No_MAG19.pep.fa,No_MAG19.dna.fa,No_MAG19.gff3,No_MAG19,no-fsp-in-name
IN,Stigonema ocellatum,JP211,No_JP211.pep.fa,No_JP211.dna.fa,No_JP211.gff3,No_JP211,no-fsp-in-name
IN,Tolypothrix bouteillei,VB521301,No_VB521301.pep.fa,No_VB521301.dna.fa,No_VB521301.gff3,No_VB521301,no-fsp-in-name
IN,Tolypothrix brevis,GSE-NOS-MK-07-07A,No_GSENOSMK0707A.pep.fa,No_GSENOSMK0707A.dna.fa,No_GSENOSMK0707A.gff3,No_GSENOSMK0707A,no-fsp-in-name
IN,Tolypothrix campylonemoides,VB511288,No_VB511288.pep.fa,No_VB511288.dna.fa,No_VB511288.gff3,No_VB511288,no-fsp-in-name
IN,Tolypothrix carrinoi,MAG-65,No_MAG65.pep.fa,No_MAG65.dna.fa,No_MAG65.gff3,No_MAG65,no-fsp-in-name
IN,Tolypothrix sp. Co-bin9,Co-bin9,No_Cobin9.pep.fa,No_Cobin9.dna.fa,No_Cobin9.gff3,No_Cobin9,no-fsp-in-name
IN,Tolypothrix sp. FACHB-123,FACHB-123,No_FACHB123.pep.fa,No_FACHB123.dna.fa,No_FACHB123.gff3,No_FACHB123,no-fsp-in-name
IN,Tolypothrix sp. LEGE 11397,LEGE 11397,No_LEGE_11397.pep.fa,No_LEGE_11397.dna.fa,No_LEGE_11397.gff3,No_LEGE_11397,no-fsp-in-name
IN,Tolypothrix sp. NIES-4075,NIES-4075,No_NIES4075.pep.fa,No_NIES4075.dna.fa,No_NIES4075.gff3,No_NIES4075,no-fsp-in-name
IN,Tolypothrix sp. PCC 7601,PCC 7601,No_PCC_7601.pep.fa,No_PCC_7601.dna.fa,No_PCC_7601.gff3,No_PCC_7601,no-fsp-in-name
IN,Tolypothrix sp. PCC 7712,PCC 7712,No_PCC_7712.pep.fa,No_PCC_7712.dna.fa,No_PCC_7712.gff3,No_PCC_7712,no-fsp-in-name
IN,Tolypothrix sp. PCC 7910,PCC 7910,No_PCC_7910.pep.fa,No_PCC_7910.dna.fa,No_PCC_7910.gff3,No_PCC_7910,no-fsp-in-name
IN,Tolypothrix sp. T3-bin4,T3-bin4,No_T3bin4.pep.fa,No_T3bin4.dna.fa,No_T3bin4.gff3,No_T3bin4,no-fsp-in-name
IN,Tolypothrix sp. VBCCA 56010,VBCCA:56010,No_VBCCA56010.pep.fa,No_VBCCA56010.dna.fa,No_VBCCA56010.gff3,No_VBCCA56010,no-fsp-in-name
IN,Tolypothrix tenuis,NIES-37,No_NIES37.pep.fa,No_NIES37.dna.fa,No_NIES37.gff3,No_NIES37,no-fsp-in-name
IN,Trichormus azollae,0708,No_0708.pep.fa,No_0708.dna.fa,No_0708.gff3,No_0708,no-fsp-in-name
IN,Trichormus sp.,SMAG_U16483,No_SMAG_U16483.pep.fa,No_SMAG_U16483.dna.fa,No_SMAG_U16483.gff3,No_SMAG_U16483,no-fsp-in-name
IN,Trichormus sp. ATA11-4-KO1,ATA11-4-KO1,No_ATA114KO1.pep.fa,No_ATA114KO1.dna.fa,No_ATA114KO1.gff3,No_ATA114KO1,no-fsp-in-name
IN,Trichormus sp. M33_DOE_039,M33_DOE_039,No_M33_DOE_039.pep.fa,No_M33_DOE_039.dna.fa,No_M33_DOE_039.gff3,No_M33_DOE_039,no-fsp-in-name
IN,Trichormus sp. NMC-1,NMC-1,No_NMC1.pep.fa,No_NMC1.dna.fa,No_NMC1.gff3,No_NMC1,no-fsp-in-name
IN,Trichormus variabilis,0441,No_0441.pep.fa,No_0441.dna.fa,No_0441.gff3,No_0441,no-fsp-in-name
IN,Umezakia ovalisporum,Ak1311,No_Ak1311.pep.fa,No_Ak1311.dna.fa,No_Ak1311.gff3,No_Ak1311,no-fsp-in-name
IN,Westiellopsis prolifica,IICB1,No_IICB1.pep.fa,No_IICB1.dna.fa,No_IICB1.gff3,No_IICB1,no-fsp-in-name
IN,Westiellopsis ramosa,NRMC-F 0431,No_NRMCF_0431.pep.fa,No_NRMCF_0431.dna.fa,No_NRMCF_0431.gff3,No_NRMCF_0431,no-fsp-in-name
IN,[Scytonema hofmanni] UTEX B 1581,UTEX 2349,No_UTEX_2349.pep.fa,No_UTEX_2349.dna.fa,No_UTEX_2349.gff3,No_UTEX_2349,no-fsp-in-name
IN,aff. Roholtiella sp. LEGE 12411,LEGE 12411,No_LEGE_12411.pep.fa,No_LEGE_12411.dna.fa,No_LEGE_12411.gff3,No_LEGE_12411,no-fsp-in-name
IN,cyanobacterium PCC 7702,PCC 7702,No_PCC_7702.pep.fa,No_PCC_7702.dna.fa,No_PCC_7702.gff3,No_PCC_7702,no-fsp-in-name
IN,uncultured Nostoc sp.,SRR13685151_bin.36_CONCOCT_v1.1_MAG,No_SRR13685151_bin36_CONCOCT_v11_MAG.pep.fa,No_SRR13685151_bin36_CONCOCT_v11_MAG.dna.fa,No_SRR13685151_bin36_CONCOCT_v11_MAG.gff3,No_SRR13685151_bin36_CONCOCT_v11_MAG,no-fsp-in-name
OUT,Candidatus Avigastranaerophilus faecigallinarum,5572,CaMe_5572.pep.fa,CaMe_5572.dna.fa,CaMe_5572.gff3,CaMe_5572,no-fsp-in-name
OUT,Candidatus Avigastranaerophilus sp.,LOHA14_bin.017,CaMe_LOHA14_bin017.pep.fa,CaMe_LOHA14_bin017.dna.fa,CaMe_LOHA14_bin017.gff3,CaMe_LOHA14_bin017,no-fsp-in-name
