label	anchor	species	n_contigs	offset	member	family	family_label	bin	pfam	hrmA_models	product
F07	UTAH_20380X16|CAD5A21_001102-T1	Ci	123	4	UTAH_20380X16|CAD5A21_001106-T1	5SD|CCCC1E1_000195-T1		core	ApoO		hypothetical protein
F07	UTAH_20380X16|CAD5A21_001102-T1	Ci	123	5	UTAH_20380X16|CAD5A21_001107-T1	578-1_L_NEW_CPA0049|C79DB71_005569-T1		core	GRASP55_65		hypothetical protein
F07	UTAH_20380X16|CAD5A21_001102-T1	Ci	123	6	UTAH_20380X16|CAD5A21_001108-T1	578-1_L_NEW_CPA0049|C79DB71_005570-T1		core	Cons_hypoth95,Methyltransf_15,Methyltransf_37,TRM5-TYW2_MTfase,UPF0020		hypothetical protein
F07	UTAH_20380X16|CAD5A21_001102-T1	Ci	123	7	UTAH_20380X16|CAD5A21_001109-T1	578-1_L_NEW_CPA0049|C79DB71_005571-T1		core	DUF3591		hypothetical protein
F07	UTAH_20380X16|CAD5A21_001102-T1	Ci	123	8	UTAH_20380X16|CAD5A21_001110-T1	B10918|C0D9C49_008173-T1		core	PK_Tyr_Ser-Thr,Pkinase		hypothetical protein
F07	UTAH_20380X16|CAD5A21_001102-T1	Ci	123	9	UTAH_20380X16|CAD5A21_001111-T1	578-1_L_NEW_CPA0049|C79DB71_005573-T1		core	FKBP_C,NPL		hypothetical protein
F07	UTAH_20380X16|CAD5A21_001102-T1	Ci	123	10	UTAH_20380X16|CAD5A21_001112-T1	B3221|C17BDF0_005601-T1		shell	BRCT,BRCT_2,IMS,IMS_C,IMS_HHH_1,REV1_C,UBM		hypothetical protein
F07	UTAH_20380X10|CE3D476_006516-T1	Ci	144	-10	UTAH_20380X10|CE3D476_006506-T1	B3221|C17BDF0_005601-T1		shell	BRCT,BRCT_2,IMS,IMS_C,IMS_HHH_1,REV1_C,UBM		hypothetical protein
F07	UTAH_20380X10|CE3D476_006516-T1	Ci	144	-9	UTAH_20380X10|CE3D476_006507-T1	578-1_L_NEW_CPA0049|C79DB71_005573-T1		core	FKBP_C,NPL		hypothetical protein
F07	UTAH_20380X10|CE3D476_006516-T1	Ci	144	-8	UTAH_20380X10|CE3D476_006508-T1	B10918|C0D9C49_008173-T1		core	PK_Tyr_Ser-Thr,Pkinase		hypothetical protein
F07	UTAH_20380X10|CE3D476_006516-T1	Ci	144	-7	UTAH_20380X10|CE3D476_006509-T1	578-1_L_NEW_CPA0049|C79DB71_005571-T1		core	DUF3591		hypothetical protein
F07	UTAH_20380X10|CE3D476_006516-T1	Ci	144	-6	UTAH_20380X10|CE3D476_006510-T1	578-1_L_NEW_CPA0049|C79DB71_005570-T1		core	Cons_hypoth95,Methyltransf_15,Methyltransf_37,TRM5-TYW2_MTfase,UPF0020		hypothetical protein
F07	UTAH_20380X10|CE3D476_006516-T1	Ci	144	-5	UTAH_20380X10|CE3D476_006511-T1	578-1_L_NEW_CPA0049|C79DB71_005569-T1		core	GRASP55_65		hypothetical protein
F07	UTAH_20380X10|CE3D476_006516-T1	Ci	144	-4	UTAH_20380X10|CE3D476_006512-T1	5SD|CCCC1E1_000195-T1		core	ApoO		hypothetical protein
F07	UTAH_20380X10|CE3D476_006516-T1	Ci	144	-3	UTAH_20380X10|CE3D476_006513-T1	578-1_L_NEW_CPA0049|C79DB71_005567-T1		core	Peptidase_M3		hypothetical protein
F07	UTAH_20380X10|CE3D476_006516-T1	Ci	144	-2	UTAH_20380X10|CE3D476_006514-T1	5SD|CCCC1E1_000193-T1		core			hypothetical protein
F07	UTAH_20380X10|CE3D476_006516-T1	Ci	144	-1	UTAH_20380X10|CE3D476_006515-T1	CA7|CFA4D20_000510-T1		shell	APH		hypothetical protein
F07	UTAH_20380X10|CE3D476_006516-T1	Ci	144	0	UTAH_20380X10|CE3D476_006516-T1	5SD|CCCC1E1_000191-T1	F07	core	HrmA	HrmA	hypothetical protein
F07	UTAH_20380X10|CE3D476_006516-T1	Ci	144	1	UTAH_20380X10|CE3D476_006517-T1	5SD|CCCC1E1_000190-T1		core			hypothetical protein
F07	UTAH_20380X10|CE3D476_006516-T1	Ci	144	2	UTAH_20380X10|CE3D476_006518-T1	5SD|CCCC1E1_000189-T1		core			hypothetical protein
F07	UTAH_20380X10|CE3D476_006516-T1	Ci	144	3	UTAH_20380X10|CE3D476_006519-T1	578-1_L_NEW_CPA0049|C79DB71_005564-T1		shell	APH		hypothetical protein
F07	UTAH_20380X10|CE3D476_006516-T1	Ci	144	4	UTAH_20380X10|CE3D476_006520-T1	CA8|CDEC7A5_006196-T1		shell			hypothetical protein
F07	UTAH_20380X10|CE3D476_006516-T1	Ci	144	5	UTAH_20380X10|CE3D476_006521-T1	B3420|C3D0FEC_006561-T1		shell			hypothetical protein
F07	UTAH_20380X10|CE3D476_006516-T1	Ci	144	6	UTAH_20380X10|CE3D476_006522-T1	578-1_L_NEW_CPA0049|C79DB71_005562-T1		core			hypothetical protein
F07	UTAH_20380X10|CE3D476_006516-T1	Ci	144	7	UTAH_20380X10|CE3D476_006523-T1	578-1_L_NEW_CPA0049|C79DB71_005561-T1		core	Pr_beta_C,Proteasome		hypothetical protein
F07	UTAH_20380X10|CE3D476_006516-T1	Ci	144	8	UTAH_20380X10|CE3D476_006524-T1	GT-168|C1BCFDC_002491-T1		core	Beta-prop_NUP159_NUP214		hypothetical protein
F07	UTAH_20380X10|CE3D476_006516-T1	Ci	144	9	UTAH_20380X10|CE3D476_006525-T1	B12495|C0ACC3F_005939-T1		core	FMO-like,NAD_binding_8,Pyr_redox_3		hypothetical protein
F07	UTAH_20380X10|CE3D476_006516-T1	Ci	144	10	UTAH_20380X10|CE3D476_006526-T1	TX17|CFBA040_002895-T1		core	Fungal_trans,Zn_clus		hypothetical protein
F08	UTAH_20380X16|CAD5A21_007419-T1	Ci	123	-10	UTAH_20380X16|CAD5A21_007409-T1	578-1_L_NEW_CPA0049|C79DB71_008135-T1		shell			hypothetical protein
F08	UTAH_20380X16|CAD5A21_007419-T1	Ci	123	-9	UTAH_20380X16|CAD5A21_007410-T1	B11080|C6468CC_000615-T1		shell	KR		hypothetical protein
F08	UTAH_20380X16|CAD5A21_007419-T1	Ci	123	-8	UTAH_20380X16|CAD5A21_007411-T1	B12399|C4701F3_002851-T1		shell	ADH_N,Methyltransf_11,Methyltransf_23		hypothetical protein
F08	UTAH_20380X16|CAD5A21_007419-T1	Ci	123	-7	UTAH_20380X16|CAD5A21_007412-T1	578-1_L_NEW_CPA0049|C79DB71_007026-T1		shell	PS-DH		hypothetical protein
F08	UTAH_20380X16|CAD5A21_007419-T1	Ci	123	-6	UTAH_20380X16|CAD5A21_007413-T1	574-0_S_OLD_CPA0039|C27CBD2_006468-T1		core			hypothetical protein
F08	UTAH_20380X16|CAD5A21_007419-T1	Ci	123	-5	UTAH_20380X16|CAD5A21_007414-T1	GT-140|C9E3188_008080-T1		core	Acyl_transf_1,CurL-like_PKS_C,KAsynt_C_assoc,Ketoacyl-synt_C,ketoacyl-synt		hypothetical protein
F08	UTAH_20380X16|CAD5A21_007419-T1	Ci	123	-4	UTAH_20380X16|CAD5A21_007415-T1	GT-151|CDCC634_008646-T1		soft_core	HNH_2		hypothetical protein
F08	UTAH_20380X16|CAD5A21_007419-T1	Ci	123	-3	UTAH_20380X16|CAD5A21_007416-T1	B3203|C5B81D8_006984-T1		shell			hypothetical protein
F08	UTAH_20380X16|CAD5A21_007419-T1	Ci	123	-2	UTAH_20380X16|CAD5A21_007417-T1	5SD|CCCC1E1_002065-T1		shell	CHAT,TPR_10		hypothetical protein
F08	UTAH_20380X16|CAD5A21_007419-T1	Ci	123	-1	UTAH_20380X16|CAD5A21_007418-T1	Beeville|C6949CF_003418-T1		core			hypothetical protein
F08	UTAH_20380X16|CAD5A21_007419-T1	Ci	123	0	UTAH_20380X16|CAD5A21_007419-T1	GT-146|CDEB87D_007880-T1	F08	shell	HrmA	HrmA	hypothetical protein
F08	UTAH_20380X16|CAD5A21_007419-T1	Ci	123	1	UTAH_20380X16|CAD5A21_007420-T1	578-1_L_NEW_CPA0049|C79DB71_007033-T1		core			hypothetical protein
F08	UTAH_20380X16|CAD5A21_007419-T1	Ci	123	2	UTAH_20380X16|CAD5A21_007421-T1	B3353|C210CF2_002931-T1		core	GHMP_kinases_C,GHMP_kinases_N		hypothetical protein
F08	UTAH_20380X16|CAD5A21_007419-T1	Ci	123	3	UTAH_20380X16|CAD5A21_007422-T1	578-1_L_NEW_CPA0049|C79DB71_007035-T1		shell	PPTA		hypothetical protein
F08	UTAH_20380X16|CAD5A21_007419-T1	Ci	123	4	UTAH_20380X16|CAD5A21_007423-T1	Michoacan_2|C26AA88_004336-T1		core	PALP		hypothetical protein
F08	UTAH_20380X16|CAD5A21_007419-T1	Ci	123	5	UTAH_20380X16|CAD5A21_007424-T1	578-1_L_NEW_CPA0049|C79DB71_007037-T1		core	Anticodon_3,tRNA-synt_1,tRNA-synt_1g		hypothetical protein
F08	UTAH_20380X16|CAD5A21_007419-T1	Ci	123	6	UTAH_20380X16|CAD5A21_007425-T1	578-1_L_NEW_CPA0049|C79DB71_007038-T1		core	NTF2		hypothetical protein
F08	UTAH_20380X16|CAD5A21_007419-T1	Ci	123	7	UTAH_20380X16|CAD5A21_007426-T1	578-1_L_NEW_CPA0049|C79DB71_007039-T1		core	Ribosomal_L38e		hypothetical protein
F08	UTAH_20380X16|CAD5A21_007419-T1	Ci	123	8	UTAH_20380X16|CAD5A21_007427-T1	GT-164|C437F43_007100-T1		core	Leuk-A4-hydro_C,Peptidase_M1,Peptidase_M1_N		hypothetical protein
F08	UTAH_20380X16|CAD5A21_007419-T1	Ci	123	9	UTAH_20380X16|CAD5A21_007428-T1	SJV_6|C9A977F_008070-T1		core			hypothetical protein
F08	UTAH_20380X16|CAD5A21_007419-T1	Ci	123	10	UTAH_20380X16|CAD5A21_007429-T1	5SD|CCCC1E1_004979-T1		shell			hypothetical protein
F08	UTAH_20380X10|CE3D476_004768-T1	Ci	144	-10	UTAH_20380X10|CE3D476_004758-T1	5SD|CCCC1E1_004979-T1		shell			hypothetical protein
F08	UTAH_20380X10|CE3D476_004768-T1	Ci	144	-9	UTAH_20380X10|CE3D476_004759-T1	SJV_6|C9A977F_008070-T1		core			hypothetical protein
F08	UTAH_20380X10|CE3D476_004768-T1	Ci	144	-8	UTAH_20380X10|CE3D476_004760-T1	GT-164|C437F43_007100-T1		core	Leuk-A4-hydro_C,Peptidase_M1,Peptidase_M1_N		hypothetical protein
F08	UTAH_20380X10|CE3D476_004768-T1	Ci	144	-7	UTAH_20380X10|CE3D476_004761-T1	578-1_L_NEW_CPA0049|C79DB71_007039-T1		core	Ribosomal_L38e		hypothetical protein
F08	UTAH_20380X10|CE3D476_004768-T1	Ci	144	-6	UTAH_20380X10|CE3D476_004762-T1	578-1_L_NEW_CPA0049|C79DB71_007038-T1		core	NTF2		hypothetical protein
F08	UTAH_20380X10|CE3D476_004768-T1	Ci	144	-5	UTAH_20380X10|CE3D476_004763-T1	578-1_L_NEW_CPA0049|C79DB71_007037-T1		core	Anticodon_3,tRNA-synt_1,tRNA-synt_1g		hypothetical protein
F08	UTAH_20380X10|CE3D476_004768-T1	Ci	144	-4	UTAH_20380X10|CE3D476_004764-T1	Michoacan_2|C26AA88_004336-T1		core	PALP		hypothetical protein
F08	UTAH_20380X10|CE3D476_004768-T1	Ci	144	-3	UTAH_20380X10|CE3D476_004765-T1	578-1_L_NEW_CPA0049|C79DB71_007035-T1		shell	PPTA		hypothetical protein
F08	UTAH_20380X10|CE3D476_004768-T1	Ci	144	-2	UTAH_20380X10|CE3D476_004766-T1	B3353|C210CF2_002931-T1		core	GHMP_kinases_C,GHMP_kinases_N		hypothetical protein
F08	UTAH_20380X10|CE3D476_004768-T1	Ci	144	-1	UTAH_20380X10|CE3D476_004767-T1	578-1_L_NEW_CPA0049|C79DB71_007033-T1		core			hypothetical protein
F08	UTAH_20380X10|CE3D476_004768-T1	Ci	144	0	UTAH_20380X10|CE3D476_004768-T1	GT-146|CDEB87D_007880-T1	F08	shell	HrmA	HrmA	hypothetical protein
F08	UTAH_20380X10|CE3D476_004768-T1	Ci	144	1	UTAH_20380X10|CE3D476_004769-T1	Beeville|C6949CF_003418-T1		core			hypothetical protein
F08	UTAH_20380X10|CE3D476_004768-T1	Ci	144	2	UTAH_20380X10|CE3D476_004770-T1	TX8|C5FF6CA_006761-T1		shell	CHAT,TPR_10		hypothetical protein
F08	UTAH_20380X10|CE3D476_004768-T1	Ci	144	3	UTAH_20380X10|CE3D476_004771-T1	B3203|C5B81D8_006984-T1		shell			hypothetical protein
F08	UTAH_20380X10|CE3D476_004768-T1	Ci	144	4	UTAH_20380X10|CE3D476_004772-T1	GT-151|CDCC634_008646-T1		soft_core	HNH_2		hypothetical protein
F08	UTAH_20380X10|CE3D476_004768-T1	Ci	144	5	UTAH_20380X10|CE3D476_004773-T1	GT-140|C9E3188_008080-T1		core	Acyl_transf_1,CurL-like_PKS_C,KAsynt_C_assoc,Ketoacyl-synt_C,ketoacyl-synt		hypothetical protein
F08	UTAH_20380X10|CE3D476_004768-T1	Ci	144	6	UTAH_20380X10|CE3D476_004774-T1	574-0_S_OLD_CPA0039|C27CBD2_006468-T1		core			hypothetical protein
F08	UTAH_20380X10|CE3D476_004768-T1	Ci	144	7	UTAH_20380X10|CE3D476_004775-T1	578-1_L_NEW_CPA0049|C79DB71_007026-T1		shell	PS-DH		hypothetical protein
F08	UTAH_20380X10|CE3D476_004768-T1	Ci	144	8	UTAH_20380X10|CE3D476_004776-T1	B3374|CBF548A_000634-T1		cloud	ADH_N,KR		hypothetical protein
F08	UTAH_20380X10|CE3D476_004768-T1	Ci	144	9	UTAH_20380X10|CE3D476_004777-T1	578-1_L_NEW_CPA0049|C79DB71_008135-T1		shell			hypothetical protein
F08	UTAH_20380X10|CE3D476_004768-T1	Ci	144	10	UTAH_20380X10|CE3D476_004778-T1	Tucson_17|C2626D4_008484-T1		shell			hypothetical protein
F08	UTAH_23742X195|C3F3A6B_007404-T1	Cp	313	-10	UTAH_23742X195|C3F3A6B_007394-T1	574-0_S_OLD_CPA0039|C27CBD2_006468-T1		core			hypothetical protein
F08	UTAH_23742X195|C3F3A6B_007404-T1	Cp	313	-9	UTAH_23742X195|C3F3A6B_007395-T1	578-1_L_NEW_CPA0049|C79DB71_007027-T1		cloud	Acyl_transf_1		hypothetical protein
F08	UTAH_23742X195|C3F3A6B_007404-T1	Cp	313	-8	UTAH_23742X195|C3F3A6B_007396-T1	B3348|C8D1221_004825-T1		singleton	Ketoacyl-synt_C,ketoacyl-synt		hypothetical protein
F08	UTAH_23742X195|C3F3A6B_007404-T1	Cp	313	-7	UTAH_23742X195|C3F3A6B_007397-T1	B3348|C8D1221_004826-T1		singleton	ketoacyl-synt		hypothetical protein
F08	UTAH_23742X195|C3F3A6B_007404-T1	Cp	313	-6	UTAH_23742X195|C3F3A6B_007398-T1	GT-151|CDCC634_008646-T1		soft_core	HNH_2		hypothetical protein
F08	UTAH_23742X195|C3F3A6B_007404-T1	Cp	313	-5	UTAH_23742X195|C3F3A6B_007399-T1	GT-130|CEEC571_008037-T1		cloud			hypothetical protein
F08	UTAH_23742X195|C3F3A6B_007404-T1	Cp	313	-4	UTAH_23742X195|C3F3A6B_007400-T1	UTAH_23742X51|C229CD7_002143-T1		shell			hypothetical protein
F08	UTAH_23742X195|C3F3A6B_007404-T1	Cp	313	-3	UTAH_23742X195|C3F3A6B_007401-T1	B3203|C5B81D8_006984-T1		shell			hypothetical protein
F08	UTAH_23742X195|C3F3A6B_007404-T1	Cp	313	-2	UTAH_23742X195|C3F3A6B_007402-T1	TX8|C5FF6CA_006761-T1		shell	CHAT,TPR_10		hypothetical protein
F08	UTAH_23742X195|C3F3A6B_007404-T1	Cp	313	-1	UTAH_23742X195|C3F3A6B_007403-T1	Beeville|C6949CF_003418-T1		core			hypothetical protein
F08	UTAH_23742X195|C3F3A6B_007404-T1	Cp	313	0	UTAH_23742X195|C3F3A6B_007404-T1	GT-146|CDEB87D_007880-T1	F08	shell	HrmA	HrmA	hypothetical protein
F08	UTAH_23742X195|C3F3A6B_007404-T1	Cp	313	1	UTAH_23742X195|C3F3A6B_007405-T1	578-1_L_NEW_CPA0049|C79DB71_007033-T1		core			hypothetical protein
F08	B3348|C8D1221_004834-T1	Cp	464	-10	B3348|C8D1221_004824-T1	578-1_L_NEW_CPA0049|C79DB71_007027-T1		cloud	Acyl_transf_1		hypothetical protein
F08	B3348|C8D1221_004834-T1	Cp	464	-9	B3348|C8D1221_004825-T1	B3348|C8D1221_004825-T1		singleton	Ketoacyl-synt_C,ketoacyl-synt		hypothetical protein
F08	B3348|C8D1221_004834-T1	Cp	464	-8	B3348|C8D1221_004826-T1	B3348|C8D1221_004826-T1		singleton	ketoacyl-synt		hypothetical protein
F08	B3348|C8D1221_004834-T1	Cp	464	-7	B3348|C8D1221_004827-T1	574-0_S_OLD_CPA0039|C27CBD2_006465-T1		singleton			hypothetical protein
F08	B3348|C8D1221_004834-T1	Cp	464	-6	B3348|C8D1221_004828-T1	GT-151|CDCC634_008646-T1		soft_core	HNH_2		hypothetical protein
F08	B3348|C8D1221_004834-T1	Cp	464	-5	B3348|C8D1221_004829-T1	GT-130|CEEC571_008037-T1		cloud			hypothetical protein
F08	B3348|C8D1221_004834-T1	Cp	464	-4	B3348|C8D1221_004830-T1	B12498|C060B32_003686-T1		shell			hypothetical protein
F08	B3348|C8D1221_004834-T1	Cp	464	-3	B3348|C8D1221_004831-T1	B3203|C5B81D8_006984-T1		shell			hypothetical protein
F08	B3348|C8D1221_004834-T1	Cp	464	-2	B3348|C8D1221_004832-T1	TX8|C5FF6CA_006761-T1		shell	CHAT,TPR_10		hypothetical protein
F08	B3348|C8D1221_004834-T1	Cp	464	-1	B3348|C8D1221_004833-T1	Beeville|C6949CF_003418-T1		core			hypothetical protein
F08	B3348|C8D1221_004834-T1	Cp	464	0	B3348|C8D1221_004834-T1	GT-146|CDEB87D_007880-T1	F08	shell	HrmA	HrmA	hypothetical protein
F08	B3348|C8D1221_004834-T1	Cp	464	1	B3348|C8D1221_004835-T1	578-1_L_NEW_CPA0049|C79DB71_007033-T1		core			hypothetical protein
F08	B3348|C8D1221_004834-T1	Cp	464	2	B3348|C8D1221_004836-T1	B3353|C210CF2_002931-T1		core	GHMP_kinases_C,GHMP_kinases_N		hypothetical protein
F08	B3348|C8D1221_004834-T1	Cp	464	3	B3348|C8D1221_004837-T1	578-1_L_NEW_CPA0049|C79DB71_007035-T1		shell	PPTA		hypothetical protein
F08	B3348|C8D1221_004834-T1	Cp	464	4	B3348|C8D1221_004838-T1	Michoacan_2|C26AA88_004336-T1		core	PALP		hypothetical protein
F08	B3348|C8D1221_004834-T1	Cp	464	5	B3348|C8D1221_004839-T1	578-1_L_NEW_CPA0049|C79DB71_007037-T1		core	Anticodon_3,tRNA-synt_1,tRNA-synt_1g		hypothetical protein
F08	B3348|C8D1221_004834-T1	Cp	464	6	B3348|C8D1221_004840-T1	574-0_S_OLD_CPA0039|C27CBD2_006455-T1		singleton	NTF2		hypothetical protein
F08	B3348|C8D1221_004834-T1	Cp	464	7	B3348|C8D1221_004841-T1	578-1_L_NEW_CPA0049|C79DB71_007039-T1		core	Ribosomal_L38e		hypothetical protein
F08	B3348|C8D1221_004834-T1	Cp	464	8	B3348|C8D1221_004842-T1	GT-164|C437F43_007100-T1		core	Leuk-A4-hydro_C,Peptidase_M1,Peptidase_M1_N		hypothetical protein
F08	B3348|C8D1221_004834-T1	Cp	464	9	B3348|C8D1221_004843-T1	SJV_6|C9A977F_008070-T1		core			hypothetical protein
F08	B3348|C8D1221_004834-T1	Cp	464	10	B3348|C8D1221_004844-T1	SDVA20|C001139_007070-T1		singleton	NB-ARC		hypothetical protein
F09	SDVA38|CE6DD8A_000577-T1	Ci	217	-10	SDVA38|CE6DD8A_000567-T1	5SD|CCCC1E1_000102-T1		cloud	Glyco_tranf_2_3,Glyco_transf_21,Glycos_transf_2		hypothetical protein
F09	SDVA38|CE6DD8A_000577-T1	Ci	217	-9	SDVA38|CE6DD8A_000568-T1	5SD|CCCC1E1_000101-T1		cloud			hypothetical protein
F09	SDVA38|CE6DD8A_000577-T1	Ci	217	-8	SDVA38|CE6DD8A_000569-T1	5SD|CCCC1E1_000100-T1		cloud			hypothetical protein
F09	SDVA38|CE6DD8A_000577-T1	Ci	217	-7	SDVA38|CE6DD8A_000570-T1	5SD|CCCC1E1_000099-T1		cloud			hypothetical protein
F09	SDVA38|CE6DD8A_000577-T1	Ci	217	-6	SDVA38|CE6DD8A_000571-T1	5SD|CCCC1E1_000098-T1		cloud			hypothetical protein
F09	SDVA38|CE6DD8A_000577-T1	Ci	217	-5	SDVA38|CE6DD8A_000572-T1	B11199|C018C7F_000327-T1		cloud			hypothetical protein
F09	SDVA38|CE6DD8A_000577-T1	Ci	217	-4	SDVA38|CE6DD8A_000573-T1	5SD|CCCC1E1_000096-T1		cloud			hypothetical protein
F09	SDVA38|CE6DD8A_000577-T1	Ci	217	-3	SDVA38|CE6DD8A_000574-T1	5SD|CCCC1E1_000095-T1		cloud			hypothetical protein
F09	SDVA38|CE6DD8A_000577-T1	Ci	217	-2	SDVA38|CE6DD8A_000575-T1	B11199|C018C7F_000330-T1		cloud			hypothetical protein
F09	SDVA38|CE6DD8A_000577-T1	Ci	217	-1	SDVA38|CE6DD8A_000576-T1	5SD|CCCC1E1_000094-T1		cloud	APH		hypothetical protein
F09	SDVA38|CE6DD8A_000577-T1	Ci	217	0	SDVA38|CE6DD8A_000577-T1	5SD|CCCC1E1_000093-T1	F09	cloud	HrmA	HrmA	hypothetical protein
F09	SDVA38|CE6DD8A_000577-T1	Ci	217	1	SDVA38|CE6DD8A_000578-T1	CA6|C814216_008612-T1		cloud	BTB		hypothetical protein
F09	SDVA38|CE6DD8A_000577-T1	Ci	217	2	SDVA38|CE6DD8A_000579-T1	Phoenix_1|CDD70D4_008582-T1		core	Sld7_C		hypothetical protein
F09	SDVA38|CE6DD8A_000577-T1	Ci	217	3	SDVA38|CE6DD8A_000580-T1	578-1_L_NEW_CPA0049|C79DB71_006454-T1		core	Vps55		hypothetical protein
F09	SDVA38|CE6DD8A_000577-T1	Ci	217	4	SDVA38|CE6DD8A_000581-T1	578-1_L_NEW_CPA0049|C79DB71_006453-T1		core	Proteasome,Proteasome_A_N		hypothetical protein
F09	SDVA38|CE6DD8A_000577-T1	Ci	217	5	SDVA38|CE6DD8A_000582-T1	578-1_L_NEW_CPA0049|C79DB71_006452-T1		core	Lysine_decarbox		hypothetical protein
F09	SDVA38|CE6DD8A_000577-T1	Ci	217	6	SDVA38|CE6DD8A_000583-T1	578-1_L_NEW_CPA0049|C79DB71_006451-T1		core	Med6		hypothetical protein
F09	SDVA38|CE6DD8A_000577-T1	Ci	217	7	SDVA38|CE6DD8A_000584-T1	578-1_L_NEW_CPA0049|C79DB71_006450-T1		core	PH_fung_RdRP,RdRP,RdRP_head		hypothetical protein
F09	SDVA38|CE6DD8A_000577-T1	Ci	217	8	SDVA38|CE6DD8A_000585-T1	B3476|CE9CA74_006099-T1		soft_core	Chorismate_bind,DUF3684,SACS		hypothetical protein
F09	SDVA38|CE6DD8A_000577-T1	Ci	217	9	SDVA38|CE6DD8A_000586-T1	578-1_L_NEW_CPA0049|C79DB71_006446-T1		core	Ig_TRAPPC9-Trs120_1st,Ig_TRAPPC9-Trs120_2nd,Ig_TRAPPC9-Trs120_3rd,Ig_TRAPPC9-Trs120_4th,TPR_TRAPPC9-Trs120,TRAPPC9-Trs120		hypothetical protein
F09	SDVA38|CE6DD8A_000577-T1	Ci	217	10	SDVA38|CE6DD8A_000587-T1	Nuevo_Leon_1|C8D2860_000258-T1		core	Abhydrolase_1,Hydrolase_4		hypothetical protein
F09	UTAH_23742X242|C99E88C_002891-T1	Ci	237	-10	UTAH_23742X242|C99E88C_002881-T1	B3220|CA97D76_006013-T1		cloud	DUF3684,SACS		hypothetical protein
F09	UTAH_23742X242|C99E88C_002891-T1	Ci	237	-9	UTAH_23742X242|C99E88C_002882-T1	578-1_L_NEW_CPA0049|C79DB71_006448-T1		cloud			hypothetical protein
F09	UTAH_23742X242|C99E88C_002891-T1	Ci	237	-8	UTAH_23742X242|C99E88C_002883-T1	Phoenix_1|CDD70D4_007815-T1		cloud	Chorismate_bind		hypothetical protein
F09	UTAH_23742X242|C99E88C_002891-T1	Ci	237	-7	UTAH_23742X242|C99E88C_002884-T1	578-1_L_NEW_CPA0049|C79DB71_006450-T1		core	PH_fung_RdRP,RdRP,RdRP_head		hypothetical protein
F09	UTAH_23742X242|C99E88C_002891-T1	Ci	237	-6	UTAH_23742X242|C99E88C_002885-T1	578-1_L_NEW_CPA0049|C79DB71_006451-T1		core	Med6		hypothetical protein
F09	UTAH_23742X242|C99E88C_002891-T1	Ci	237	-5	UTAH_23742X242|C99E88C_002886-T1	578-1_L_NEW_CPA0049|C79DB71_006452-T1		core	Lysine_decarbox		hypothetical protein
F09	UTAH_23742X242|C99E88C_002891-T1	Ci	237	-4	UTAH_23742X242|C99E88C_002887-T1	578-1_L_NEW_CPA0049|C79DB71_006453-T1		core	Proteasome,Proteasome_A_N		hypothetical protein
F09	UTAH_23742X242|C99E88C_002891-T1	Ci	237	-3	UTAH_23742X242|C99E88C_002888-T1	578-1_L_NEW_CPA0049|C79DB71_006454-T1		core	Vps55		hypothetical protein
F09	UTAH_23742X242|C99E88C_002891-T1	Ci	237	-2	UTAH_23742X242|C99E88C_002889-T1	Phoenix_1|CDD70D4_008582-T1		core	Sld7_C		hypothetical protein
F09	UTAH_23742X242|C99E88C_002891-T1	Ci	237	-1	UTAH_23742X242|C99E88C_002890-T1	CA6|C814216_008612-T1		cloud	BTB		hypothetical protein
F09	UTAH_23742X242|C99E88C_002891-T1	Ci	237	0	UTAH_23742X242|C99E88C_002891-T1	5SD|CCCC1E1_000093-T1	F09	cloud	HrmA	HrmA	hypothetical protein
F09	UTAH_23742X242|C99E88C_002891-T1	Ci	237	1	UTAH_23742X242|C99E88C_002892-T1	5SD|CCCC1E1_000094-T1		cloud	APH		hypothetical protein
F09	UTAH_23742X242|C99E88C_002891-T1	Ci	237	2	UTAH_23742X242|C99E88C_002893-T1	5SD|CCCC1E1_000095-T1		cloud			hypothetical protein
F09	UTAH_23742X242|C99E88C_002891-T1	Ci	237	3	UTAH_23742X242|C99E88C_002894-T1	5SD|CCCC1E1_000096-T1		cloud			hypothetical protein
F09	UTAH_23742X242|C99E88C_002891-T1	Ci	237	4	UTAH_23742X242|C99E88C_002895-T1	B11199|C018C7F_000327-T1		cloud			hypothetical protein
F09	UTAH_23742X242|C99E88C_002891-T1	Ci	237	5	UTAH_23742X242|C99E88C_002896-T1	CA26|C27950D_007977-T1		cloud			hypothetical protein
F09	UTAH_23742X242|C99E88C_002891-T1	Ci	237	6	UTAH_23742X242|C99E88C_002897-T1	CA26|C27950D_007978-T1		cloud			hypothetical protein
F09	UTAH_23742X242|C99E88C_002891-T1	Ci	237	7	UTAH_23742X242|C99E88C_002898-T1	5SD|CCCC1E1_000100-T1		cloud			hypothetical protein
F09	UTAH_23742X242|C99E88C_002891-T1	Ci	237	8	UTAH_23742X242|C99E88C_002899-T1	5SD|CCCC1E1_000101-T1		cloud			hypothetical protein
F09	UTAH_23742X242|C99E88C_002891-T1	Ci	237	9	UTAH_23742X242|C99E88C_002900-T1	5SD|CCCC1E1_000102-T1		cloud	Glyco_tranf_2_3,Glyco_transf_21,Glycos_transf_2		hypothetical protein
